dc (V),cdd@Vgs 0.25 ,cdd@Vgs 0.251 ,cdd@Vgs 0.252 ,cdd@Vgs 0.253 ,cdd@Vgs 0.254 ,cdd@Vgs 0.255 ,cdd@Vgs 0.256 ,cdd@Vgs 0.257 ,cdd@Vgs 0.258 ,cdd@Vgs 0.259 ,cdd@Vgs 0.26 ,cdd@Vgs 0.261 ,cdd@Vgs 0.262 ,cdd@Vgs 0.263 ,cdd@Vgs 0.264 ,cdd@Vgs 0.265 ,cdd@Vgs 0.266 ,cdd@Vgs 0.267 ,cdd@Vgs 0.268 ,cdd@Vgs 0.269 ,cdd@Vgs 0.27 ,cdd@Vgs 0.271 ,cdd@Vgs 0.272 ,cdd@Vgs 0.273 ,cdd@Vgs 0.274 ,cdd@Vgs 0.275 ,cdd@Vgs 0.276 ,cdd@Vgs 0.277 ,cdd@Vgs 0.278 ,cdd@Vgs 0.279 ,cdd@Vgs 0.28 ,cdd@Vgs 0.281 ,cdd@Vgs 0.282 ,cdd@Vgs 0.283 ,cdd@Vgs 0.284 ,cdd@Vgs 0.285 ,cdd@Vgs 0.286 ,cdd@Vgs 0.287 ,cdd@Vgs 0.288 ,cdd@Vgs 0.289 ,cdd@Vgs 0.29 ,cdd@Vgs 0.291 ,cdd@Vgs 0.292 ,cdd@Vgs 0.293 ,cdd@Vgs 0.294 ,cdd@Vgs 0.295 ,cdd@Vgs 0.296 ,cdd@Vgs 0.297 ,cdd@Vgs 0.298 ,cdd@Vgs 0.299 ,cdd@Vgs 0.3 ,cdd@Vgs 0.301 ,cdd@Vgs 0.302 ,cdd@Vgs 0.303 ,cdd@Vgs 0.304 ,cdd@Vgs 0.305 ,cdd@Vgs 0.306 ,cdd@Vgs 0.307 ,cdd@Vgs 0.308 ,cdd@Vgs 0.309 ,cdd@Vgs 0.31 ,cdd@Vgs 0.311 ,cdd@Vgs 0.312 ,cdd@Vgs 0.313 ,cdd@Vgs 0.314 ,cdd@Vgs 0.315 ,cdd@Vgs 0.316 ,cdd@Vgs 0.317 ,cdd@Vgs 0.318 ,cdd@Vgs 0.319 ,cdd@Vgs 0.32 ,cdd@Vgs 0.321 ,cdd@Vgs 0.322 ,cdd@Vgs 0.323 ,cdd@Vgs 0.324 ,cdd@Vgs 0.325 ,cdd@Vgs 0.326 ,cdd@Vgs 0.327 ,cdd@Vgs 0.328 ,cdd@Vgs 0.329 ,cdd@Vgs 0.33 
472E-3,11.699173E-15,11.700004E-15,11.700838E-15,11.701672E-15,11.702509E-15,11.703347E-15,11.704186E-15,11.705027E-15,11.705870E-15,11.706714E-15,11.707559E-15,11.708406E-15,11.709254E-15,11.710104E-15,11.710956E-15,11.711809E-15,11.712663E-15,11.713519E-15,11.714376E-15,11.715234E-15,11.716094E-15,11.716956E-15,11.717819E-15,11.718683E-15,11.719549E-15,11.720416E-15,11.721284E-15,11.722154E-15,11.723025E-15,11.723898E-15,11.724771E-15,11.725647E-15,11.726523E-15,11.727401E-15,11.728280E-15,11.729160E-15,11.730042E-15,11.730925E-15,11.731809E-15,11.732695E-15,11.733581E-15,11.734469E-15,11.735358E-15,11.736248E-15,11.737140E-15,11.738033E-15,11.738926E-15,11.739821E-15,11.740718E-15,11.741615E-15,11.742513E-15,11.743413E-15,11.744313E-15,11.745215E-15,11.746118E-15,11.747022E-15,11.747926E-15,11.748832E-15,11.749739E-15,11.750647E-15,11.751556E-15,11.752466E-15,11.753376E-15,11.754288E-15,11.755201E-15,11.756114E-15,11.757029E-15,11.757944E-15,11.758861E-15,11.759778E-15,11.760696E-15,11.761614E-15,11.762534E-15,11.763454E-15,11.764376E-15,11.765297E-15,11.766220E-15,11.767144E-15,11.768068E-15,11.768993E-15,11.769918E-15
474E-3,11.692776E-15,11.693604E-15,11.694435E-15,11.695266E-15,11.696100E-15,11.696935E-15,11.697771E-15,11.698609E-15,11.699449E-15,11.700290E-15,11.701132E-15,11.701976E-15,11.702822E-15,11.703669E-15,11.704517E-15,11.705367E-15,11.706219E-15,11.707072E-15,11.707926E-15,11.708782E-15,11.709639E-15,11.710498E-15,11.711358E-15,11.712219E-15,11.713082E-15,11.713947E-15,11.714813E-15,11.715680E-15,11.716548E-15,11.717418E-15,11.718289E-15,11.719162E-15,11.720036E-15,11.720911E-15,11.721788E-15,11.722666E-15,11.723545E-15,11.724425E-15,11.725307E-15,11.726190E-15,11.727074E-15,11.727960E-15,11.728847E-15,11.729735E-15,11.730624E-15,11.731515E-15,11.732406E-15,11.733299E-15,11.734193E-15,11.735088E-15,11.735984E-15,11.736882E-15,11.737780E-15,11.738680E-15,11.739581E-15,11.740483E-15,11.741386E-15,11.742290E-15,11.743195E-15,11.744101E-15,11.745008E-15,11.745916E-15,11.746825E-15,11.747735E-15,11.748646E-15,11.749558E-15,11.750471E-15,11.751385E-15,11.752299E-15,11.753215E-15,11.754132E-15,11.755049E-15,11.755967E-15,11.756886E-15,11.757806E-15,11.758727E-15,11.759648E-15,11.760570E-15,11.761493E-15,11.762417E-15,11.763341E-15
476E-3,11.686396E-15,11.687222E-15,11.688049E-15,11.688878E-15,11.689708E-15,11.690540E-15,11.691373E-15,11.692208E-15,11.693045E-15,11.693883E-15,11.694722E-15,11.695563E-15,11.696406E-15,11.697250E-15,11.698096E-15,11.698943E-15,11.699791E-15,11.700641E-15,11.701493E-15,11.702346E-15,11.703200E-15,11.704056E-15,11.704914E-15,11.705772E-15,11.706633E-15,11.707494E-15,11.708357E-15,11.709222E-15,11.710088E-15,11.710955E-15,11.711823E-15,11.712693E-15,11.713565E-15,11.714438E-15,11.715312E-15,11.716187E-15,11.717064E-15,11.717942E-15,11.718821E-15,11.719702E-15,11.720584E-15,11.721467E-15,11.722351E-15,11.723237E-15,11.724124E-15,11.725012E-15,11.725901E-15,11.726792E-15,11.727684E-15,11.728577E-15,11.729471E-15,11.730366E-15,11.731263E-15,11.732160E-15,11.733059E-15,11.733959E-15,11.734860E-15,11.735762E-15,11.736665E-15,11.737569E-15,11.738474E-15,11.739381E-15,11.740288E-15,11.741196E-15,11.742106E-15,11.743016E-15,11.743927E-15,11.744839E-15,11.745752E-15,11.746666E-15,11.747581E-15,11.748497E-15,11.749414E-15,11.750332E-15,11.751250E-15,11.752169E-15,11.753090E-15,11.754011E-15,11.754932E-15,11.755855E-15,11.756778E-15
478E-3,11.680034E-15,11.680856E-15,11.681680E-15,11.682506E-15,11.683333E-15,11.684162E-15,11.684993E-15,11.685824E-15,11.686658E-15,11.687493E-15,11.688329E-15,11.689168E-15,11.690007E-15,11.690848E-15,11.691691E-15,11.692535E-15,11.693381E-15,11.694228E-15,11.695077E-15,11.695927E-15,11.696778E-15,11.697631E-15,11.698486E-15,11.699342E-15,11.700199E-15,11.701058E-15,11.701919E-15,11.702780E-15,11.703643E-15,11.704508E-15,11.705374E-15,11.706241E-15,11.707110E-15,11.707980E-15,11.708852E-15,11.709724E-15,11.710599E-15,11.711474E-15,11.712351E-15,11.713229E-15,11.714109E-15,11.714989E-15,11.715871E-15,11.716755E-15,11.717639E-15,11.718525E-15,11.719412E-15,11.720301E-15,11.721190E-15,11.722081E-15,11.722973E-15,11.723866E-15,11.724760E-15,11.725656E-15,11.726552E-15,11.727450E-15,11.728349E-15,11.729249E-15,11.730150E-15,11.731053E-15,11.731956E-15,11.732860E-15,11.733766E-15,11.734672E-15,11.735580E-15,11.736488E-15,11.737398E-15,11.738308E-15,11.739220E-15,11.740132E-15,11.741045E-15,11.741960E-15,11.742875E-15,11.743791E-15,11.744708E-15,11.745626E-15,11.746545E-15,11.747464E-15,11.748385E-15,11.749306E-15,11.750228E-15
480E-3,11.673689E-15,11.674508E-15,11.675329E-15,11.676152E-15,11.676976E-15,11.677802E-15,11.678629E-15,11.679458E-15,11.680288E-15,11.681120E-15,11.681954E-15,11.682789E-15,11.683625E-15,11.684464E-15,11.685303E-15,11.686144E-15,11.686987E-15,11.687831E-15,11.688677E-15,11.689524E-15,11.690373E-15,11.691223E-15,11.692075E-15,11.692928E-15,11.693783E-15,11.694639E-15,11.695496E-15,11.696355E-15,11.697216E-15,11.698078E-15,11.698941E-15,11.699806E-15,11.700672E-15,11.701539E-15,11.702408E-15,11.703278E-15,11.704150E-15,11.705023E-15,11.705897E-15,11.706773E-15,11.707650E-15,11.708528E-15,11.709407E-15,11.710288E-15,11.711170E-15,11.712054E-15,11.712939E-15,11.713825E-15,11.714712E-15,11.715600E-15,11.716490E-15,11.717381E-15,11.718273E-15,11.719166E-15,11.720061E-15,11.720957E-15,11.721853E-15,11.722751E-15,11.723650E-15,11.724551E-15,11.725452E-15,11.726354E-15,11.727258E-15,11.728163E-15,11.729068E-15,11.729975E-15,11.730883E-15,11.731791E-15,11.732701E-15,11.733612E-15,11.734524E-15,11.735436E-15,11.736350E-15,11.737264E-15,11.738180E-15,11.739096E-15,11.740014E-15,11.740932E-15,11.741851E-15,11.742771E-15,11.743691E-15
482E-3,11.667361E-15,11.668178E-15,11.668995E-15,11.669815E-15,11.670636E-15,11.671458E-15,11.672283E-15,11.673108E-15,11.673936E-15,11.674765E-15,11.675595E-15,11.676427E-15,11.677261E-15,11.678096E-15,11.678933E-15,11.679771E-15,11.680610E-15,11.681452E-15,11.682295E-15,11.683139E-15,11.683985E-15,11.684832E-15,11.685681E-15,11.686531E-15,11.687383E-15,11.688236E-15,11.689091E-15,11.689947E-15,11.690805E-15,11.691664E-15,11.692524E-15,11.693386E-15,11.694250E-15,11.695114E-15,11.695980E-15,11.696848E-15,11.697717E-15,11.698587E-15,11.699459E-15,11.700332E-15,11.701206E-15,11.702082E-15,11.702959E-15,11.703838E-15,11.704717E-15,11.705599E-15,11.706481E-15,11.707364E-15,11.708249E-15,11.709135E-15,11.710023E-15,11.710911E-15,11.711801E-15,11.712692E-15,11.713585E-15,11.714478E-15,11.715373E-15,11.716269E-15,11.717166E-15,11.718064E-15,11.718963E-15,11.719864E-15,11.720765E-15,11.721668E-15,11.722572E-15,11.723476E-15,11.724382E-15,11.725289E-15,11.726197E-15,11.727106E-15,11.728016E-15,11.728927E-15,11.729839E-15,11.730752E-15,11.731666E-15,11.732581E-15,11.733496E-15,11.734413E-15,11.735331E-15,11.736249E-15,11.737168E-15
484E-3,11.661051E-15,11.661864E-15,11.662679E-15,11.663495E-15,11.664313E-15,11.665132E-15,11.665953E-15,11.666776E-15,11.667600E-15,11.668426E-15,11.669253E-15,11.670082E-15,11.670913E-15,11.671745E-15,11.672579E-15,11.673414E-15,11.674251E-15,11.675089E-15,11.675929E-15,11.676770E-15,11.677613E-15,11.678457E-15,11.679303E-15,11.680151E-15,11.681000E-15,11.681850E-15,11.682702E-15,11.683555E-15,11.684410E-15,11.685266E-15,11.686124E-15,11.686983E-15,11.687844E-15,11.688706E-15,11.689569E-15,11.690434E-15,11.691300E-15,11.692168E-15,11.693037E-15,11.693908E-15,11.694779E-15,11.695653E-15,11.696527E-15,11.697403E-15,11.698280E-15,11.699159E-15,11.700039E-15,11.700920E-15,11.701802E-15,11.702686E-15,11.703571E-15,11.704457E-15,11.705345E-15,11.706234E-15,11.707124E-15,11.708015E-15,11.708908E-15,11.709801E-15,11.710696E-15,11.711592E-15,11.712489E-15,11.713388E-15,11.714287E-15,11.715188E-15,11.716090E-15,11.716992E-15,11.717896E-15,11.718801E-15,11.719707E-15,11.720615E-15,11.721523E-15,11.722432E-15,11.723342E-15,11.724253E-15,11.725166E-15,11.726079E-15,11.726993E-15,11.727908E-15,11.728824E-15,11.729741E-15,11.730659E-15
486E-3,11.654758E-15,11.655568E-15,11.656379E-15,11.657192E-15,11.658007E-15,11.658823E-15,11.659641E-15,11.660461E-15,11.661282E-15,11.662105E-15,11.662929E-15,11.663755E-15,11.664582E-15,11.665411E-15,11.666242E-15,11.667074E-15,11.667908E-15,11.668743E-15,11.669580E-15,11.670418E-15,11.671258E-15,11.672100E-15,11.672943E-15,11.673787E-15,11.674633E-15,11.675481E-15,11.676329E-15,11.677180E-15,11.678032E-15,11.678885E-15,11.679740E-15,11.680597E-15,11.681454E-15,11.682314E-15,11.683174E-15,11.684037E-15,11.684900E-15,11.685765E-15,11.686632E-15,11.687499E-15,11.688369E-15,11.689239E-15,11.690111E-15,11.690984E-15,11.691859E-15,11.692735E-15,11.693612E-15,11.694491E-15,11.695371E-15,11.696252E-15,11.697135E-15,11.698019E-15,11.698904E-15,11.699791E-15,11.700678E-15,11.701567E-15,11.702458E-15,11.703349E-15,11.704242E-15,11.705136E-15,11.706031E-15,11.706927E-15,11.707824E-15,11.708723E-15,11.709622E-15,11.710523E-15,11.711425E-15,11.712328E-15,11.713232E-15,11.714138E-15,11.715044E-15,11.715951E-15,11.716860E-15,11.717769E-15,11.718680E-15,11.719591E-15,11.720504E-15,11.721417E-15,11.722332E-15,11.723247E-15,11.724163E-15
488E-3,11.648482E-15,11.649289E-15,11.650097E-15,11.650907E-15,11.651719E-15,11.652532E-15,11.653347E-15,11.654163E-15,11.654981E-15,11.655800E-15,11.656622E-15,11.657444E-15,11.658269E-15,11.659095E-15,11.659922E-15,11.660751E-15,11.661582E-15,11.662414E-15,11.663248E-15,11.664083E-15,11.664920E-15,11.665759E-15,11.666599E-15,11.667440E-15,11.668283E-15,11.669128E-15,11.669974E-15,11.670821E-15,11.671670E-15,11.672521E-15,11.673373E-15,11.674227E-15,11.675082E-15,11.675938E-15,11.676796E-15,11.677655E-15,11.678516E-15,11.679378E-15,11.680242E-15,11.681107E-15,11.681974E-15,11.682842E-15,11.683711E-15,11.684582E-15,11.685454E-15,11.686327E-15,11.687202E-15,11.688078E-15,11.688956E-15,11.689835E-15,11.690715E-15,11.691596E-15,11.692479E-15,11.693363E-15,11.694248E-15,11.695135E-15,11.696023E-15,11.696912E-15,11.697802E-15,11.698694E-15,11.699587E-15,11.700481E-15,11.701376E-15,11.702273E-15,11.703170E-15,11.704069E-15,11.704969E-15,11.705870E-15,11.706772E-15,11.707675E-15,11.708580E-15,11.709485E-15,11.710392E-15,11.711299E-15,11.712208E-15,11.713118E-15,11.714029E-15,11.714940E-15,11.715853E-15,11.716767E-15,11.717681E-15
490E-3,11.642224E-15,11.643027E-15,11.643832E-15,11.644639E-15,11.645447E-15,11.646257E-15,11.647069E-15,11.647882E-15,11.648697E-15,11.649513E-15,11.650331E-15,11.651151E-15,11.651972E-15,11.652795E-15,11.653619E-15,11.654445E-15,11.655273E-15,11.656102E-15,11.656933E-15,11.657765E-15,11.658599E-15,11.659434E-15,11.660271E-15,11.661110E-15,11.661950E-15,11.662792E-15,11.663635E-15,11.664479E-15,11.665326E-15,11.666173E-15,11.667022E-15,11.667873E-15,11.668725E-15,11.669579E-15,11.670434E-15,11.671290E-15,11.672149E-15,11.673008E-15,11.673869E-15,11.674731E-15,11.675595E-15,11.676460E-15,11.677327E-15,11.678195E-15,11.679065E-15,11.679935E-15,11.680808E-15,11.681681E-15,11.682556E-15,11.683432E-15,11.684310E-15,11.685189E-15,11.686069E-15,11.686951E-15,11.687834E-15,11.688718E-15,11.689604E-15,11.690491E-15,11.691379E-15,11.692268E-15,11.693159E-15,11.694050E-15,11.694943E-15,11.695838E-15,11.696733E-15,11.697630E-15,11.698527E-15,11.699426E-15,11.700327E-15,11.701228E-15,11.702130E-15,11.703034E-15,11.703938E-15,11.704844E-15,11.705751E-15,11.706659E-15,11.707568E-15,11.708478E-15,11.709389E-15,11.710301E-15,11.711214E-15
492E-3,11.635983E-15,11.636783E-15,11.637585E-15,11.638388E-15,11.639193E-15,11.640000E-15,11.640808E-15,11.641618E-15,11.642430E-15,11.643243E-15,11.644058E-15,11.644875E-15,11.645693E-15,11.646512E-15,11.647334E-15,11.648157E-15,11.648981E-15,11.649807E-15,11.650635E-15,11.651464E-15,11.652295E-15,11.653127E-15,11.653961E-15,11.654797E-15,11.655634E-15,11.656472E-15,11.657312E-15,11.658154E-15,11.658997E-15,11.659842E-15,11.660688E-15,11.661536E-15,11.662385E-15,11.663236E-15,11.664088E-15,11.664942E-15,11.665797E-15,11.666654E-15,11.667512E-15,11.668372E-15,11.669233E-15,11.670095E-15,11.670959E-15,11.671824E-15,11.672691E-15,11.673559E-15,11.674429E-15,11.675300E-15,11.676172E-15,11.677046E-15,11.677921E-15,11.678798E-15,11.679676E-15,11.680555E-15,11.681435E-15,11.682317E-15,11.683200E-15,11.684084E-15,11.684970E-15,11.685857E-15,11.686745E-15,11.687635E-15,11.688526E-15,11.689418E-15,11.690311E-15,11.691205E-15,11.692101E-15,11.692998E-15,11.693896E-15,11.694795E-15,11.695695E-15,11.696597E-15,11.697499E-15,11.698403E-15,11.699308E-15,11.700214E-15,11.701121E-15,11.702029E-15,11.702938E-15,11.703849E-15,11.704760E-15
494E-3,11.629759E-15,11.630556E-15,11.631354E-15,11.632154E-15,11.632956E-15,11.633760E-15,11.634565E-15,11.635372E-15,11.636180E-15,11.636990E-15,11.637802E-15,11.638615E-15,11.639430E-15,11.640247E-15,11.641065E-15,11.641885E-15,11.642706E-15,11.643529E-15,11.644354E-15,11.645180E-15,11.646007E-15,11.646837E-15,11.647668E-15,11.648500E-15,11.649334E-15,11.650170E-15,11.651007E-15,11.651845E-15,11.652686E-15,11.653527E-15,11.654371E-15,11.655216E-15,11.656062E-15,11.656910E-15,11.657759E-15,11.658610E-15,11.659462E-15,11.660316E-15,11.661171E-15,11.662028E-15,11.662887E-15,11.663746E-15,11.664607E-15,11.665470E-15,11.666334E-15,11.667200E-15,11.668067E-15,11.668935E-15,11.669805E-15,11.670676E-15,11.671548E-15,11.672422E-15,11.673297E-15,11.674174E-15,11.675052E-15,11.675931E-15,11.676812E-15,11.677694E-15,11.678577E-15,11.679462E-15,11.680348E-15,11.681235E-15,11.682123E-15,11.683013E-15,11.683904E-15,11.684796E-15,11.685689E-15,11.686584E-15,11.687480E-15,11.688377E-15,11.689275E-15,11.690175E-15,11.691075E-15,11.691977E-15,11.692880E-15,11.693784E-15,11.694689E-15,11.695595E-15,11.696502E-15,11.697411E-15,11.698320E-15
496E-3,11.623552E-15,11.624346E-15,11.625141E-15,11.625938E-15,11.626737E-15,11.627537E-15,11.628339E-15,11.629142E-15,11.629948E-15,11.630754E-15,11.631563E-15,11.632373E-15,11.633185E-15,11.633998E-15,11.634813E-15,11.635630E-15,11.636448E-15,11.637268E-15,11.638089E-15,11.638912E-15,11.639737E-15,11.640563E-15,11.641391E-15,11.642220E-15,11.643051E-15,11.643884E-15,11.644718E-15,11.645553E-15,11.646391E-15,11.647229E-15,11.648070E-15,11.648912E-15,11.649755E-15,11.650600E-15,11.651446E-15,11.652294E-15,11.653144E-15,11.653995E-15,11.654847E-15,11.655701E-15,11.656557E-15,11.657414E-15,11.658272E-15,11.659132E-15,11.659993E-15,11.660856E-15,11.661720E-15,11.662586E-15,11.663453E-15,11.664321E-15,11.665191E-15,11.666062E-15,11.666935E-15,11.667809E-15,11.668684E-15,11.669561E-15,11.670439E-15,11.671319E-15,11.672200E-15,11.673082E-15,11.673965E-15,11.674850E-15,11.675736E-15,11.676623E-15,11.677512E-15,11.678402E-15,11.679293E-15,11.680185E-15,11.681079E-15,11.681974E-15,11.682870E-15,11.683767E-15,11.684666E-15,11.685565E-15,11.686466E-15,11.687368E-15,11.688271E-15,11.689175E-15,11.690081E-15,11.690987E-15,11.691895E-15
498E-3,11.617362E-15,11.618153E-15,11.618945E-15,11.619739E-15,11.620534E-15,11.621331E-15,11.622130E-15,11.622930E-15,11.623732E-15,11.624536E-15,11.625341E-15,11.626148E-15,11.626956E-15,11.627767E-15,11.628578E-15,11.629392E-15,11.630207E-15,11.631023E-15,11.631842E-15,11.632662E-15,11.633483E-15,11.634306E-15,11.635131E-15,11.635957E-15,11.636785E-15,11.637615E-15,11.638446E-15,11.639278E-15,11.640112E-15,11.640948E-15,11.641785E-15,11.642624E-15,11.643465E-15,11.644307E-15,11.645150E-15,11.645995E-15,11.646842E-15,11.647690E-15,11.648539E-15,11.649390E-15,11.650243E-15,11.651097E-15,11.651953E-15,11.652810E-15,11.653668E-15,11.654528E-15,11.655390E-15,11.656253E-15,11.657117E-15,11.657983E-15,11.658850E-15,11.659718E-15,11.660588E-15,11.661460E-15,11.662333E-15,11.663207E-15,11.664082E-15,11.664959E-15,11.665838E-15,11.666717E-15,11.667598E-15,11.668481E-15,11.669364E-15,11.670249E-15,11.671135E-15,11.672023E-15,11.672912E-15,11.673802E-15,11.674693E-15,11.675586E-15,11.676480E-15,11.677375E-15,11.678271E-15,11.679169E-15,11.680067E-15,11.680967E-15,11.681868E-15,11.682770E-15,11.683674E-15,11.684578E-15,11.685484E-15
500E-3,11.611190E-15,11.611977E-15,11.612766E-15,11.613556E-15,11.614349E-15,11.615142E-15,11.615938E-15,11.616735E-15,11.617534E-15,11.618334E-15,11.619136E-15,11.619940E-15,11.620745E-15,11.621552E-15,11.622361E-15,11.623171E-15,11.623983E-15,11.624796E-15,11.625611E-15,11.626428E-15,11.627246E-15,11.628066E-15,11.628888E-15,11.629711E-15,11.630536E-15,11.631362E-15,11.632190E-15,11.633020E-15,11.633851E-15,11.634684E-15,11.635518E-15,11.636354E-15,11.637191E-15,11.638030E-15,11.638871E-15,11.639713E-15,11.640556E-15,11.641401E-15,11.642248E-15,11.643096E-15,11.643946E-15,11.644797E-15,11.645650E-15,11.646504E-15,11.647360E-15,11.648217E-15,11.649075E-15,11.649935E-15,11.650797E-15,11.651660E-15,11.652525E-15,11.653390E-15,11.654258E-15,11.655127E-15,11.655997E-15,11.656868E-15,11.657741E-15,11.658616E-15,11.659491E-15,11.660368E-15,11.661247E-15,11.662127E-15,11.663008E-15,11.663890E-15,11.664774E-15,11.665659E-15,11.666546E-15,11.667434E-15,11.668323E-15,11.669213E-15,11.670104E-15,11.670997E-15,11.671891E-15,11.672787E-15,11.673683E-15,11.674581E-15,11.675480E-15,11.676380E-15,11.677281E-15,11.678184E-15,11.679087E-15
502E-3,11.605035E-15,11.605819E-15,11.606604E-15,11.607391E-15,11.608180E-15,11.608971E-15,11.609763E-15,11.610557E-15,11.611352E-15,11.612149E-15,11.612948E-15,11.613749E-15,11.614551E-15,11.615354E-15,11.616160E-15,11.616967E-15,11.617776E-15,11.618586E-15,11.619398E-15,11.620211E-15,11.621026E-15,11.621843E-15,11.622662E-15,11.623482E-15,11.624303E-15,11.625127E-15,11.625951E-15,11.626778E-15,11.627606E-15,11.628436E-15,11.629267E-15,11.630100E-15,11.630934E-15,11.631770E-15,11.632607E-15,11.633446E-15,11.634287E-15,11.635129E-15,11.635973E-15,11.636818E-15,11.637665E-15,11.638513E-15,11.639363E-15,11.640214E-15,11.641067E-15,11.641921E-15,11.642777E-15,11.643635E-15,11.644493E-15,11.645354E-15,11.646215E-15,11.647078E-15,11.647943E-15,11.648809E-15,11.649677E-15,11.650545E-15,11.651416E-15,11.652288E-15,11.653161E-15,11.654035E-15,11.654911E-15,11.655788E-15,11.656667E-15,11.657547E-15,11.658428E-15,11.659311E-15,11.660195E-15,11.661080E-15,11.661967E-15,11.662855E-15,11.663744E-15,11.664635E-15,11.665527E-15,11.666420E-15,11.667314E-15,11.668209E-15,11.669106E-15,11.670004E-15,11.670903E-15,11.671804E-15,11.672705E-15
504E-3,11.598897E-15,11.599678E-15,11.600460E-15,11.601244E-15,11.602029E-15,11.602816E-15,11.603605E-15,11.604396E-15,11.605188E-15,11.605982E-15,11.606777E-15,11.607575E-15,11.608373E-15,11.609174E-15,11.609976E-15,11.610780E-15,11.611585E-15,11.612392E-15,11.613201E-15,11.614011E-15,11.614823E-15,11.615637E-15,11.616452E-15,11.617269E-15,11.618088E-15,11.618908E-15,11.619730E-15,11.620553E-15,11.621378E-15,11.622204E-15,11.623032E-15,11.623862E-15,11.624693E-15,11.625526E-15,11.626361E-15,11.627197E-15,11.628034E-15,11.628874E-15,11.629714E-15,11.630557E-15,11.631400E-15,11.632246E-15,11.633093E-15,11.633941E-15,11.634791E-15,11.635642E-15,11.636495E-15,11.637350E-15,11.638206E-15,11.639063E-15,11.639922E-15,11.640782E-15,11.641644E-15,11.642508E-15,11.643372E-15,11.644239E-15,11.645106E-15,11.645975E-15,11.646846E-15,11.647718E-15,11.648591E-15,11.649466E-15,11.650342E-15,11.651219E-15,11.652098E-15,11.652978E-15,11.653860E-15,11.654743E-15,11.655627E-15,11.656512E-15,11.657399E-15,11.658287E-15,11.659177E-15,11.660068E-15,11.660960E-15,11.661853E-15,11.662747E-15,11.663643E-15,11.664540E-15,11.665438E-15,11.666338E-15
506E-3,11.592776E-15,11.593553E-15,11.594332E-15,11.595113E-15,11.595895E-15,11.596679E-15,11.597465E-15,11.598252E-15,11.599041E-15,11.599831E-15,11.600624E-15,11.601418E-15,11.602213E-15,11.603010E-15,11.603809E-15,11.604610E-15,11.605412E-15,11.606216E-15,11.607021E-15,11.607829E-15,11.608637E-15,11.609448E-15,11.610260E-15,11.611073E-15,11.611889E-15,11.612706E-15,11.613524E-15,11.614345E-15,11.615166E-15,11.615990E-15,11.616815E-15,11.617641E-15,11.618470E-15,11.619299E-15,11.620131E-15,11.620964E-15,11.621798E-15,11.622634E-15,11.623472E-15,11.624311E-15,11.625152E-15,11.625995E-15,11.626839E-15,11.627684E-15,11.628531E-15,11.629380E-15,11.630230E-15,11.631081E-15,11.631934E-15,11.632789E-15,11.633645E-15,11.634502E-15,11.635361E-15,11.636222E-15,11.637084E-15,11.637947E-15,11.638812E-15,11.639679E-15,11.640547E-15,11.641416E-15,11.642286E-15,11.643158E-15,11.644032E-15,11.644907E-15,11.645783E-15,11.646661E-15,11.647540E-15,11.648420E-15,11.649302E-15,11.650185E-15,11.651069E-15,11.651955E-15,11.652842E-15,11.653731E-15,11.654620E-15,11.655511E-15,11.656403E-15,11.657297E-15,11.658192E-15,11.659088E-15,11.659985E-15
508E-3,11.586673E-15,11.587446E-15,11.588222E-15,11.588999E-15,11.589778E-15,11.590559E-15,11.591341E-15,11.592125E-15,11.592911E-15,11.593698E-15,11.594487E-15,11.595277E-15,11.596070E-15,11.596864E-15,11.597659E-15,11.598457E-15,11.599256E-15,11.600056E-15,11.600859E-15,11.601662E-15,11.602468E-15,11.603275E-15,11.604084E-15,11.604895E-15,11.605707E-15,11.606520E-15,11.607336E-15,11.608153E-15,11.608972E-15,11.609792E-15,11.610614E-15,11.611437E-15,11.612262E-15,11.613089E-15,11.613917E-15,11.614747E-15,11.615579E-15,11.616412E-15,11.617247E-15,11.618083E-15,11.618921E-15,11.619760E-15,11.620601E-15,11.621443E-15,11.622287E-15,11.623133E-15,11.623980E-15,11.624829E-15,11.625679E-15,11.626531E-15,11.627384E-15,11.628239E-15,11.629095E-15,11.629952E-15,11.630812E-15,11.631672E-15,11.632534E-15,11.633398E-15,11.634263E-15,11.635130E-15,11.635998E-15,11.636867E-15,11.637738E-15,11.638610E-15,11.639484E-15,11.640359E-15,11.641235E-15,11.642113E-15,11.642992E-15,11.643873E-15,11.644755E-15,11.645638E-15,11.646523E-15,11.647409E-15,11.648296E-15,11.649185E-15,11.650074E-15,11.650966E-15,11.651858E-15,11.652752E-15,11.653647E-15
