Vds ,id@Vgs 0.35 ,id@Vgs 0.351 ,id@Vgs 0.352 ,id@Vgs 0.353 ,id@Vgs 0.354 ,id@Vgs 0.355 ,id@Vgs 0.356 ,id@Vgs 0.357 ,id@Vgs 0.358 ,id@Vgs 0.359 ,id@Vgs 0.36 ,id@Vgs 0.361 ,id@Vgs 0.362 ,id@Vgs 0.363 ,id@Vgs 0.364 ,id@Vgs 0.365 ,id@Vgs 0.366 ,id@Vgs 0.367 ,id@Vgs 0.368 ,id@Vgs 0.369 ,id@Vgs 0.37 ,id@Vgs 0.371 ,id@Vgs 0.372 ,id@Vgs 0.373 ,id@Vgs 0.374 ,id@Vgs 0.375 ,id@Vgs 0.376 ,id@Vgs 0.377 ,id@Vgs 0.378 ,id@Vgs 0.379 ,id@Vgs 0.38 ,id@Vgs 0.381 ,id@Vgs 0.382 ,id@Vgs 0.383 ,id@Vgs 0.384 ,id@Vgs 0.385 ,id@Vgs 0.386 ,id@Vgs 0.387 ,id@Vgs 0.388 ,id@Vgs 0.389 ,id@Vgs 0.39 ,id@Vgs 0.391 ,id@Vgs 0.392 ,id@Vgs 0.393 ,id@Vgs 0.394 ,id@Vgs 0.395 ,id@Vgs 0.396 ,id@Vgs 0.397 ,id@Vgs 0.398 ,id@Vgs 0.399 ,id@Vgs 0.4 
96.0E-3,1.9746328E-6,2.0314206E-6,2.0896173E-6,2.1492482E-6,2.2103389E-6,2.2729150E-6,2.3370021E-6,2.4026262E-6,2.4698130E-6,2.5385885E-6,2.6089790E-6,2.6810104E-6,2.7547089E-6,2.8301008E-6,2.9072123E-6,2.9860697E-6,3.0666994E-6,3.1491277E-6,3.2333808E-6,3.3194851E-6,3.4074669E-6,3.4973525E-6,3.5891681E-6,3.6829399E-6,3.7786941E-6,3.8764567E-6,3.9762537E-6,4.0781111E-6,4.1820547E-6,4.2881103E-6,4.3963034E-6,4.5066596E-6,4.6192043E-6,4.7339627E-6,4.8509600E-6,4.9702211E-6,5.0917707E-6,5.2156335E-6,5.3418339E-6,5.4703963E-6,5.6013446E-6,5.7347026E-6,5.8704941E-6,6.0087425E-6,6.1494709E-6,6.2927022E-6,6.4384593E-6,6.5867645E-6,6.7376401E-6,6.8911080E-6,7.0471898E-6
98.0E-3,1.9799162E-6,2.0368848E-6,2.0952684E-6,2.1550926E-6,2.2163831E-6,2.2791657E-6,2.3434663E-6,2.4093111E-6,2.4767260E-6,2.5457374E-6,2.6163715E-6,2.6886547E-6,2.7626135E-6,2.8382743E-6,2.9156637E-6,2.9948083E-6,3.0757346E-6,3.1584693E-6,3.2430390E-6,3.3294703E-6,3.4177898E-6,3.5080242E-6,3.6001999E-6,3.6943437E-6,3.7904819E-6,3.8886409E-6,3.9888472E-6,4.0911271E-6,4.1955068E-6,4.3020124E-6,4.4106699E-6,4.5215053E-6,4.6345444E-6,4.7498128E-6,4.8673362E-6,4.9871398E-6,5.1092490E-6,5.2336888E-6,5.3604841E-6,5.4896597E-6,5.6212401E-6,5.7552497E-6,5.8917125E-6,6.0306526E-6,6.1720937E-6,6.3160591E-6,6.4625722E-6,6.6116560E-6,6.7633333E-6,6.9176264E-6,7.0745578E-6
100E-3,1.9848346E-6,2.0419717E-6,2.1005296E-6,2.1605339E-6,2.2220107E-6,2.2849858E-6,2.3494856E-6,2.4155361E-6,2.4831638E-6,2.5523951E-6,2.6232565E-6,2.6957747E-6,2.7699763E-6,2.8458881E-6,2.9235369E-6,3.0029495E-6,3.0841527E-6,3.1671735E-6,3.2520388E-6,3.3387755E-6,3.4274105E-6,3.5179707E-6,3.6104830E-6,3.7049744E-6,3.8014715E-6,3.9000012E-6,4.0005902E-6,4.1032652E-6,4.2080528E-6,4.3149794E-6,4.4240715E-6,4.5353554E-6,4.6488573E-6,4.7646033E-6,4.8826193E-6,5.0029312E-6,5.1255646E-6,5.2505452E-6,5.3778982E-6,5.5076488E-6,5.6398220E-6,5.7744428E-6,5.9115356E-6,6.0511250E-6,6.1932351E-6,6.3378899E-6,6.4851133E-6,6.6349287E-6,6.7873595E-6,6.9424286E-6,7.1001589E-6
102E-3,1.9894145E-6,2.0467086E-6,2.1054289E-6,2.1656012E-6,2.2272515E-6,2.2904063E-6,2.3550916E-6,2.4213341E-6,2.4891602E-6,2.5585966E-6,2.6296701E-6,2.7024075E-6,2.7768357E-6,2.8529817E-6,2.9308725E-6,3.0105352E-6,3.0919969E-6,3.1752848E-6,3.2604261E-6,3.3474480E-6,3.4363776E-6,3.5272422E-6,3.6200690E-6,3.7148851E-6,3.8117176E-6,3.9105938E-6,4.0115406E-6,4.1145850E-6,4.2197540E-6,4.3270744E-6,4.4365730E-6,4.5482765E-6,4.6622116E-6,4.7784045E-6,4.8968818E-6,5.0176697E-6,5.1407942E-6,5.2662813E-6,5.3941569E-6,5.5244464E-6,5.6571755E-6,5.7923693E-6,5.9300530E-6,6.0702515E-6,6.2129895E-6,6.3582915E-6,6.5061817E-6,6.6566842E-6,6.8098228E-6,6.9656211E-6,7.1241024E-6
104E-3,1.9936804E-6,2.0511209E-6,2.1099926E-6,2.1703214E-6,2.2321337E-6,2.2954558E-6,2.3603143E-6,2.4267358E-6,2.4947469E-6,2.5643747E-6,2.6356460E-6,2.7085879E-6,2.7832275E-6,2.8595920E-6,2.9377086E-6,3.0176048E-6,3.0993078E-6,3.1828451E-6,3.2682440E-6,3.3555322E-6,3.4447369E-6,3.5358858E-6,3.6290063E-6,3.7241258E-6,3.8212718E-6,3.9204717E-6,4.0217529E-6,4.1251426E-6,4.2306682E-6,4.3383569E-6,4.4482357E-6,4.5603318E-6,4.6746720E-6,4.7912833E-6,4.9101924E-6,5.0314258E-6,5.1550101E-6,5.2809716E-6,5.4093366E-6,5.5401311E-6,5.6733810E-6,5.8091120E-6,5.9473497E-6,6.0881195E-6,6.2314464E-6,6.3773556E-6,6.5258716E-6,6.6770192E-6,6.8308224E-6,6.9873056E-6,7.1464925E-6
106E-3,1.9976553E-6,2.0552324E-6,2.1142452E-6,2.1747200E-6,2.2366833E-6,2.3001615E-6,2.3651815E-6,2.4317698E-6,2.4999536E-6,2.5697599E-6,2.6412157E-6,2.7143484E-6,2.7891852E-6,2.8657536E-6,2.9440811E-6,3.0241951E-6,3.1061233E-6,3.1898934E-6,3.2755329E-6,3.3630697E-6,3.4525314E-6,3.5439458E-6,3.6373406E-6,3.7327435E-6,3.8301824E-6,3.9296848E-6,4.0312784E-6,4.1349909E-6,4.2408499E-6,4.3488829E-6,4.4591173E-6,4.5715805E-6,4.6862998E-6,4.8033024E-6,4.9226154E-6,5.0442659E-6,5.1682806E-6,5.2946863E-6,5.4235097E-6,5.5547771E-6,5.6885149E-6,5.8247493E-6,5.9635063E-6,6.1048115E-6,6.2486907E-6,6.3951693E-6,6.5442724E-6,6.6960252E-6,6.8504523E-6,7.0075784E-6,7.1674278E-6
108E-3,2.0013609E-6,2.0590652E-6,2.1182096E-6,2.1788206E-6,2.2409247E-6,2.3045486E-6,2.3697191E-6,2.4364632E-6,2.5048080E-6,2.5747808E-6,2.6464088E-6,2.7197195E-6,2.7947403E-6,2.8714990E-6,2.9500232E-6,3.0303406E-6,3.1124791E-6,3.1964665E-6,3.2823306E-6,3.3700995E-6,3.4598012E-6,3.5514635E-6,3.6451145E-6,3.7407823E-6,3.8384947E-6,3.9382797E-6,4.0401654E-6,4.1441796E-6,4.2503502E-6,4.3587050E-6,4.4692719E-6,4.5820784E-6,4.6971522E-6,4.8145209E-6,4.9342119E-6,5.0562525E-6,5.1806700E-6,5.3074916E-6,5.4367440E-6,5.5684544E-6,5.7026492E-6,5.8393551E-6,5.9785986E-6,6.1204057E-6,6.2648025E-6,6.4118149E-6,6.5614687E-6,6.7137891E-6,6.8688015E-6,7.0265310E-6,7.1870023E-6
110E-3,2.0048169E-6,2.0626400E-6,2.1219072E-6,2.1826452E-6,2.2448807E-6,2.3086404E-6,2.3739514E-6,2.4408408E-6,2.5093359E-6,2.5794640E-6,2.6512527E-6,2.7247296E-6,2.7999222E-6,2.8768585E-6,2.9555664E-6,3.0360736E-6,3.1184083E-6,3.2025986E-6,3.2886725E-6,3.3766582E-6,3.4665839E-6,3.5584778E-6,3.6523682E-6,3.7482833E-6,3.8462513E-6,3.9463005E-6,4.0484590E-6,4.1527551E-6,4.2592170E-6,4.3678727E-6,4.4787504E-6,4.5918779E-6,4.7072833E-6,4.8249944E-6,4.9450389E-6,5.0674447E-6,5.1922391E-6,5.3194498E-6,5.4491040E-6,5.5812289E-6,5.7158517E-6,5.8529992E-6,5.9926984E-6,6.1349757E-6,6.2798576E-6,6.4273704E-6,6.5775403E-6,6.7303931E-6,6.8859544E-6,7.0442499E-6,7.2053048E-6
112E-3,2.0080421E-6,2.0659760E-6,2.1253578E-6,2.1862144E-6,2.2485724E-6,2.3124589E-6,2.3779010E-6,2.4449261E-6,2.5135614E-6,2.5838346E-6,2.6557732E-6,2.7294052E-6,2.8047582E-6,2.8818603E-6,2.9607396E-6,3.0414241E-6,3.1239421E-6,3.2083218E-6,3.2945916E-6,3.3827798E-6,3.4729148E-6,3.5650250E-6,3.6591390E-6,3.7552852E-6,3.8534920E-6,3.9537879E-6,4.0562015E-6,4.1607612E-6,4.2674953E-6,4.3764323E-6,4.4876005E-6,4.6010282E-6,4.7167436E-6,4.8347750E-6,4.9551503E-6,5.0778975E-6,5.2030447E-6,5.3306195E-6,5.4606497E-6,5.5931628E-6,5.7281862E-6,5.8657473E-6,6.0058732E-6,6.1485910E-6,6.2939274E-6,6.4419092E-6,6.5925628E-6,6.7459146E-6,6.9019907E-6,7.0608170E-6,7.2224193E-6
114E-3,2.0110538E-6,2.0690911E-6,2.1285799E-6,2.1895471E-6,2.2520196E-6,2.3160244E-6,2.3815890E-6,2.4487407E-6,2.5175069E-6,2.5879155E-6,2.6599942E-6,2.7337710E-6,2.8092738E-6,2.8865308E-6,2.9655701E-6,3.0464202E-6,3.1291094E-6,3.2136661E-6,3.3001188E-6,3.3884961E-6,3.4788266E-6,3.5711390E-6,3.6654619E-6,3.7618239E-6,3.8602539E-6,3.9607805E-6,4.0634325E-6,4.1682384E-6,4.2752271E-6,4.3844270E-6,4.4958669E-6,4.6095753E-6,4.7255807E-6,4.8439116E-6,4.9645963E-6,5.0876631E-6,5.2131402E-6,5.3410558E-6,5.4714378E-6,5.6043142E-6,5.7397128E-6,5.8776611E-6,6.0181867E-6,6.1613170E-6,6.3070792E-6,6.4555003E-6,6.6066073E-6,6.7604268E-6,6.9169854E-6,7.0763095E-6,7.2384251E-6
116E-3,2.0138680E-6,2.0720019E-6,2.1315906E-6,2.1926611E-6,2.2552405E-6,2.3193560E-6,2.3850349E-6,2.4523048E-6,2.5211934E-6,2.5917284E-6,2.6639380E-6,2.7378500E-6,2.8134927E-6,2.8908943E-6,2.9700833E-6,3.0510880E-6,3.1339371E-6,3.2186591E-6,3.3052828E-6,3.3938368E-6,3.4843501E-6,3.5768513E-6,3.6713694E-6,3.7679333E-6,3.8665719E-6,3.9673141E-6,4.0701888E-6,4.1752250E-6,4.2824516E-6,4.3918975E-6,4.5035914E-6,4.6175623E-6,4.7338389E-6,4.8524499E-6,4.9734240E-6,5.0967898E-6,5.2225757E-6,5.3508102E-6,5.4815216E-6,5.6147380E-6,5.7504877E-6,5.8887986E-6,6.0296984E-6,6.1732151E-6,6.3193761E-6,6.4682088E-6,6.6197406E-6,6.7739984E-6,6.9310093E-6,7.0908000E-6,7.2533970E-6
118E-3,2.0164996E-6,2.0747237E-6,2.1344059E-6,2.1955730E-6,2.2582522E-6,2.3224710E-6,2.3882567E-6,2.4556372E-6,2.5246400E-6,2.5952933E-6,2.6676251E-6,2.7416635E-6,2.8174370E-6,2.8949738E-6,2.9743025E-6,3.0554518E-6,3.1384504E-6,3.2233269E-6,3.3101104E-6,3.3988296E-6,3.4895136E-6,3.5821914E-6,3.6768920E-6,3.7736446E-6,3.8724781E-6,3.9734219E-6,4.0765050E-6,4.1817565E-6,4.2892056E-6,4.3988814E-6,4.5108130E-6,4.6250294E-6,4.7415597E-6,4.8604328E-6,4.9816777E-6,5.1053232E-6,5.2313980E-6,5.3599310E-6,5.4909506E-6,5.6244854E-6,5.7605638E-6,5.8992141E-6,6.0404644E-6,6.1843429E-6,6.3308775E-6,6.4800958E-6,6.6320255E-6,6.7866942E-6,6.9441289E-6,7.1043570E-6,7.2674053E-6
120E-3,2.0189625E-6,2.0772710E-6,2.1370404E-6,2.1982978E-6,2.2610705E-6,2.3253858E-6,2.3912715E-6,2.4587552E-6,2.5278650E-6,2.5986288E-6,2.6710748E-6,2.7452315E-6,2.8211271E-6,2.8987903E-6,2.9782498E-6,3.0595342E-6,3.1426725E-6,3.2276936E-6,3.3146264E-6,3.4035001E-6,3.4943438E-6,3.5871867E-6,3.6820579E-6,3.7789869E-6,3.8780029E-6,3.9791352E-6,4.0824131E-6,4.1878660E-6,4.2955232E-6,4.4054141E-6,4.5175680E-6,4.6320142E-6,4.7487818E-6,4.8679002E-6,4.9893984E-6,5.1133057E-6,5.2396509E-6,5.3684632E-6,5.4997713E-6,5.6336042E-6,5.7699903E-6,5.9089585E-6,6.0505371E-6,6.1947545E-6,6.3416389E-6,6.4912184E-6,6.6435211E-6,6.7985746E-6,6.9564067E-6,7.1170447E-6,7.2805161E-6
122E-3,2.0212694E-6,2.0796569E-6,2.1395080E-6,2.2008498E-6,2.2637099E-6,2.3281156E-6,2.3940947E-6,2.4616751E-6,2.5308848E-6,2.6017520E-6,2.6743050E-6,2.7485721E-6,2.8245821E-6,2.9023636E-6,2.9819453E-6,3.0633562E-6,3.1466252E-6,3.2317814E-6,3.3188540E-6,3.4078722E-6,3.4988652E-6,3.5918626E-6,3.6868935E-6,3.7839875E-6,3.8831741E-6,3.9844828E-6,4.0879430E-6,4.1935843E-6,4.3014363E-6,4.4115285E-6,4.5238904E-6,4.6385515E-6,4.7555413E-6,4.8748892E-6,4.9966246E-6,5.1207768E-6,5.2473753E-6,5.3764490E-6,5.5080273E-6,5.6421392E-6,5.7788136E-6,5.9180794E-6,6.0599654E-6,6.2045002E-6,6.3517124E-6,6.5016304E-6,6.6542824E-6,6.8096966E-6,6.9679010E-6,7.1289234E-6,7.2927914E-6
124E-3,2.0234322E-6,2.0818936E-6,2.1418211E-6,2.2032421E-6,2.2661839E-6,2.3306742E-6,2.3967408E-6,2.4644117E-6,2.5337150E-6,2.6046789E-6,2.6773320E-6,2.7517027E-6,2.8278197E-6,2.9057118E-6,2.9854079E-6,3.0669371E-6,3.1503284E-6,3.2356112E-6,3.3228146E-6,3.4119680E-6,3.5031009E-6,3.5962427E-6,3.6914231E-6,3.7886716E-6,3.8880179E-6,3.9894916E-6,4.0931225E-6,4.1989402E-6,4.3069745E-6,4.4172551E-6,4.5298117E-6,4.6446740E-6,4.7618717E-6,4.8814345E-6,5.0033920E-6,5.1277737E-6,5.2546091E-6,5.3839278E-6,5.5157590E-6,5.6501322E-6,5.7870765E-6,5.9266212E-6,6.0687951E-6,6.2136273E-6,6.3611466E-6,6.5113817E-6,6.6643612E-6,6.8201134E-6,6.9786668E-6,7.1400494E-6,7.3042893E-6
126E-3,2.0254618E-6,2.0839925E-6,2.1439917E-6,2.2054867E-6,2.2685052E-6,2.3330747E-6,2.3992233E-6,2.4669789E-6,2.5363698E-6,2.6074244E-6,2.6801712E-6,2.7546388E-6,2.8308560E-6,2.9088517E-6,2.9886551E-6,3.0702950E-6,3.1538010E-6,3.2392022E-6,3.3265280E-6,3.4158081E-6,3.5070719E-6,3.6003491E-6,3.6956694E-6,3.7930626E-6,3.8925584E-6,3.9941867E-6,4.0979774E-6,4.2039602E-6,4.3121652E-6,4.4226223E-6,4.5353612E-6,4.6504120E-6,4.7678045E-6,4.8875685E-6,5.0097339E-6,5.1343305E-6,5.2613879E-6,5.3909360E-6,5.5230042E-6,5.6576222E-6,5.7948194E-6,5.9346253E-6,6.0770690E-6,6.2221799E-6,6.3699870E-6,6.5205193E-6,6.6738056E-6,6.8298747E-6,6.9887552E-6,7.1504756E-6,7.3150641E-6
128E-3,2.0273683E-6,2.0859640E-6,2.1460304E-6,2.2075949E-6,2.2706852E-6,2.3353290E-6,2.4015544E-6,2.4693895E-6,2.5388625E-6,2.6100021E-6,2.6828367E-6,2.7573951E-6,2.8337063E-6,2.9117992E-6,2.9917029E-6,3.0734467E-6,3.1570600E-6,3.2425722E-6,3.3300128E-6,3.4194115E-6,3.5107980E-6,3.6042020E-6,3.6996535E-6,3.7971822E-6,3.8968181E-6,3.9985912E-6,4.1025316E-6,4.2086692E-6,4.3170341E-6,4.4276564E-6,4.5405662E-6,4.6557935E-6,4.7733685E-6,4.8933210E-6,5.0156813E-6,5.1404792E-6,5.2677447E-6,5.3975077E-6,5.5297980E-6,5.6646454E-6,5.8020796E-6,5.9421302E-6,6.0848269E-6,6.2301989E-6,6.3782758E-6,6.5290866E-6,6.6826607E-6,6.8390269E-6,6.9982141E-6,7.1602512E-6,7.3251667E-6
130E-3,2.0291612E-6,2.0878178E-6,2.1479472E-6,2.2095769E-6,2.2727346E-6,2.3374481E-6,2.4037456E-6,2.4716552E-6,2.5412053E-6,2.6124246E-6,2.6853416E-6,2.7599852E-6,2.8363845E-6,2.9145684E-6,2.9945663E-6,3.0764075E-6,3.1601215E-6,3.2457377E-6,3.3332860E-6,3.4227959E-6,3.5142974E-6,3.6078204E-6,3.7033947E-6,3.8010504E-6,3.9008177E-6,4.0027266E-6,4.1068073E-6,4.2130899E-6,4.3216047E-6,4.4323820E-6,4.5454519E-6,4.6608448E-6,4.7785907E-6,4.8987201E-6,5.0212630E-6,5.1462496E-6,5.2737101E-6,5.4036745E-6,5.5361730E-6,5.6712355E-6,5.8088919E-6,5.9491721E-6,6.0921058E-6,6.2377227E-6,6.3860525E-6,6.5371246E-6,6.6909684E-6,6.8476132E-6,7.0070881E-6,7.1694222E-6,7.3346444E-6
132E-3,2.0308489E-6,2.0895628E-6,2.1497514E-6,2.2114423E-6,2.2746633E-6,2.3394423E-6,2.4058075E-6,2.4737870E-6,2.5434095E-6,2.6147036E-6,2.6876979E-6,2.7624215E-6,2.8389035E-6,2.9171729E-6,2.9972592E-6,3.0791918E-6,3.1630002E-6,3.2487141E-6,3.3363633E-6,3.4259776E-6,3.5175870E-6,3.6112215E-6,3.7069111E-6,3.8046861E-6,3.9045765E-6,4.0066127E-6,4.1108250E-6,4.2172437E-6,4.3258992E-6,4.4368218E-6,4.5500419E-6,4.6655899E-6,4.7834963E-6,4.9037914E-6,5.0265056E-6,5.1516692E-6,5.2793126E-6,5.4094660E-6,5.5421597E-6,5.6774239E-6,5.8152886E-6,5.9557841E-6,6.0989402E-6,6.2447868E-6,6.3933538E-6,6.5446709E-6,6.6987678E-6,6.8556740E-6,7.0154188E-6,7.1780315E-6,7.3435414E-6
134E-3,2.0324396E-6,2.0912073E-6,2.1514515E-6,2.2132000E-6,2.2764805E-6,2.3413210E-6,2.4077497E-6,2.4757951E-6,2.5454856E-6,2.6168499E-6,2.6899169E-6,2.7647156E-6,2.8412752E-6,2.9196249E-6,2.9997942E-6,3.0818126E-6,3.1657097E-6,3.2515154E-6,3.3392594E-6,3.4289717E-6,3.5206824E-6,3.6144216E-6,3.7102194E-6,3.8081063E-6,3.9081124E-6,4.0102681E-6,4.1146039E-6,4.2211503E-6,4.3299377E-6,4.4409967E-6,4.5543578E-6,4.6700515E-6,4.7881084E-6,4.9085590E-6,5.0314339E-6,5.1567636E-6,5.2845786E-6,5.4149093E-6,5.5477862E-6,5.6832396E-6,5.8212999E-6,5.9619974E-6,6.1053621E-6,6.2514242E-6,6.4002139E-6,6.5517610E-6,6.7060953E-6,6.8632467E-6,7.0232448E-6,7.1861191E-6,7.3518990E-6
136E-3,2.0339404E-6,2.0927588E-6,2.1530554E-6,2.2148580E-6,2.2781945E-6,2.3430928E-6,2.4095814E-6,2.4776886E-6,2.5474430E-6,2.6188734E-6,2.6920088E-6,2.7668781E-6,2.8435107E-6,2.9219359E-6,3.0021833E-6,3.0842823E-6,3.1682628E-6,3.2541546E-6,3.3419877E-6,3.4317921E-6,3.5235980E-6,3.6174355E-6,3.7133351E-6,3.8113270E-6,3.9114417E-6,4.0137097E-6,4.1181616E-6,4.2248279E-6,4.3337392E-6,4.4449263E-6,4.5584197E-6,4.6742502E-6,4.7924484E-6,4.9130451E-6,5.0360709E-6,5.1615565E-6,5.2895326E-6,5.4200298E-6,5.5530787E-6,5.6887098E-6,5.8269536E-6,5.9678407E-6,6.1114013E-6,6.2576658E-6,6.4066644E-6,6.5584274E-6,6.7129847E-6,6.8703663E-6,7.0306022E-6,7.1937220E-6,7.3597555E-6
138E-3,2.0353582E-6,2.0942243E-6,2.1545702E-6,2.2164238E-6,2.2798130E-6,2.3447659E-6,2.4113108E-6,2.4794762E-6,2.5492908E-6,2.6207834E-6,2.6939830E-6,2.7689189E-6,2.8456202E-6,2.9241164E-6,3.0044371E-6,3.0866121E-6,3.1706710E-6,3.2566439E-6,3.3445607E-6,3.4344517E-6,3.5263471E-6,3.6202771E-6,3.7162723E-6,3.8143630E-6,3.9145798E-6,4.0169534E-6,4.1215143E-6,4.2282933E-6,4.3373211E-6,4.4486285E-6,4.5622463E-6,4.6782053E-6,4.7965363E-6,4.9172702E-6,5.0404378E-6,5.1660699E-6,5.2941974E-6,5.4248509E-6,5.5580614E-6,5.6938594E-6,5.8322756E-6,5.9733408E-6,6.1170854E-6,6.2635399E-6,6.4127349E-6,6.5647006E-6,6.7194673E-6,6.8770652E-6,7.0375244E-6,7.2008749E-6,7.3671466E-6
140E-3,2.0366992E-6,2.0956102E-6,2.1560027E-6,2.2179044E-6,2.2813433E-6,2.3463475E-6,2.4129455E-6,2.4811657E-6,2.5510370E-6,2.6225883E-6,2.6958485E-6,2.7708469E-6,2.8476130E-6,2.9261761E-6,3.0065659E-6,3.0888123E-6,3.1729450E-6,3.2589942E-6,3.3469899E-6,3.4369624E-6,3.5289420E-6,3.6229591E-6,3.7190442E-6,3.8172279E-6,3.9175408E-6,4.0200136E-6,4.1246771E-6,4.2315621E-6,4.3406995E-6,4.4521200E-6,4.5658548E-6,4.6819346E-6,4.8003905E-6,4.9212534E-6,5.0445543E-6,5.1703241E-6,5.2985939E-6,5.4293944E-6,5.5627567E-6,5.6987116E-6,5.8372899E-6,5.9785225E-6,6.1224400E-6,6.2690731E-6,6.4184526E-6,6.5706088E-6,6.7255723E-6,6.8833734E-6,7.0440425E-6,7.2076098E-6,7.3741053E-6
142E-3,2.0379691E-6,2.0969226E-6,2.1573590E-6,2.2193061E-6,2.2827918E-6,2.3478445E-6,2.4144925E-6,2.4827646E-6,2.5526894E-6,2.6242959E-6,2.6976132E-6,2.7726707E-6,2.8494977E-6,2.9281239E-6,3.0085789E-6,3.0908925E-6,3.1750949E-6,3.2612160E-6,3.3492860E-6,3.4393352E-6,3.5313942E-6,3.6254932E-6,3.7216631E-6,3.8199343E-6,3.9203376E-6,4.0229039E-6,4.1276640E-6,4.2346487E-6,4.3438892E-6,4.4554163E-6,4.5692611E-6,4.6854547E-6,4.8040280E-6,4.9250123E-6,5.0484386E-6,5.1743380E-6,5.3027416E-6,5.4336804E-6,5.5671855E-6,5.7032879E-6,5.8420187E-6,5.9834086E-6,6.1274888E-6,6.2742899E-6,6.4238428E-6,6.5761782E-6,6.7313267E-6,6.8893189E-6,7.0501854E-6,7.2139564E-6,7.3806623E-6
144E-3,2.0391732E-6,2.0981669E-6,2.1586448E-6,2.2206347E-6,2.2841647E-6,2.3492632E-6,2.4159585E-6,2.4842794E-6,2.5542547E-6,2.6259134E-6,2.6992847E-6,2.7743978E-6,2.8512824E-6,2.9299681E-6,3.0104845E-6,3.0928617E-6,3.1771297E-6,3.2633186E-6,3.3514586E-6,3.4415803E-6,3.5337140E-6,3.6278904E-6,3.7241400E-6,3.8224937E-6,3.9229823E-6,4.0256367E-6,4.1304877E-6,4.2375665E-6,4.3469041E-6,4.4585315E-6,4.5724800E-6,4.6887806E-6,4.8074646E-6,4.9285632E-6,5.0521076E-6,5.1781289E-6,5.3066585E-6,5.4377275E-6,5.5713670E-6,5.7076083E-6,5.8464825E-6,5.9880206E-6,6.1322537E-6,6.2792129E-6,6.4289290E-6,6.5814330E-6,6.7367556E-6,6.8949276E-6,7.0559797E-6,7.2199425E-6,7.3868463E-6
146E-3,2.0403164E-6,2.0993481E-6,2.1598652E-6,2.2218957E-6,2.2854676E-6,2.3506093E-6,2.4173494E-6,2.4857165E-6,2.5557395E-6,2.6274475E-6,2.7008697E-6,2.7760355E-6,2.8529745E-6,2.9317163E-6,3.0122908E-6,3.0947279E-6,3.1790579E-6,3.2653107E-6,3.3535170E-6,3.4437069E-6,3.5359112E-6,3.6301605E-6,3.7264855E-6,3.8249170E-6,3.9254860E-6,4.0282234E-6,4.1331603E-6,4.2403277E-6,4.3497568E-6,4.4614789E-6,4.5755250E-6,4.6919266E-6,4.8107149E-6,4.9319212E-6,5.0555768E-6,5.1817130E-6,5.3103613E-6,5.4415529E-6,5.5753190E-6,5.7116911E-6,5.8507004E-6,5.9923780E-6,6.1367552E-6,6.2838632E-6,6.4337330E-6,6.5863957E-6,6.7418822E-6,6.9002235E-6,7.0614504E-6,7.2255936E-6,7.3926838E-6
148E-3,2.0414032E-6,2.1004709E-6,2.1610252E-6,2.2230940E-6,2.2867056E-6,2.3518882E-6,2.4186706E-6,2.4870814E-6,2.5571496E-6,2.6289042E-6,2.7023746E-6,2.7775902E-6,2.8545806E-6,2.9333755E-6,3.0140049E-6,3.0964988E-6,3.1808872E-6,3.2672006E-6,3.3554693E-6,3.4457238E-6,3.5379948E-6,3.6323129E-6,3.7287090E-6,3.8272140E-6,3.9278589E-6,4.0306747E-6,4.1356926E-6,4.2429436E-6,4.3524592E-6,4.4642704E-6,4.5784088E-6,4.6949056E-6,4.8137922E-6,4.9351001E-6,5.0588606E-6,5.1851052E-6,5.3138654E-6,5.4451725E-6,5.5790581E-6,5.7155534E-6,5.8546900E-6,5.9964991E-6,6.1410121E-6,6.2882603E-6,6.4382749E-6,6.5910871E-6,6.7467281E-6,6.9052288E-6,7.0666202E-6,7.2309334E-6,7.3981991E-6
150E-3,2.0424378E-6,2.1015395E-6,2.1621290E-6,2.2242342E-6,2.2878834E-6,2.3531049E-6,2.4199273E-6,2.4883795E-6,2.5584905E-6,2.6302893E-6,2.7038053E-6,2.7790680E-6,2.8561071E-6,2.9349523E-6,3.0156336E-6,3.0981811E-6,3.1826249E-6,3.2689955E-6,3.3573233E-6,3.4476388E-6,3.5399728E-6,3.6343561E-6,3.7308195E-6,3.8293939E-6,3.9301105E-6,4.0330004E-6,4.1380947E-6,4.2454248E-6,4.3550220E-6,4.4669175E-6,4.5811429E-6,4.6977296E-6,4.8167090E-6,4.9381128E-6,5.0619723E-6,5.1883192E-6,5.3171849E-6,5.4486011E-6,5.5825993E-6,5.7192109E-6,5.8584676E-6,6.0004007E-6,6.1450418E-6,6.2924222E-6,6.4425734E-6,6.5955265E-6,6.7513130E-6,6.9099640E-6,7.0715107E-6,7.2359841E-6,7.4034152E-6
