Vds ,gds@Vgs 0.35 ,gds@Vgs 0.351 ,gds@Vgs 0.352 ,gds@Vgs 0.353 ,gds@Vgs 0.354 ,gds@Vgs 0.355 ,gds@Vgs 0.356 ,gds@Vgs 0.357 ,gds@Vgs 0.358 ,gds@Vgs 0.359 ,gds@Vgs 0.36 ,gds@Vgs 0.361 ,gds@Vgs 0.362 ,gds@Vgs 0.363 ,gds@Vgs 0.364 ,gds@Vgs 0.365 ,gds@Vgs 0.366 ,gds@Vgs 0.367 ,gds@Vgs 0.368 ,gds@Vgs 0.369 ,gds@Vgs 0.37 ,gds@Vgs 0.371 ,gds@Vgs 0.372 ,gds@Vgs 0.373 ,gds@Vgs 0.374 ,gds@Vgs 0.375 ,gds@Vgs 0.376 ,gds@Vgs 0.377 ,gds@Vgs 0.378 ,gds@Vgs 0.379 ,gds@Vgs 0.38 ,gds@Vgs 0.381 ,gds@Vgs 0.382 ,gds@Vgs 0.383 ,gds@Vgs 0.384 ,gds@Vgs 0.385 ,gds@Vgs 0.386 ,gds@Vgs 0.387 ,gds@Vgs 0.388 ,gds@Vgs 0.389 ,gds@Vgs 0.39 ,gds@Vgs 0.391 ,gds@Vgs 0.392 ,gds@Vgs 0.393 ,gds@Vgs 0.394 ,gds@Vgs 0.395 ,gds@Vgs 0.396 ,gds@Vgs 0.397 ,gds@Vgs 0.398 ,gds@Vgs 0.399 ,gds@Vgs 0.4 
100E-3,2.3719923E-6,2.4533090E-6,2.5373945E-6,2.6243398E-6,2.7142389E-6,2.8071884E-6,2.9032878E-6,3.0026396E-6,3.1053493E-6,3.2115252E-6,3.3212790E-6,3.4347256E-6,3.5519830E-6,3.6731726E-6,3.7984191E-6,3.9278508E-6,4.0615993E-6,4.1998001E-6,4.3425919E-6,4.4901175E-6,4.6425233E-6,4.7999595E-6,4.9625801E-6,5.1305432E-6,5.3040108E-6,5.4831488E-6,5.6681275E-6,5.8591209E-6,6.0563076E-6,6.2598701E-6,6.4699953E-6,6.6868743E-6,6.9107024E-6,7.1416795E-6,7.3800096E-6,7.6259012E-6,7.8795670E-6,8.1412243E-6,8.4110947E-6,8.6894040E-6,8.9763826E-6,9.2722652E-6,9.5772905E-6,9.8917020E-6,10.215747E-6,10.549677E-6,10.893749E-6,11.248221E-6,11.613359E-6,11.989429E-6,12.376704E-6
102E-3,2.2090027E-6,2.2847982E-6,2.3631801E-6,2.4442339E-6,2.5280480E-6,2.6147129E-6,2.7043224E-6,2.7969727E-6,2.8927629E-6,2.9917951E-6,3.0941745E-6,3.2000090E-6,3.3094100E-6,3.4224918E-6,3.5393721E-6,3.6601717E-6,3.7850151E-6,3.9140299E-6,4.0473475E-6,4.1851026E-6,4.3274337E-6,4.4744829E-6,4.6263961E-6,4.7833230E-6,4.9454171E-6,5.1128359E-6,5.2857408E-6,5.4642972E-6,5.6486746E-6,5.8390467E-6,6.0355913E-6,6.2384902E-6,6.4479298E-6,6.6641004E-6,6.8871968E-6,7.1174181E-6,7.3549676E-6,7.6000531E-6,7.8528866E-6,8.1136848E-6,8.3826682E-6,8.6600623E-6,8.9460963E-6,9.2410043E-6,9.5450244E-6,9.8583990E-6,10.181375E-6,10.514203E-6,10.857137E-6,11.210438E-6,11.574369E-6
104E-3,2.0579222E-6,2.1285814E-6,2.2016563E-6,2.2772272E-6,2.3553768E-6,2.4361904E-6,2.5197558E-6,2.6061635E-6,2.6955066E-6,2.7878812E-6,2.8833861E-6,2.9821229E-6,3.0841963E-6,3.1897141E-6,3.2987871E-6,3.4115292E-6,3.5280576E-6,3.6484929E-6,3.7729590E-6,3.9015830E-6,4.0344958E-6,4.1718317E-6,4.3137286E-6,4.4603282E-6,4.6117758E-6,4.7682205E-6,4.9298154E-6,5.0967173E-6,5.2690871E-6,5.4470895E-6,5.6308936E-6,5.8206723E-6,6.0166027E-6,6.2188662E-6,6.4276483E-6,6.6431387E-6,6.8655316E-6,7.0950253E-6,7.3318224E-6,7.5761300E-6,7.8281594E-6,8.0881264E-6,8.3562509E-6,8.6327574E-6,8.9178746E-6,9.2118355E-6,9.5148776E-6,9.8272423E-6,10.149176E-6,10.480927E-6,10.822752E-6
106E-3,1.9179556E-6,1.9838399E-6,2.0519802E-6,2.1224519E-6,2.1953324E-6,2.2707018E-6,2.3486425E-6,2.4292395E-6,2.5125802E-6,2.5987548E-6,2.6878563E-6,2.7799801E-6,2.8752247E-6,2.9736915E-6,3.0754848E-6,3.1807118E-6,3.2894830E-6,3.4019120E-6,3.5181154E-6,3.6382135E-6,3.7623295E-6,3.8905902E-6,4.0231261E-6,4.1600709E-6,4.3015620E-6,4.4477405E-6,4.5987513E-6,4.7547429E-6,4.9158678E-6,5.0822822E-6,5.2541464E-6,5.4316247E-6,5.6148853E-6,5.8041006E-6,5.9994471E-6,6.2011054E-6,6.4092604E-6,6.6241012E-6,6.8458212E-6,7.0746179E-6,7.3106933E-6,7.5542537E-6,7.8055097E-6,8.0646761E-6,8.3319723E-6,8.6076218E-6,8.8918525E-6,9.1848967E-6,9.4869909E-6,9.7983757E-6,10.119296E-6
108E-3,1.7883488E-6,1.8497970E-6,1.9133520E-6,1.9790844E-6,2.0470669E-6,2.1173744E-6,2.1900843E-6,2.2652763E-6,2.3430325E-6,2.4234375E-6,2.5065786E-6,2.5925456E-6,2.6814310E-6,2.7733300E-6,2.8683407E-6,2.9665642E-6,3.0681042E-6,3.1730677E-6,3.2815648E-6,3.3937085E-6,3.5096151E-6,3.6294044E-6,3.7531991E-6,3.8811258E-6,4.0133141E-6,4.1498974E-6,4.2910126E-6,4.4368002E-6,4.5874047E-6,4.7429739E-6,4.9036597E-6,5.0696178E-6,5.2410079E-6,5.4179937E-6,5.6007427E-6,5.7894267E-6,5.9842215E-6,6.1853072E-6,6.3928677E-6,6.6070916E-6,6.8281715E-6,7.0563042E-6,7.2916909E-6,7.5345372E-6,7.7850528E-6,8.0434519E-6,8.3099528E-6,8.5847785E-6,8.8681558E-6,9.1603163E-6,9.4614954E-6
110E-3,1.6683882E-6,1.7257176E-6,1.7850144E-6,1.8463447E-6,1.9097768E-6,1.9753808E-6,2.0432292E-6,2.1133969E-6,2.1859608E-6,2.2610003E-6,2.3385972E-6,2.4188360E-6,2.5018035E-6,2.5875892E-6,2.6762852E-6,2.7679864E-6,2.8627906E-6,2.9607984E-6,3.0621133E-6,3.1668417E-6,3.2750934E-6,3.3869809E-6,3.5026202E-6,3.6221304E-6,3.7456340E-6,3.8732570E-6,4.0051285E-6,4.1413814E-6,4.2821521E-6,4.4275806E-6,4.5778107E-6,4.7329898E-6,4.8932692E-6,5.0588040E-6,5.2297532E-6,5.4062799E-6,5.5885510E-6,5.7767377E-6,5.9710150E-6,6.1715623E-6,6.3785629E-6,6.5922047E-6,6.8126794E-6,7.0401832E-6,7.2749165E-6,7.5170840E-6,7.7668947E-6,8.0245619E-6,8.2903033E-6,8.5643406E-6,8.8469002E-6
112E-3,1.5573997E-6,1.6109067E-6,1.6662512E-6,1.7234950E-6,1.7827020E-6,1.8439380E-6,1.9072709E-6,1.9727708E-6,2.0405099E-6,2.1105627E-6,2.1830059E-6,2.2579186E-6,2.3353825E-6,2.4154815E-6,2.4983021E-6,2.5839336E-6,2.6724678E-6,2.7639992E-6,2.8586253E-6,2.9564461E-6,3.0575649E-6,3.1620877E-6,3.2701237E-6,3.3817852E-6,3.4971877E-6,3.6164498E-6,3.7396937E-6,3.8670445E-6,3.9986313E-6,4.1345862E-6,4.2750452E-6,4.4201477E-6,4.5700369E-6,4.7248597E-6,4.8847667E-6,5.0499126E-6,5.2204557E-6,5.3965584E-6,5.5783870E-6,5.7661120E-6,5.9599077E-6,6.1599529E-6,6.3664301E-6,6.5795264E-6,6.7994329E-6,7.0263449E-6,7.2604620E-6,7.5019882E-6,7.7511316E-6,8.0081047E-6,8.2731243E-6
114E-3,1.4547474E-6,1.5047090E-6,1.5563868E-6,1.6098389E-6,1.6651249E-6,1.7223065E-6,1.7814474E-6,1.8426132E-6,1.9058714E-6,1.9712921E-6,2.0389470E-6,2.1089105E-6,2.1812590E-6,2.2560714E-6,2.3334289E-6,2.4134152E-6,2.4961166E-6,2.5816219E-6,2.6700226E-6,2.7614129E-6,2.8558899E-6,2.9535533E-6,3.0545059E-6,3.1588534E-6,3.2667046E-6,3.3781713E-6,3.4933685E-6,3.6124145E-6,3.7354309E-6,3.8625425E-6,3.9938776E-6,4.1295681E-6,4.2697493E-6,4.4145601E-6,4.5641432E-6,4.7186448E-6,4.8782151E-6,5.0430079E-6,5.2131811E-6,5.3888963E-6,5.5703194E-6,5.7576199E-6,5.9509716E-6,6.1505525E-6,6.3565445E-6,6.5691338E-6,6.7885107E-6,7.0148699E-6,7.2484101E-6,7.4893344E-6,7.7378502E-6
116E-3,1.3598326E-6,1.4065070E-6,1.4547848E-6,1.5047201E-6,1.5563690E-6,1.6097892E-6,1.6650402E-6,1.7221834E-6,1.7812824E-6,1.8424024E-6,1.9056110E-6,1.9709777E-6,2.0385743E-6,2.1084746E-6,2.1807549E-6,2.2554938E-6,2.3327723E-6,2.4126737E-6,2.4952840E-6,2.5806917E-6,2.6689879E-6,2.7602666E-6,2.8546243E-6,2.9521606E-6,3.0529777E-6,3.1571811E-6,3.2648790E-6,3.3761828E-6,3.4912072E-6,3.6100700E-6,3.7328922E-6,3.8597983E-6,3.9909160E-6,4.1263767E-6,4.2663151E-6,4.4108697E-6,4.5601825E-6,4.7143992E-6,4.8736694E-6,5.0381463E-6,5.2079871E-6,5.3833528E-6,5.5644085E-6,5.7513233E-6,5.9442701E-6,6.1434261E-6,6.3489726E-6,6.5610949E-6,6.7799827E-6,7.0058297E-6,7.2388339E-6
118E-3,1.2720929E-6,1.3157207E-6,1.3608467E-6,1.4075218E-6,1.4557981E-6,1.5057299E-6,1.5573728E-6,1.6107844E-6,1.6660241E-6,1.7231531E-6,1.7822347E-6,1.8433340E-6,1.9065182E-6,1.9718567E-6,2.0394210E-6,2.1092847E-6,2.1815239E-6,2.2562167E-6,2.3334440E-6,2.4132887E-6,2.4958366E-6,2.5811757E-6,2.6693971E-6,2.7605941E-6,2.8548630E-6,2.9523030E-6,3.0530161E-6,3.1571071E-6,3.2646839E-6,3.3758577E-6,3.4907425E-6,3.6094557E-6,3.7321178E-6,3.8588529E-6,3.9897883E-6,4.1250547E-6,4.2647863E-6,4.4091211E-6,4.5582006E-6,4.7121698E-6,4.8711776E-6,5.0353769E-6,5.2049239E-6,5.3799793E-6,5.5607073E-6,5.7472762E-6,5.9398584E-6,6.1386303E-6,6.3437724E-6,6.5554693E-6,6.7739099E-6
120E-3,1.1910007E-6,1.2318057E-6,1.2740111E-6,1.3176645E-6,1.3628148E-6,1.4095126E-6,1.4578101E-6,1.5077611E-6,1.5594213E-6,1.6128480E-6,1.6681004E-6,1.7252396E-6,1.7843285E-6,1.8454323E-6,1.9086178E-6,1.9739541E-6,2.0415126E-6,2.1113666E-6,2.1835919E-6,2.2582664E-6,2.3354706E-6,2.4152873E-6,2.4978018E-6,2.5831021E-6,2.6712785E-6,2.7624243E-6,2.8566354E-6,2.9540106E-6,3.0546514E-6,3.1586624E-6,3.2661511E-6,3.3772281E-6,3.4920072E-6,3.6106051E-6,3.7331421E-6,3.8597415E-6,3.9905303E-6,4.1256387E-6,4.2652004E-6,4.4093527E-6,4.5582366E-6,4.7119965E-6,4.8707808E-6,5.0347416E-6,5.2040347E-6,5.3788198E-6,5.5592607E-6,5.7455249E-6,5.9377841E-6,6.1362138E-6,6.3409940E-6
122E-3,1.1160622E-6,1.1542524E-6,1.1937521E-6,1.2346058E-6,1.2768592E-6,1.3205597E-6,1.3657562E-6,1.4124989E-6,1.4608401E-6,1.5108334E-6,1.5625342E-6,1.6159998E-6,1.6712891E-6,1.7284630E-6,1.7875844E-6,1.8487180E-6,1.9119306E-6,1.9772911E-6,2.0448704E-6,2.1147419E-6,2.1869808E-6,2.2616651E-6,2.3388748E-6,2.4186924E-6,2.5012030E-6,2.5864941E-6,2.6746560E-6,2.7657815E-6,2.8599661E-6,2.9573083E-6,3.0579093E-6,3.1618731E-6,3.2693070E-6,3.3803212E-6,3.4950288E-6,3.6135463E-6,3.7359935E-6,3.8624933E-6,3.9931720E-6,4.1281593E-6,4.2675886E-6,4.4115964E-6,4.5603233E-6,4.7139130E-6,4.8725134E-6,5.0362758E-6,5.2053555E-6,5.3799115E-6,5.5601069E-6,5.7461084E-6,5.9380871E-6
124E-3,1.0468155E-6,1.0825842E-6,1.1195779E-6,1.1578380E-6,1.1974076E-6,1.2383308E-6,1.2806535E-6,1.3244227E-6,1.3696872E-6,1.4164973E-6,1.4649048E-6,1.5149635E-6,1.5667284E-6,1.6202567E-6,1.6756072E-6,1.7328406E-6,1.7920196E-6,1.8532086E-6,1.9164742E-6,1.9818852E-6,2.0495123E-6,2.1194285E-6,2.1917089E-6,2.2664311E-6,2.3436750E-6,2.4235227E-6,2.5060590E-6,2.5913713E-6,2.6795493E-6,2.7706856E-6,2.8648754E-6,2.9622167E-6,3.0628105E-6,3.1667605E-6,3.2741733E-6,3.3851588E-6,3.4998299E-6,3.6183024E-6,3.7406957E-6,3.8671322E-6,3.9977378E-6,4.1326417E-6,4.2719765E-6,4.4158786E-6,4.5644875E-6,4.7179468E-6,4.8764035E-6,5.0400084E-6,5.2089160E-6,5.3832849E-6,5.5632771E-6
126E-3,982.83010E-9,1.0163564E-6,1.0510292E-6,1.0868873E-6,1.1239708E-6,1.1623211E-6,1.2019810E-6,1.2429946E-6,1.2854077E-6,1.3292672E-6,1.3746217E-6,1.4215214E-6,1.4700181E-6,1.5201652E-6,1.5720178E-6,1.6256328E-6,1.6810689E-6,1.7383865E-6,1.7976481E-6,1.8589181E-6,1.9222629E-6,1.9877509E-6,2.0554527E-6,2.1254410E-6,2.1977908E-6,2.2725793E-6,2.3498862E-6,2.4297933E-6,2.5123853E-6,2.5977489E-6,2.6859739E-6,2.7771524E-6,2.8713793E-6,2.9687522E-6,3.0693718E-6,3.1733413E-6,3.2807671E-6,3.3917586E-6,3.5064282E-6,3.6248915E-6,3.7472672E-6,3.8736773E-6,4.0042472E-6,4.1391056E-6,4.2783846E-6,4.4222199E-6,4.5707508E-6,4.7241199E-6,4.8824738E-6,5.0459626E-6,5.2147402E-6
128E-3,923.70455E-9,955.15476E-9,987.67842E-9,1.0213119E-6,1.0560927E-6,1.0920596E-6,1.1292527E-6,1.1677132E-6,1.2074839E-6,1.2486088E-6,1.2911334E-6,1.3351048E-6,1.3805712E-6,1.4275829E-6,1.4761915E-6,1.5264501E-6,1.5784139E-6,1.6321394E-6,1.6876853E-6,1.7451119E-6,1.8044814E-6,1.8658581E-6,1.9293080E-6,1.9948996E-6,2.0627031E-6,2.1327910E-6,2.2052381E-6,2.2801213E-6,2.3575201E-6,2.4375161E-6,2.5201935E-6,2.6056390E-6,2.6939419E-6,2.7851941E-6,2.8794901E-6,2.9769273E-6,3.0776058E-6,3.1816286E-6,3.2891017E-6,3.4001340E-6,3.5148376E-6,3.6333275E-6,3.7557222E-6,3.8821431E-6,4.0127150E-6,4.1475663E-6,4.2868284E-6,4.4306366E-6,4.5791295E-6,4.7324492E-6,4.8907416E-6
130E-3,869.06565E-9,898.59363E-9,929.12730E-9,960.70067E-9,993.34884E-9,1.0271081E-6,1.0620160E-6,1.0981111E-6,1.1354334E-6,1.1740241E-6,1.2139260E-6,1.2551829E-6,1.2978402E-6,1.3419448E-6,1.3875451E-6,1.4346910E-6,1.4834339E-6,1.5338272E-6,1.5859255E-6,1.6397854E-6,1.6954654E-6,1.7530257E-6,1.8125282E-6,1.8740371E-6,1.9376183E-6,2.0033398E-6,2.0712720E-6,2.1414869E-6,2.2140592E-6,2.2890656E-6,2.3665853E-6,2.4466996E-6,2.5294925E-6,2.6150504E-6,2.7034623E-6,2.7948197E-6,2.8892170E-6,2.9867511E-6,3.0875217E-6,3.1916317E-6,3.2991864E-6,3.4102946E-6,3.5250678E-6,3.6436206E-6,3.7660710E-6,3.8925400E-6,4.0231521E-6,4.1580348E-6,4.2973193E-6,4.4411402E-6,4.5896355E-6
132E-3,818.56669E-9,846.31494E-9,875.00594E-9,904.67152E-9,935.34455E-9,967.05899E-9,999.84992E-9,1.0337536E-6,1.0688073E-6,1.1050498E-6,1.1425209E-6,1.1812618E-6,1.2213151E-6,1.2627245E-6,1.3055355E-6,1.3497948E-6,1.3955506E-6,1.4428527E-6,1.4917526E-6,1.5423033E-6,1.5945595E-6,1.6485776E-6,1.7044159E-6,1.7621344E-6,1.8217949E-6,1.8834615E-6,1.9471999E-6,2.0130779E-6,2.0811656E-6,2.1515350E-6,2.2242604E-6,2.2994184E-6,2.3770878E-6,2.4573498E-6,2.5402882E-6,2.6259890E-6,2.7145409E-6,2.8060352E-6,2.9005659E-6,2.9982296E-6,3.0991258E-6,3.2033567E-6,3.3110277E-6,3.4222468E-6,3.5371252E-6,3.6557772E-6,3.7783203E-6,3.9048750E-6,4.0355653E-6,4.1705183E-6,4.3098646E-6
134E-3,771.88610E-9,797.98643E-9,824.97107E-9,852.86983E-9,881.71349E-9,911.53383E-9,942.36369E-9,974.23700E-9,1.0071888E-6,1.0412552E-6,1.0764736E-6,1.1128825E-6,1.1505218E-6,1.1894326E-6,1.2296574E-6,1.2712399E-6,1.3142253E-6,1.3586604E-6,1.4045933E-6,1.4520737E-6,1.5011529E-6,1.5518838E-6,1.6043210E-6,1.6585208E-6,1.7145414E-6,1.7724425E-6,1.8322861E-6,1.8941357E-6,1.9580571E-6,2.0241179E-6,2.0923879E-6,2.1629390E-6,2.2358454E-6,2.3111832E-6,2.3890312E-6,2.4694703E-6,2.5525840E-6,2.6384582E-6,2.7271811E-6,2.8188439E-6,2.9135401E-6,3.0113662E-6,3.1124212E-6,3.2168071E-6,3.3246287E-6,3.4359938E-6,3.5510133E-6,3.6698009E-6,3.7924736E-6,3.9191517E-6,4.0499585E-6
136E-3,728.72593E-9,753.30022E-9,778.70458E-9,804.96691E-9,832.11604E-9,860.18175E-9,889.19477E-9,919.18689E-9,950.19089E-9,982.24066E-9,1.0153712E-6,1.0496186E-6,1.0850202E-6,1.1216145E-6,1.1594412E-6,1.1985415E-6,1.2389576E-6,1.2807334E-6,1.3239139E-6,1.3685458E-6,1.4146771E-6,1.4623576E-6,1.5116382E-6,1.5625719E-6,1.6152132E-6,1.6696182E-6,1.7258449E-6,1.7839530E-6,1.8440043E-6,1.9060622E-6,1.9701923E-6,2.0364620E-6,2.1049410E-6,2.1757010E-6,2.2488159E-6,2.3243618E-6,2.4024171E-6,2.4830626E-6,2.5663815E-6,2.6524593E-6,2.7413841E-6,2.8332469E-6,2.9281407E-6,3.0261618E-6,3.1274089E-6,3.2319836E-6,3.3399904E-6,3.4515366E-6,3.5667328E-6,3.6856923E-6,3.8085318E-6
138E-3,688.81047E-9,711.97136E-9,735.91196E-9,760.65842E-9,786.23772E-9,812.67777E-9,840.00737E-9,868.25627E-9,897.45521E-9,927.63592E-9,958.83118E-9,991.07483E-9,1.0244018E-6,1.0588483E-6,1.0944514E-6,1.1312497E-6,1.1692829E-6,1.2085919E-6,1.2492192E-6,1.2912083E-6,1.3346043E-6,1.3794539E-6,1.4258049E-6,1.4737068E-6,1.5232109E-6,1.5743698E-6,1.6272379E-6,1.6818713E-6,1.7383278E-6,1.7966671E-6,1.8569506E-6,1.9192419E-6,1.9836061E-6,2.0501108E-6,2.1188253E-6,2.1898212E-6,2.2631722E-6,2.3389541E-6,2.4172453E-6,2.4981263E-6,2.5816799E-6,2.6679916E-6,2.7571492E-6,2.8492432E-6,2.9443667E-6,3.0426154E-6,3.1440877E-6,3.2488849E-6,3.3571113E-6,3.4688737E-6,3.5842823E-6
140E-3,651.88486E-9,673.73641E-9,696.32093E-9,719.66290E-9,743.78763E-9,768.72126E-9,794.49076E-9,821.12404E-9,848.64989E-9,877.09805E-9,906.49923E-9,936.88515E-9,968.28857E-9,1.0007433E-6,1.0342843E-6,1.0689476E-6,1.1047704E-6,1.1417912E-6,1.1800496E-6,1.2195866E-6,1.2604444E-6,1.3026667E-6,1.3462985E-6,1.3913862E-6,1.4379778E-6,1.4861227E-6,1.5358720E-6,1.5872783E-6,1.6403958E-6,1.6952806E-6,1.7519904E-6,1.8105847E-6,1.8711249E-6,1.9336742E-6,1.9982980E-6,2.0650634E-6,2.1340397E-6,2.2052983E-6,2.2789126E-6,2.3549586E-6,2.4335140E-6,2.5146593E-6,2.5984773E-6,2.6850529E-6,2.7744739E-6,2.8668305E-6,2.9622153E-6,3.0607240E-6,3.1624546E-6,3.2675080E-6,3.3759882E-6
142E-3,617.71371E-9,638.35204E-9,659.67992E-9,681.72032E-9,704.49696E-9,728.03434E-9,752.35775E-9,777.49335E-9,803.46812E-9,830.30994E-9,858.04761E-9,886.71086E-9,916.33041E-9,946.93794E-9,978.56622E-9,1.0112490E-6,1.0450213E-6,1.0799190E-6,1.1159794E-6,1.1532409E-6,1.1917431E-6,1.2315269E-6,1.2726346E-6,1.3151097E-6,1.3589972E-6,1.4043435E-6,1.4511964E-6,1.4996054E-6,1.5496214E-6,1.6012970E-6,1.6546863E-6,1.7098453E-6,1.7668315E-6,1.8257046E-6,1.8865255E-6,1.9493577E-6,2.0142661E-6,2.0813178E-6,2.1505820E-6,2.2221298E-6,2.2960347E-6,2.3723722E-6,2.4512201E-6,2.5326586E-6,2.6167701E-6,2.7036396E-6,2.7933544E-6,2.8860045E-6,2.9816824E-6,3.0804833E-6,3.1825050E-6
144E-3,586.07983E-9,605.59367E-9,625.75675E-9,646.59062E-9,668.11752E-9,690.36043E-9,713.34308E-9,737.08997E-9,761.62643E-9,786.97859E-9,813.17347E-9,840.23894E-9,868.20379E-9,897.09777E-9,926.95157E-9,957.79689E-9,989.66647E-9,1.0225941E-6,1.0566147E-6,1.0917642E-6,1.1280799E-6,1.1656001E-6,1.2043644E-6,1.2444137E-6,1.2857902E-6,1.3285375E-6,1.3727004E-6,1.4183254E-6,1.4654602E-6,1.5141542E-6,1.5644582E-6,1.6164247E-6,1.6701080E-6,1.7255637E-6,1.7828495E-6,1.8420247E-6,1.9031504E-6,1.9662897E-6,2.0315076E-6,2.0988710E-6,2.1684489E-6,2.2403124E-6,2.3145347E-6,2.3911912E-6,2.4703596E-6,2.5521197E-6,2.6365539E-6,2.7237469E-6,2.8137857E-6,2.9067603E-6,3.0027626E-6
146E-3,556.78296E-9,575.25421E-9,594.33729E-9,614.05238E-9,634.42037E-9,655.46281E-9,677.20197E-9,699.66085E-9,722.86319E-9,746.83351E-9,771.59716E-9,797.18028E-9,823.60988E-9,850.91387E-9,879.12104E-9,908.26114E-9,938.36486E-9,969.46391E-9,1.0015910E-6,1.0347800E-6,1.0690657E-6,1.1044842E-6,1.1410725E-6,1.1788692E-6,1.2179137E-6,1.2582470E-6,1.2999111E-6,1.3429497E-6,1.3874076E-6,1.4333311E-6,1.4807680E-6,1.5297675E-6,1.5803806E-6,1.6326597E-6,1.6866587E-6,1.7424335E-6,1.8000416E-6,1.8595421E-6,1.9209963E-6,1.9844669E-6,2.0500189E-6,2.1177191E-6,2.1876364E-6,2.2598417E-6,2.3344081E-6,2.4114108E-6,2.4909274E-6,2.5730374E-6,2.6578232E-6,2.7453690E-6,2.8357620E-6
148E-3,529.63857E-9,547.14285E-9,565.22417E-9,583.90150E-9,603.19444E-9,623.12322E-9,643.70874E-9,664.97259E-9,686.93706E-9,709.62516E-9,733.06066E-9,757.26812E-9,782.27288E-9,808.10111E-9,834.77986E-9,862.33702E-9,890.80141E-9,920.20278E-9,950.57186E-9,981.94035E-9,1.0143410E-6,1.0478076E-6,1.0823750E-6,1.1180793E-6,1.1549575E-6,1.1930481E-6,1.2323907E-6,1.2730261E-6,1.3149964E-6,1.3583452E-6,1.4031172E-6,1.4493589E-6,1.4971179E-6,1.5464435E-6,1.5973865E-6,1.6499992E-6,1.7043357E-6,1.7604517E-6,1.8184046E-6,1.8782535E-6,1.9400594E-6,2.0038852E-6,2.0697957E-6,2.1378577E-6,2.2081397E-6,2.2807127E-6,2.3556497E-6,2.4330256E-6,2.5129178E-6,2.5954059E-6,2.6805717E-6
150E-3,504.47676E-9,521.08383E-9,538.23563E-9,555.94998E-9,574.24529E-9,593.14056E-9,612.65541E-9,632.81011E-9,653.62560E-9,675.12349E-9,697.32610E-9,720.25646E-9,743.93840E-9,768.39647E-9,793.65605E-9,819.74334E-9,846.68540E-9,874.51016E-9,903.24644E-9,932.92404E-9,963.57367E-9,995.22706E-9,1.0279170E-6,1.0616772E-6,1.0965427E-6,1.1325494E-6,1.1697345E-6,1.2081364E-6,1.2477946E-6,1.2887500E-6,1.3310448E-6,1.3747224E-6,1.4198277E-6,1.4664069E-6,1.5145078E-6,1.5641796E-6,1.6154730E-6,1.6684404E-6,1.7231358E-6,1.7796147E-6,1.8379347E-6,1.8981546E-6,1.9603356E-6,2.0245403E-6,2.0908335E-6,2.1592817E-6,2.2299537E-6,2.3029201E-6,2.3782537E-6,2.4560295E-6,2.5363246E-6
152E-3,481.14116E-9,496.91540E-9,513.20435E-9,530.02475E-9,547.39389E-9,565.32963E-9,583.85042E-9,602.97529E-9,622.72391E-9,643.11658E-9,664.17426E-9,685.91861E-9,708.37199E-9,731.55746E-9,755.49887E-9,780.22082E-9,805.74871E-9,832.10878E-9,859.32811E-9,887.43466E-9,916.45729E-9,946.42581E-9,977.37096E-9,1.0093245E-6,1.0423192E-6,1.0763889E-6,1.1115685E-6,1.1478941E-6,1.1854028E-6,1.2241329E-6,1.2641242E-6,1.3054174E-6,1.3480547E-6,1.3920795E-6,1.4375368E-6,1.4844727E-6,1.5329350E-6,1.5829728E-6,1.6346370E-6,1.6879799E-6,1.7430553E-6,1.7999188E-6,1.8586278E-6,1.9192413E-6,1.9818203E-6,2.0464273E-6,2.1131270E-6,2.1819860E-6,2.2530727E-6,2.3264579E-6,2.4022141E-6
154E-3,459.48790E-9,474.48875E-9,489.97637E-9,505.96653E-9,522.47548E-9,539.52001E-9,557.11746E-9,575.28572E-9,594.04329E-9,613.40924E-9,633.40328E-9,654.04576E-9,675.35767E-9,697.36071E-9,720.07727E-9,743.53047E-9,767.74419E-9,792.74307E-9,818.55254E-9,845.19889E-9,872.70923E-9,901.11155E-9,930.43476E-9,960.70868E-9,991.96410E-9,1.0242328E-6,1.0575476E-6,1.0919424E-6,1.1274520E-6,1.1641126E-6,1.2019613E-6,1.2410366E-6,1.2813780E-6,1.3230264E-6,1.3660240E-6,1.4104143E-6,1.4562420E-6,1.5035536E-6,1.5523965E-6,1.6028202E-6,1.6548753E-6,1.7086140E-6,1.7640903E-6,1.8213598E-6,1.8804797E-6,1.9415090E-6,2.0045086E-6,2.0695411E-6,2.1366710E-6,2.2059648E-6,2.2774910E-6
156E-3,439.38471E-9,453.66699E-9,468.41009E-9,483.62882E-9,499.33848E-9,515.55486E-9,532.29428E-9,549.57357E-9,567.41012E-9,585.82186E-9,604.82732E-9,624.44564E-9,644.69657E-9,665.60049E-9,687.17845E-9,709.45220E-9,732.44417E-9,756.17752E-9,780.67617E-9,805.96481E-9,832.06893E-9,859.01485E-9,886.82971E-9,915.54157E-9,945.17935E-9,975.77294E-9,1.0073532E-6,1.0399518E-6,1.0736018E-6,1.1083370E-6,1.1441923E-6,1.1812038E-6,1.2194089E-6,1.2588458E-6,1.2995543E-6,1.3415752E-6,1.3849507E-6,1.4297243E-6,1.4759409E-6,1.5236467E-6,1.5728895E-6,1.6237184E-6,1.6761841E-6,1.7303390E-6,1.7862369E-6,1.8439335E-6,1.9034858E-6,1.9649529E-6,2.0283956E-6,2.0938765E-6,2.1614600E-6
