Vds ,gm@Vgs 0.2 ,gm@Vgs 0.201 ,gm@Vgs 0.202 ,gm@Vgs 0.203 ,gm@Vgs 0.204 ,gm@Vgs 0.205 ,gm@Vgs 0.206 ,gm@Vgs 0.207 ,gm@Vgs 0.208 ,gm@Vgs 0.209 ,gm@Vgs 0.21 ,gm@Vgs 0.211 ,gm@Vgs 0.212 ,gm@Vgs 0.213 ,gm@Vgs 0.214 ,gm@Vgs 0.215 ,gm@Vgs 0.216 ,gm@Vgs 0.217 ,gm@Vgs 0.218 ,gm@Vgs 0.219 ,gm@Vgs 0.22 ,gm@Vgs 0.221 ,gm@Vgs 0.222 ,gm@Vgs 0.223 ,gm@Vgs 0.224 ,gm@Vgs 0.225 ,gm@Vgs 0.226 ,gm@Vgs 0.227 ,gm@Vgs 0.228 ,gm@Vgs 0.229 ,gm@Vgs 0.23 ,gm@Vgs 0.231 ,gm@Vgs 0.232 ,gm@Vgs 0.233 ,gm@Vgs 0.234 ,gm@Vgs 0.235 ,gm@Vgs 0.236 ,gm@Vgs 0.237 ,gm@Vgs 0.238 ,gm@Vgs 0.239 ,gm@Vgs 0.24 ,gm@Vgs 0.241 ,gm@Vgs 0.242 ,gm@Vgs 0.243 ,gm@Vgs 0.244 ,gm@Vgs 0.245 ,gm@Vgs 0.246 ,gm@Vgs 0.247 ,gm@Vgs 0.248 ,gm@Vgs 0.249 ,gm@Vgs 0.25 
396E-3,25.203981E-6,26.023270E-6,26.868722E-6,27.741141E-6,28.641354E-6,29.570210E-6,30.528584E-6,31.517372E-6,32.537498E-6,33.589910E-6,34.675580E-6,35.795510E-6,36.950725E-6,38.142281E-6,39.371259E-6,40.638771E-6,41.945955E-6,43.293981E-6,44.684049E-6,46.117387E-6,47.595257E-6,49.118950E-6,50.689792E-6,52.309137E-6,53.978377E-6,55.698934E-6,57.472264E-6,59.299858E-6,61.183243E-6,63.123978E-6,65.123659E-6,67.183918E-6,69.306421E-6,71.492874E-6,73.745016E-6,76.064623E-6,78.453511E-6,80.913530E-6,83.446567E-6,86.054550E-6,88.739440E-6,91.503239E-6,94.347983E-6,97.275749E-6,100.28865E-6,103.38883E-6,106.57848E-6,109.85982E-6,113.23511E-6,116.70665E-6,120.27676E-6
398E-3,25.245090E-6,26.065693E-6,26.912500E-6,27.786316E-6,28.687969E-6,29.618310E-6,30.578213E-6,31.568578E-6,32.590329E-6,33.644415E-6,34.731811E-6,35.853518E-6,37.010565E-6,38.204007E-6,39.434929E-6,40.704442E-6,42.013687E-6,43.363837E-6,44.756090E-6,46.191679E-6,47.671866E-6,49.197945E-6,50.771241E-6,52.393114E-6,54.064954E-6,55.788186E-6,57.564269E-6,59.394696E-6,61.280993E-6,63.224724E-6,65.227487E-6,67.290913E-6,69.416674E-6,71.606475E-6,73.862058E-6,76.185203E-6,78.577724E-6,81.041476E-6,83.578349E-6,86.190271E-6,88.879206E-6,91.647158E-6,94.496166E-6,97.428308E-6,100.44570E-6,103.55049E-6,106.74487E-6,110.03106E-6,113.41132E-6,116.88796E-6,120.46330E-6
400E-3,25.286231E-6,26.108149E-6,26.956312E-6,27.831526E-6,28.734620E-6,29.666445E-6,30.627880E-6,31.619822E-6,32.643199E-6,33.698960E-6,34.788083E-6,35.911568E-6,37.070448E-6,38.265778E-6,39.498644E-6,40.770160E-6,42.081469E-6,43.433742E-6,44.828183E-6,46.266024E-6,47.748530E-6,49.276995E-6,50.852748E-6,52.477149E-6,54.151591E-6,55.877501E-6,57.656339E-6,59.489599E-6,61.378811E-6,63.325540E-6,65.331385E-6,67.397982E-6,69.527002E-6,71.720153E-6,73.979179E-6,76.305862E-6,78.702019E-6,81.169506E-6,83.710217E-6,86.326079E-6,89.019062E-6,91.791169E-6,94.644443E-6,97.580963E-6,100.60285E-6,103.71225E-6,106.91135E-6,110.20240E-6,113.58764E-6,117.06938E-6,120.64994E-6
402E-3,25.327402E-6,26.150637E-6,27.000157E-6,27.876770E-6,28.781305E-6,29.714617E-6,30.677583E-6,31.671105E-6,32.696109E-6,33.753547E-6,34.844396E-6,35.969662E-6,37.130375E-6,38.327595E-6,39.562407E-6,40.835927E-6,42.149300E-6,43.503699E-6,44.900328E-6,46.340423E-6,47.825248E-6,49.356102E-6,50.934314E-6,52.561245E-6,54.238290E-6,55.966879E-6,57.748472E-6,59.584568E-6,61.476697E-6,63.426425E-6,65.435355E-6,67.505123E-6,69.637404E-6,71.833907E-6,74.096378E-6,76.426601E-6,78.826396E-6,81.297621E-6,83.842170E-6,86.461976E-6,89.159008E-6,91.935272E-6,94.792814E-6,97.733715E-6,100.76009E-6,103.87411E-6,107.07795E-6,110.37384E-6,113.76406E-6,117.25090E-6,120.83670E-6
404E-3,25.368606E-6,26.193158E-6,27.044035E-6,27.922048E-6,28.828026E-6,29.762826E-6,30.727325E-6,31.722426E-6,32.749058E-6,33.808174E-6,34.900752E-6,36.027799E-6,37.190347E-6,38.389457E-6,39.626216E-6,40.901742E-6,42.217180E-6,43.573706E-6,44.972526E-6,46.414876E-6,47.902023E-6,49.435266E-6,51.015937E-6,52.645400E-6,54.325051E-6,56.056320E-6,57.840671E-6,59.679604E-6,61.574651E-6,63.527381E-6,65.539397E-6,67.612339E-6,69.747882E-6,71.947738E-6,74.213657E-6,76.547422E-6,78.950857E-6,81.425821E-6,83.974212E-6,86.597962E-6,89.299045E-6,92.079469E-6,94.941281E-6,97.886564E-6,100.91744E-6,104.03607E-6,107.24464E-6,110.54539E-6,113.94059E-6,117.43254E-6,121.02357E-6
406E-3,25.409841E-6,26.235711E-6,27.087947E-6,27.967361E-6,28.874783E-6,29.811071E-6,30.777104E-6,31.773786E-6,32.802048E-6,33.862842E-6,34.957150E-6,36.085980E-6,37.250364E-6,38.451366E-6,39.690073E-6,40.967606E-6,42.285111E-6,43.643765E-6,45.044777E-6,46.489383E-6,47.978853E-6,49.514488E-6,51.097620E-6,52.729616E-6,54.411873E-6,56.145825E-6,57.932936E-6,59.774708E-6,61.672675E-6,63.628407E-6,65.643512E-6,67.719629E-6,69.858436E-6,72.061648E-6,74.331015E-6,76.668325E-6,79.075402E-6,81.554107E-6,84.106341E-6,86.734039E-6,89.439175E-6,92.223760E-6,95.089844E-6,98.039512E-6,101.07489E-6,104.19813E-6,107.41144E-6,110.71705E-6,114.11723E-6,117.61429E-6,121.21056E-6
408E-3,25.451109E-6,26.278297E-6,27.131894E-6,28.012708E-6,28.921576E-6,29.859353E-6,30.826921E-6,31.825186E-6,32.855077E-6,33.917552E-6,35.013592E-6,36.144205E-6,37.310427E-6,38.513321E-6,39.753978E-6,41.033519E-6,42.353092E-6,43.713877E-6,45.117081E-6,46.563945E-6,48.055740E-6,49.593767E-6,51.179363E-6,52.813893E-6,54.498759E-6,56.235394E-6,58.025267E-6,59.869879E-6,61.770767E-6,63.729505E-6,65.747699E-6,67.826993E-6,69.969067E-6,72.175637E-6,74.448455E-6,76.789311E-6,79.200031E-6,81.682480E-6,84.238559E-6,86.870206E-6,89.579397E-6,92.368146E-6,95.238504E-6,98.192560E-6,101.23244E-6,104.36030E-6,107.57835E-6,110.88882E-6,114.29398E-6,117.79615E-6,121.39766E-6
410E-3,25.492408E-6,26.320917E-6,27.175874E-6,28.058092E-6,28.968405E-6,29.907673E-6,30.876777E-6,31.876625E-6,32.908148E-6,33.972304E-6,35.070076E-6,36.202474E-6,37.370534E-6,38.575323E-6,39.817931E-6,41.099482E-6,42.421125E-6,43.784040E-6,45.189439E-6,46.638563E-6,48.132683E-6,49.673105E-6,51.261165E-6,52.898232E-6,54.585708E-6,56.325028E-6,58.117664E-6,59.965118E-6,61.868931E-6,63.830675E-6,65.851961E-6,67.934434E-6,70.079776E-6,72.289705E-6,74.565976E-6,76.910380E-6,79.324746E-6,81.810941E-6,84.370867E-6,87.006465E-6,89.719714E-6,92.512628E-6,95.387263E-6,98.345707E-6,101.39009E-6,104.52257E-6,107.74536E-6,111.06070E-6,114.47085E-6,117.97812E-6,121.58487E-6
412E-3,25.533741E-6,26.363570E-6,27.219889E-6,28.103510E-6,29.015271E-6,29.956030E-6,30.926672E-6,31.928104E-6,32.961260E-6,34.027098E-6,35.126603E-6,36.260787E-6,37.430688E-6,38.637372E-6,39.881933E-6,41.165495E-6,42.489208E-6,43.854257E-6,45.261852E-6,46.713236E-6,48.209684E-6,49.752502E-6,51.343028E-6,52.982633E-6,54.672720E-6,56.414728E-6,58.210128E-6,60.060427E-6,61.967164E-6,63.931917E-6,65.956297E-6,68.041951E-6,70.190563E-6,72.403854E-6,74.683579E-6,77.031534E-6,79.449548E-6,81.939490E-6,84.503265E-6,87.142816E-6,89.860125E-6,92.657207E-6,95.536120E-6,98.498956E-6,101.54784E-6,104.68495E-6,107.91249E-6,111.23268E-6,114.64782E-6,118.16021E-6,121.77220E-6
414E-3,25.575106E-6,26.406257E-6,27.263938E-6,28.148965E-6,29.062173E-6,30.004425E-6,30.976605E-6,31.979623E-6,33.014413E-6,34.081935E-6,35.183175E-6,36.319146E-6,37.490888E-6,38.699469E-6,39.945984E-6,41.231558E-6,42.557344E-6,43.924526E-6,45.334319E-6,46.787965E-6,48.286743E-6,49.831958E-6,51.424952E-6,53.067096E-6,54.759797E-6,56.504494E-6,58.302660E-6,60.155805E-6,62.065469E-6,64.033233E-6,66.060708E-6,68.149545E-6,70.301429E-6,72.518083E-6,74.801265E-6,77.152772E-6,79.574436E-6,82.068127E-6,84.635754E-6,87.279261E-6,90.000631E-6,92.801884E-6,95.685078E-6,98.652307E-6,101.70570E-6,104.84744E-6,108.07972E-6,111.40478E-6,114.82491E-6,118.34242E-6,121.95966E-6
416E-3,25.616504E-6,26.448978E-6,27.308023E-6,28.194455E-6,29.109113E-6,30.052858E-6,31.026578E-6,32.031182E-6,33.067607E-6,34.136814E-6,35.239790E-6,36.377550E-6,37.551135E-6,38.761614E-6,40.010084E-6,41.297671E-6,42.625532E-6,43.994849E-6,45.406841E-6,46.862752E-6,48.363859E-6,49.911474E-6,51.506937E-6,53.151622E-6,54.846938E-6,56.594326E-6,58.395261E-6,60.251253E-6,62.163846E-6,64.134622E-6,66.165194E-6,68.257216E-6,70.412374E-6,72.632394E-6,74.919035E-6,77.274096E-6,79.699412E-6,82.196855E-6,84.768335E-6,87.415800E-6,90.141234E-6,92.946659E-6,95.834136E-6,98.805761E-6,101.86367E-6,105.01003E-6,108.24706E-6,111.57699E-6,115.00211E-6,118.52474E-6,122.14723E-6
418E-3,25.657935E-6,26.491733E-6,27.352143E-6,28.239982E-6,29.156090E-6,30.101330E-6,31.076590E-6,32.082783E-6,33.120844E-6,34.191737E-6,35.296450E-6,36.436000E-6,37.611429E-6,38.823807E-6,40.074234E-6,41.363836E-6,42.693772E-6,44.065227E-6,45.479418E-6,46.937595E-6,48.441035E-6,49.991050E-6,51.588984E-6,53.236212E-6,54.934145E-6,56.684225E-6,58.487930E-6,60.346771E-6,62.262296E-6,64.236085E-6,66.269757E-6,68.364966E-6,70.523400E-6,72.746787E-6,75.036889E-6,77.395506E-6,79.824476E-6,82.325673E-6,84.901009E-6,87.552434E-6,90.281934E-6,93.091534E-6,95.983295E-6,98.959319E-6,102.02174E-6,105.17273E-6,108.41451E-6,111.74931E-6,115.17943E-6,118.70718E-6,122.33492E-6
420E-3,25.699399E-6,26.534522E-6,27.396298E-6,28.285545E-6,29.203104E-6,30.149841E-6,31.126643E-6,32.134424E-6,33.174122E-6,34.246703E-6,35.353155E-6,36.494496E-6,37.671770E-6,38.886049E-6,40.138433E-6,41.430053E-6,42.762065E-6,44.135658E-6,45.552052E-6,47.012495E-6,48.518269E-6,50.070687E-6,51.671093E-6,53.320866E-6,55.021417E-6,56.774192E-6,58.580668E-6,60.442361E-6,62.360818E-6,64.337623E-6,66.374397E-6,68.472794E-6,70.634506E-6,72.861262E-6,75.154827E-6,77.517003E-6,79.949629E-6,82.454582E-6,85.033776E-6,87.689163E-6,90.422731E-6,93.236508E-6,96.132557E-6,99.112981E-6,102.17992E-6,105.33554E-6,108.58207E-6,111.92175E-6,115.35687E-6,118.88974E-6,122.52273E-6
422E-3,25.740898E-6,26.577346E-6,27.440489E-6,28.331145E-6,29.250157E-6,30.198390E-6,31.176735E-6,32.186106E-6,33.227444E-6,34.301712E-6,35.409904E-6,36.553038E-6,37.732158E-6,38.948340E-6,40.202683E-6,41.496321E-6,42.830411E-6,44.206144E-6,45.624742E-6,47.087453E-6,48.595563E-6,50.150384E-6,51.753265E-6,53.405585E-6,55.108756E-6,56.864226E-6,58.673476E-6,60.538022E-6,62.459413E-6,64.439237E-6,66.479113E-6,68.580701E-6,70.745693E-6,72.975821E-6,75.272851E-6,77.638587E-6,80.074872E-6,82.583583E-6,85.166637E-6,87.825988E-6,90.563627E-6,93.381583E-6,96.281922E-6,99.266749E-6,102.33820E-6,105.49846E-6,108.74975E-6,112.09430E-6,115.53442E-6,119.07242E-6,122.71066E-6
424E-3,25.782430E-6,26.620205E-6,27.484716E-6,28.376782E-6,29.297247E-6,30.246979E-6,31.226868E-6,32.237830E-6,33.280807E-6,34.356766E-6,35.466699E-6,36.611626E-6,37.792595E-6,39.010680E-6,40.266984E-6,41.562641E-6,42.898811E-6,44.276686E-6,45.697488E-6,47.162470E-6,48.672916E-6,50.230144E-6,51.835500E-6,53.490368E-6,55.196161E-6,56.954329E-6,58.766355E-6,60.633755E-6,62.558083E-6,64.540926E-6,66.583908E-6,68.688688E-6,70.856963E-6,73.090464E-6,75.390961E-6,77.760260E-6,80.200205E-6,82.712676E-6,85.299593E-6,87.962910E-6,90.704622E-6,93.526760E-6,96.431391E-6,99.420623E-6,102.49660E-6,105.66150E-6,108.91754E-6,112.26697E-6,115.71209E-6,119.25522E-6,122.89872E-6
426E-3,25.823996E-6,26.663099E-6,27.528979E-6,28.422456E-6,29.344376E-6,30.295607E-6,31.277041E-6,32.289596E-6,33.334214E-6,34.411864E-6,35.523539E-6,36.670262E-6,37.853079E-6,39.073069E-6,40.331336E-6,41.629013E-6,42.967265E-6,44.347283E-6,45.770291E-6,47.237545E-6,48.750330E-6,50.309965E-6,51.917799E-6,53.575216E-6,55.283633E-6,57.044501E-6,58.859304E-6,60.729561E-6,62.656827E-6,64.642692E-6,66.688781E-6,68.796756E-6,70.968314E-6,73.205191E-6,75.509157E-6,77.882021E-6,80.325629E-6,82.841863E-6,85.432644E-6,88.099931E-6,90.845718E-6,93.672039E-6,96.580965E-6,99.574604E-6,102.65510E-6,105.82464E-6,109.08544E-6,112.43975E-6,115.88988E-6,119.43814E-6,123.08690E-6
428E-3,25.865597E-6,26.706029E-6,27.573278E-6,28.468168E-6,29.391543E-6,30.344275E-6,31.327255E-6,32.341404E-6,33.387665E-6,34.467006E-6,35.580425E-6,36.728944E-6,37.913613E-6,39.135509E-6,40.395739E-6,41.695439E-6,43.035773E-6,44.417935E-6,45.843152E-6,47.312679E-6,48.827805E-6,50.389848E-6,52.000161E-6,53.660130E-6,55.371173E-6,57.134742E-6,58.952324E-6,60.825440E-6,62.755646E-6,64.744535E-6,66.793733E-6,68.904904E-6,71.079749E-6,73.320004E-6,75.627441E-6,78.003872E-6,80.451144E-6,82.971143E-6,85.565792E-6,88.237049E-6,90.986914E-6,93.817421E-6,96.730644E-6,99.728693E-6,102.81372E-6,105.98790E-6,109.25346E-6,112.61266E-6,116.06779E-6,119.62118E-6,123.27520E-6
430E-3,25.907232E-6,26.748994E-6,27.617614E-6,28.513917E-6,29.438750E-6,30.392983E-6,31.377511E-6,32.393254E-6,33.441159E-6,34.522194E-6,35.637358E-6,36.787674E-6,37.974195E-6,39.197999E-6,40.460194E-6,41.761917E-6,43.104335E-6,44.488644E-6,45.916071E-6,47.387873E-6,48.905340E-6,50.469794E-6,52.082588E-6,53.745111E-6,55.458780E-6,57.225053E-6,59.045415E-6,60.921392E-6,62.854540E-6,64.846455E-6,66.898764E-6,69.013135E-6,71.191267E-6,73.434902E-6,75.745813E-6,78.125813E-6,80.576752E-6,83.100518E-6,85.699036E-6,88.374267E-6,91.128211E-6,93.962907E-6,96.880429E-6,99.882891E-6,102.97244E-6,106.15127E-6,109.42159E-6,112.78568E-6,116.24582E-6,119.80435E-6,123.46364E-6
432E-3,25.948902E-6,26.791995E-6,27.661987E-6,28.559705E-6,29.485995E-6,30.441731E-6,31.427808E-6,32.445147E-6,33.494696E-6,34.577426E-6,35.694337E-6,36.846452E-6,38.034826E-6,39.260539E-6,40.524701E-6,41.828450E-6,43.172953E-6,44.559409E-6,45.989047E-6,47.463126E-6,48.982937E-6,50.549803E-6,52.165080E-6,53.830157E-6,55.546456E-6,57.315434E-6,59.138579E-6,61.017418E-6,62.953511E-6,64.948453E-6,67.003876E-6,69.121447E-6,71.302870E-6,73.549886E-6,75.864273E-6,78.247844E-6,80.702453E-6,83.229988E-6,85.832377E-6,88.511584E-6,91.269611E-6,94.108498E-6,97.030322E-6,100.03720E-6,103.13128E-6,106.31475E-6,109.58984E-6,112.95882E-6,116.42397E-6,119.98764E-6,123.65220E-6
434E-3,25.990607E-6,26.835032E-6,27.706397E-6,28.605530E-6,29.533280E-6,30.490519E-6,31.478146E-6,32.497083E-6,33.548278E-6,34.632704E-6,35.751362E-6,36.905278E-6,38.095507E-6,39.323130E-6,40.589260E-6,41.895035E-6,43.241626E-6,44.630232E-6,46.062082E-6,47.538439E-6,49.060595E-6,50.629876E-6,52.247637E-6,53.915271E-6,55.634201E-6,57.405885E-6,59.231815E-6,61.113519E-6,63.052558E-6,65.050529E-6,67.109067E-6,69.229841E-6,71.414557E-6,73.664957E-6,75.982822E-6,78.369967E-6,80.828247E-6,83.359554E-6,85.965817E-6,88.649002E-6,91.411113E-6,94.254193E-6,97.180322E-6,100.19161E-6,103.29023E-6,106.47835E-6,109.75821E-6,113.13208E-6,116.60225E-6,120.17106E-6,123.84088E-6
436E-3,26.032346E-6,26.878105E-6,27.750845E-6,28.651394E-6,29.580604E-6,30.539348E-6,31.528526E-6,32.549062E-6,33.601904E-6,34.688028E-6,35.808434E-6,36.964152E-6,38.156237E-6,39.385773E-6,40.653872E-6,41.961675E-6,43.310355E-6,44.701111E-6,46.135176E-6,47.613813E-6,49.138316E-6,50.710012E-6,52.330260E-6,54.000453E-6,55.722015E-6,57.496408E-6,59.325125E-6,61.209695E-6,63.151682E-6,65.152685E-6,67.214340E-6,69.338319E-6,71.526329E-6,73.780116E-6,76.101460E-6,78.492182E-6,80.954136E-6,83.489217E-6,86.099355E-6,88.786521E-6,91.552719E-6,94.399995E-6,97.330430E-6,100.34614E-6,103.44929E-6,106.64207E-6,109.92670E-6,113.30546E-6,116.78065E-6,120.35460E-6,124.02970E-6
438E-3,26.074122E-6,26.921214E-6,27.795329E-6,28.697296E-6,29.627967E-6,30.588218E-6,31.578949E-6,32.601084E-6,33.655575E-6,34.743397E-6,35.865554E-6,37.023075E-6,38.217018E-6,39.448467E-6,40.718536E-6,42.028370E-6,43.379140E-6,44.772048E-6,46.208329E-6,47.689248E-6,49.216099E-6,50.790213E-6,52.412949E-6,54.085702E-6,55.809899E-6,57.587002E-6,59.418508E-6,61.305946E-6,63.250883E-6,65.254920E-6,67.319695E-6,69.446880E-6,71.638187E-6,73.895362E-6,76.220189E-6,78.614489E-6,81.080119E-6,83.618976E-6,86.232993E-6,88.924142E-6,91.694430E-6,94.545904E-6,97.480648E-6,100.50078E-6,103.60847E-6,106.80590E-6,110.09531E-6,113.47896E-6,116.95917E-6,120.53828E-6,124.21865E-6
440E-3,26.115932E-6,26.964360E-6,27.839852E-6,28.743238E-6,29.675371E-6,30.637129E-6,31.629413E-6,32.653150E-6,33.709291E-6,34.798813E-6,35.922722E-6,37.082047E-6,38.277848E-6,39.511212E-6,40.783254E-6,42.095119E-6,43.447981E-6,44.843043E-6,46.281542E-6,47.764744E-6,49.293946E-6,50.870478E-6,52.495704E-6,54.171019E-6,55.897853E-6,57.677669E-6,59.511964E-6,61.402273E-6,63.350162E-6,65.357235E-6,67.425131E-6,69.555526E-6,71.750132E-6,74.010698E-6,76.339009E-6,78.736889E-6,81.206197E-6,83.748833E-6,86.366731E-6,89.061865E-6,91.836245E-6,94.691920E-6,97.630975E-6,100.65554E-6,103.76776E-6,106.96985E-6,110.26404E-6,113.65259E-6,117.13782E-6,120.72208E-6,124.40773E-6
442E-3,26.157779E-6,27.007543E-6,27.884412E-6,28.789218E-6,29.722815E-6,30.686082E-6,31.679921E-6,32.705260E-6,33.763052E-6,34.854275E-6,35.979937E-6,37.141068E-6,38.338730E-6,39.574010E-6,40.848026E-6,42.161923E-6,43.516878E-6,44.914096E-6,46.354815E-6,47.840301E-6,49.371855E-6,50.950808E-6,52.578526E-6,54.256405E-6,55.985877E-6,57.768407E-6,59.605496E-6,61.498676E-6,63.449519E-6,65.459630E-6,67.530650E-6,69.664256E-6,71.862163E-6,74.126122E-6,76.457920E-6,78.859382E-6,81.332372E-6,83.878788E-6,86.500570E-6,89.199691E-6,91.978165E-6,94.838043E-6,97.781413E-6,100.81040E-6,103.92717E-6,107.13392E-6,110.43288E-6,113.82634E-6,117.31660E-6,120.90600E-6,124.59694E-6
444E-3,26.199661E-6,27.050762E-6,27.929010E-6,28.835237E-6,29.770299E-6,30.735076E-6,31.730471E-6,32.757414E-6,33.816858E-6,34.909784E-6,36.037200E-6,37.200138E-6,38.399662E-6,39.636860E-6,40.912851E-6,42.228783E-6,43.585833E-6,44.985208E-6,46.428147E-6,47.915920E-6,49.449828E-6,51.031204E-6,52.661415E-6,54.341860E-6,56.073972E-6,57.859219E-6,59.699101E-6,61.595156E-6,63.548956E-6,65.562106E-6,67.636252E-6,69.773071E-6,71.974282E-6,74.241635E-6,76.576922E-6,78.981970E-6,81.458643E-6,84.008843E-6,86.634510E-6,89.337621E-6,92.120192E-6,94.984276E-6,97.931963E-6,100.96538E-6,104.08669E-6,107.29811E-6,110.60185E-6,114.00022E-6,117.49550E-6,121.09006E-6,124.78628E-6
446E-3,26.241580E-6,27.094019E-6,27.973647E-6,28.881296E-6,29.817824E-6,30.784112E-6,31.781064E-6,32.809612E-6,33.870710E-6,34.965340E-6,36.094511E-6,37.259259E-6,38.460645E-6,39.699763E-6,40.977731E-6,42.295698E-6,43.654845E-6,45.056379E-6,46.501541E-6,47.991602E-6,49.527865E-6,51.111666E-6,52.744372E-6,54.427384E-6,56.162139E-6,57.950104E-6,59.792782E-6,61.691714E-6,63.648471E-6,65.664664E-6,67.741937E-6,69.881972E-6,72.086488E-6,74.357239E-6,76.696017E-6,79.104652E-6,81.585011E-6,84.138996E-6,86.768551E-6,89.475656E-6,92.262326E-6,95.130618E-6,98.082624E-6,101.12047E-6,104.24634E-6,107.46241E-6,110.77095E-6,114.17422E-6,117.67454E-6,121.27425E-6,124.97575E-6
448E-3,26.283535E-6,27.137314E-6,28.018322E-6,28.927395E-6,29.865390E-6,30.833190E-6,31.831701E-6,32.861854E-6,33.924607E-6,35.020943E-6,36.151871E-6,37.318429E-6,38.521680E-6,39.762719E-6,41.042665E-6,42.362670E-6,43.723914E-6,45.127609E-6,46.574995E-6,48.067346E-6,49.605966E-6,51.192193E-6,52.827396E-6,54.512979E-6,56.250377E-6,58.041062E-6,59.886539E-6,61.788349E-6,63.748066E-6,65.767303E-6,67.847706E-6,69.990960E-6,72.198783E-6,74.472934E-6,76.815206E-6,79.227430E-6,81.711476E-6,84.269250E-6,86.902696E-6,89.613795E-6,92.404568E-6,95.277071E-6,98.233398E-6,101.27568E-6,104.40610E-6,107.62684E-6,110.94016E-6,114.34834E-6,117.85370E-6,121.45857E-6,125.16536E-6
450E-3,26.325526E-6,27.180646E-6,28.063036E-6,28.973534E-6,29.912997E-6,30.882310E-6,31.882381E-6,32.914142E-6,33.978551E-6,35.076594E-6,36.209280E-6,37.377649E-6,38.582767E-6,39.825727E-6,41.107653E-6,42.429697E-6,43.793042E-6,45.198898E-6,46.648510E-6,48.143153E-6,49.684132E-6,51.272787E-6,52.910489E-6,54.598643E-6,56.338687E-6,58.132094E-6,59.980372E-6,61.885062E-6,63.847742E-6,65.870025E-6,67.953560E-6,70.100033E-6,72.311167E-6,74.588719E-6,76.934487E-6,79.350304E-6,81.838040E-6,84.399604E-6,87.036943E-6,89.752040E-6,92.546917E-6,95.423633E-6,98.384286E-6,101.43101E-6,104.56597E-6,107.79139E-6,111.10950E-6,114.52260E-6,118.03299E-6,121.64303E-6,125.35511E-6
452E-3,26.367554E-6,27.224015E-6,28.107789E-6,29.019712E-6,29.960645E-6,30.931473E-6,31.933105E-6,32.966474E-6,34.032541E-6,35.132292E-6,36.266738E-6,37.436920E-6,38.643906E-6,39.888790E-6,41.172697E-6,42.496782E-6,43.862227E-6,45.270247E-6,46.722087E-6,48.219023E-6,49.762363E-6,51.353448E-6,52.993651E-6,54.684378E-6,56.427070E-6,58.223201E-6,60.074281E-6,61.981853E-6,63.947498E-6,65.972829E-6,68.059499E-6,70.209194E-6,72.423640E-6,74.704596E-6,77.053863E-6,79.473274E-6,81.964703E-6,84.530060E-6,87.171294E-6,89.890392E-6,92.689376E-6,95.570308E-6,98.535287E-6,101.58645E-6,104.72597E-6,107.95606E-6,111.27897E-6,114.69698E-6,118.21241E-6,121.82761E-6,125.54499E-6
454E-3,26.409619E-6,27.267423E-6,28.152581E-6,29.065931E-6,30.008335E-6,30.980679E-6,31.983873E-6,33.018852E-6,34.086578E-6,35.188038E-6,36.324246E-6,37.496242E-6,38.705097E-6,39.951906E-6,41.237796E-6,42.563923E-6,43.931471E-6,45.341657E-6,46.795726E-6,48.294957E-6,49.840660E-6,51.434176E-6,53.076881E-6,54.770184E-6,56.515526E-6,58.314383E-6,60.168267E-6,62.078724E-6,64.047335E-6,66.075717E-6,68.165523E-6,70.318443E-6,72.536203E-6,74.820566E-6,77.173333E-6,79.596340E-6,82.091465E-6,84.660618E-6,87.305750E-6,90.028850E-6,92.831944E-6,95.717094E-6,98.686403E-6,101.74201E-6,104.88609E-6,108.12086E-6,111.44856E-6,114.87149E-6,118.39196E-6,122.01234E-6,125.73501E-6
456E-3,26.451721E-6,27.310869E-6,28.197412E-6,29.112190E-6,30.056066E-6,31.029927E-6,32.034685E-6,33.071275E-6,34.140662E-6,35.243832E-6,36.381803E-6,37.555615E-6,38.766340E-6,40.015076E-6,41.302951E-6,42.631121E-6,44.000774E-6,45.413127E-6,46.869427E-6,48.370955E-6,49.919022E-6,51.514972E-6,53.160182E-6,54.856061E-6,56.604055E-6,58.405640E-6,60.262331E-6,62.175674E-6,64.147253E-6,66.178688E-6,68.271633E-6,70.427779E-6,72.648856E-6,74.936628E-6,77.292898E-6,79.719505E-6,82.218326E-6,84.791277E-6,87.440310E-6,90.167416E-6,92.974621E-6,95.863993E-6,98.837635E-6,101.89769E-6,105.04633E-6,108.28577E-6,111.61828E-6,115.04612E-6,118.57164E-6,122.19719E-6,125.92517E-6
458E-3,26.493861E-6,27.354353E-6,28.242283E-6,29.158490E-6,30.103840E-6,31.079219E-6,32.085541E-6,33.123744E-6,34.194793E-6,35.299675E-6,36.439410E-6,37.615039E-6,38.827636E-6,40.078301E-6,41.368161E-6,42.698377E-6,44.070136E-6,45.484658E-6,46.943191E-6,48.447017E-6,49.997450E-6,51.595835E-6,53.243551E-6,54.942010E-6,56.692657E-6,58.496973E-6,60.356472E-6,62.272704E-6,64.247254E-6,66.281743E-6,68.377829E-6,70.537204E-6,72.761600E-6,75.052783E-6,77.412558E-6,79.842767E-6,82.345289E-6,84.922040E-6,87.574976E-6,90.306089E-6,93.117410E-6,96.011006E-6,98.988982E-6,102.05348E-6,105.20669E-6,108.45082E-6,111.78812E-6,115.22089E-6,118.75146E-6,122.38218E-6,126.11546E-6
