Vds ,gm@Vgs 0.275 ,gm@Vgs 0.276 ,gm@Vgs 0.277 ,gm@Vgs 0.278 ,gm@Vgs 0.279 ,gm@Vgs 0.28 ,gm@Vgs 0.281 ,gm@Vgs 0.282 ,gm@Vgs 0.283 ,gm@Vgs 0.284 ,gm@Vgs 0.285 ,gm@Vgs 0.286 ,gm@Vgs 0.287 ,gm@Vgs 0.288 ,gm@Vgs 0.289 ,gm@Vgs 0.29 ,gm@Vgs 0.291 ,gm@Vgs 0.292 ,gm@Vgs 0.293 ,gm@Vgs 0.294 ,gm@Vgs 0.295 ,gm@Vgs 0.296 ,gm@Vgs 0.297 ,gm@Vgs 0.298 ,gm@Vgs 0.299 ,gm@Vgs 0.3 ,gm@Vgs 0.301 ,gm@Vgs 0.302 ,gm@Vgs 0.303 ,gm@Vgs 0.304 ,gm@Vgs 0.305 ,gm@Vgs 0.306 ,gm@Vgs 0.307 ,gm@Vgs 0.308 ,gm@Vgs 0.309 ,gm@Vgs 0.31 ,gm@Vgs 0.311 ,gm@Vgs 0.312 ,gm@Vgs 0.313 ,gm@Vgs 0.314 ,gm@Vgs 0.315 ,gm@Vgs 0.316 ,gm@Vgs 0.317 ,gm@Vgs 0.318 ,gm@Vgs 0.319 ,gm@Vgs 0.32 ,gm@Vgs 0.321 ,gm@Vgs 0.322 ,gm@Vgs 0.323 ,gm@Vgs 0.324 ,gm@Vgs 0.325 
354E-3,22.071457E-6,22.797852E-6,23.546223E-6,24.317085E-6,25.110959E-6,25.928367E-6,26.769834E-6,27.635887E-6,28.527052E-6,29.443858E-6,30.386831E-6,31.356499E-6,32.353388E-6,33.378021E-6,34.430921E-6,35.512608E-6,36.623597E-6,37.764400E-6,38.935526E-6,40.137478E-6,41.370754E-6,42.635846E-6,43.933240E-6,45.263416E-6,46.626845E-6,48.023995E-6,49.455320E-6,50.921272E-6,52.422290E-6,53.958807E-6,55.531245E-6,57.140019E-6,58.785532E-6,60.468180E-6,62.188348E-6,63.946410E-6,65.742731E-6,67.577666E-6,69.451560E-6,71.364747E-6,73.317550E-6,75.310283E-6,77.343250E-6,79.416743E-6,81.531046E-6,83.686430E-6,85.883159E-6,88.121484E-6,90.401649E-6,92.723885E-6,95.088416E-6
356E-3,22.096399E-6,22.823569E-6,23.572733E-6,24.344410E-6,25.139119E-6,25.957384E-6,26.799730E-6,27.666683E-6,28.558770E-6,29.476520E-6,30.420461E-6,31.391118E-6,32.389020E-6,33.414689E-6,34.468649E-6,35.551418E-6,36.663513E-6,37.805447E-6,38.977727E-6,40.180857E-6,41.415336E-6,42.681654E-6,43.980299E-6,45.311750E-6,46.676480E-6,48.074953E-6,49.507628E-6,50.974952E-6,52.477368E-6,54.015307E-6,55.589192E-6,57.199437E-6,58.846445E-6,60.530613E-6,62.252324E-6,64.011954E-6,65.809867E-6,67.646418E-6,69.521952E-6,71.436802E-6,73.391292E-6,75.385735E-6,77.420436E-6,79.495686E-6,81.611768E-6,83.768955E-6,85.967509E-6,88.207683E-6,90.489717E-6,92.813846E-6,95.180292E-6
358E-3,22.121350E-6,22.849293E-6,23.599251E-6,24.371743E-6,25.167288E-6,25.986410E-6,26.829634E-6,27.697488E-6,28.590497E-6,29.509192E-6,30.454099E-6,31.425747E-6,32.424661E-6,33.451366E-6,34.506385E-6,35.590237E-6,36.703439E-6,37.846503E-6,39.019938E-6,40.224246E-6,41.459927E-6,42.727472E-6,44.027368E-6,45.360094E-6,46.726123E-6,48.125921E-6,49.559944E-6,51.028642E-6,52.532455E-6,54.071815E-6,55.647147E-6,57.258862E-6,58.907366E-6,60.593053E-6,62.316307E-6,64.077505E-6,65.877009E-6,67.715176E-6,69.592348E-6,71.508861E-6,73.465037E-6,75.461191E-6,77.497624E-6,79.574631E-6,81.692492E-6,83.851481E-6,86.051860E-6,88.293880E-6,90.577784E-6,92.903805E-6,95.272164E-6
360E-3,22.146309E-6,22.875026E-6,23.625778E-6,24.399084E-6,25.195465E-6,26.015444E-6,26.859547E-6,27.728301E-6,28.622233E-6,29.541872E-6,30.487747E-6,31.460384E-6,32.460312E-6,33.488053E-6,34.544131E-6,35.629066E-6,36.743374E-6,37.887569E-6,39.062157E-6,40.267644E-6,41.504527E-6,42.773298E-6,44.074445E-6,45.408447E-6,46.775775E-6,48.176897E-6,49.612268E-6,51.082339E-6,52.587549E-6,54.128332E-6,55.705109E-6,57.318295E-6,58.968293E-6,60.655499E-6,62.380297E-6,64.143061E-6,65.944157E-6,67.783939E-6,69.662750E-6,71.580925E-6,73.538787E-6,75.536649E-6,77.574815E-6,79.653577E-6,81.773217E-6,83.934007E-6,86.136210E-6,88.380077E-6,90.665850E-6,92.993761E-6,95.364033E-6
362E-3,22.171275E-6,22.900766E-6,23.652313E-6,24.426434E-6,25.223651E-6,26.044487E-6,26.889469E-6,27.759123E-6,28.653978E-6,29.574562E-6,30.521404E-6,31.495031E-6,32.495971E-6,33.524749E-6,34.581886E-6,35.667904E-6,36.783319E-6,37.928643E-6,39.104386E-6,40.311051E-6,41.549136E-6,42.819134E-6,44.121532E-6,45.456808E-6,46.825437E-6,48.227882E-6,49.664602E-6,51.136045E-6,52.642652E-6,54.184856E-6,55.763079E-6,57.377735E-6,59.029228E-6,60.717953E-6,62.444293E-6,64.208624E-6,66.011311E-6,67.852707E-6,69.733156E-6,71.652993E-6,73.612540E-6,75.612111E-6,77.652009E-6,79.732526E-6,81.853943E-6,84.016534E-6,86.220560E-6,88.466272E-6,90.753913E-6,93.083715E-6,95.455899E-6
364E-3,22.196250E-6,22.926515E-6,23.678856E-6,24.453792E-6,25.251845E-6,26.073539E-6,26.919399E-6,27.789954E-6,28.685731E-6,29.607260E-6,30.555069E-6,31.529687E-6,32.531640E-6,33.561453E-6,34.619651E-6,35.706751E-6,36.823273E-6,37.969727E-6,39.146624E-6,40.354467E-6,41.593755E-6,42.864979E-6,44.168627E-6,45.505179E-6,46.875106E-6,48.278876E-6,49.716943E-6,51.189759E-6,52.697764E-6,54.241389E-6,55.821057E-6,57.437183E-6,59.090170E-6,60.780413E-6,62.508296E-6,64.274193E-6,66.078470E-6,67.921480E-6,69.803567E-6,71.725065E-6,73.686297E-6,75.687577E-6,77.729206E-6,79.811476E-6,81.934671E-6,84.099062E-6,86.304910E-6,88.552467E-6,90.841975E-6,93.173666E-6,95.547761E-6
366E-3,22.221232E-6,22.952271E-6,23.705407E-6,24.481159E-6,25.280048E-6,26.102599E-6,26.949338E-6,27.820793E-6,28.717493E-6,29.639967E-6,30.588744E-6,31.564352E-6,32.567318E-6,33.598168E-6,34.657424E-6,35.745608E-6,36.863236E-6,38.010821E-6,39.188872E-6,40.397893E-6,41.638382E-6,42.910833E-6,44.215732E-6,45.553558E-6,46.924785E-6,48.329878E-6,49.769294E-6,51.243482E-6,52.752883E-6,54.297929E-6,55.879043E-6,57.496639E-6,59.151119E-6,60.842880E-6,62.572305E-6,64.339768E-6,66.145635E-6,67.990258E-6,69.873983E-6,71.797142E-6,73.760058E-6,75.763045E-6,77.806405E-6,79.890429E-6,82.015400E-6,84.181590E-6,86.389260E-6,88.638661E-6,90.930035E-6,93.263614E-6,95.639620E-6
368E-3,22.246222E-6,22.978036E-6,23.731966E-6,24.508533E-6,25.308259E-6,26.131667E-6,26.979286E-6,27.851642E-6,28.749265E-6,29.672683E-6,30.622428E-6,31.599026E-6,32.603005E-6,33.634891E-6,34.695207E-6,35.784473E-6,36.903208E-6,38.051923E-6,39.231128E-6,40.441327E-6,41.683019E-6,42.956696E-6,44.262846E-6,45.601947E-6,46.974473E-6,48.380889E-6,49.821652E-6,51.297213E-6,52.808010E-6,54.354477E-6,55.937037E-6,57.556101E-6,59.212076E-6,60.905354E-6,62.636321E-6,64.405350E-6,66.212806E-6,68.059042E-6,69.944404E-6,71.869223E-6,73.833823E-6,75.838517E-6,77.883606E-6,79.969384E-6,82.096131E-6,84.264119E-6,86.473610E-6,88.724854E-6,91.018094E-6,93.353560E-6,95.731475E-6
370E-3,22.271221E-6,23.003809E-6,23.758534E-6,24.535916E-6,25.336478E-6,26.160744E-6,27.009242E-6,27.882499E-6,28.781045E-6,29.705409E-6,30.656120E-6,31.633709E-6,32.638701E-6,33.671623E-6,34.732999E-6,35.823348E-6,36.943189E-6,38.093035E-6,39.273394E-6,40.484771E-6,41.727665E-6,43.002569E-6,44.309968E-6,45.650344E-6,47.024169E-6,48.431909E-6,49.874020E-6,51.350952E-6,52.863146E-6,54.411034E-6,55.995038E-6,57.615572E-6,59.273039E-6,60.967835E-6,62.700343E-6,64.470937E-6,66.279982E-6,68.127832E-6,70.014829E-6,71.941308E-6,73.907592E-6,75.913992E-6,77.960811E-6,80.048341E-6,82.176863E-6,84.346649E-6,86.557960E-6,88.811047E-6,91.106151E-6,93.443504E-6,95.823327E-6
372E-3,22.296227E-6,23.029589E-6,23.785110E-6,24.563308E-6,25.364706E-6,26.189830E-6,27.039207E-6,27.913365E-6,28.812833E-6,29.738143E-6,30.689822E-6,31.668401E-6,32.674406E-6,33.708365E-6,34.770800E-6,35.862233E-6,36.983180E-6,38.134156E-6,39.315669E-6,40.528224E-6,41.772320E-6,43.048450E-6,44.357100E-6,45.698751E-6,47.073875E-6,48.482937E-6,49.926396E-6,51.404700E-6,52.918290E-6,54.467598E-6,56.053047E-6,57.675049E-6,59.334010E-6,61.030323E-6,62.764371E-6,64.536531E-6,66.347164E-6,68.196626E-6,70.085260E-6,72.013398E-6,73.981364E-6,75.989470E-6,78.038018E-6,80.127300E-6,82.257596E-6,84.429180E-6,86.642310E-6,88.897239E-6,91.194207E-6,93.533446E-6,95.915176E-6
374E-3,22.321241E-6,23.055378E-6,23.811693E-6,24.590707E-6,25.392942E-6,26.218924E-6,27.069180E-6,27.944239E-6,28.844631E-6,29.770885E-6,30.723533E-6,31.703102E-6,32.710121E-6,33.745116E-6,34.808610E-6,35.901126E-6,37.023180E-6,38.175286E-6,39.357954E-6,40.571687E-6,41.816985E-6,43.094341E-6,44.404241E-6,45.747166E-6,47.123589E-6,48.533974E-6,49.978780E-6,51.458456E-6,52.973442E-6,54.524170E-6,56.111063E-6,57.734535E-6,59.394988E-6,61.092817E-6,62.828407E-6,64.602130E-6,66.414352E-6,68.265426E-6,70.155695E-6,72.085492E-6,74.055141E-6,76.064952E-6,78.115228E-6,80.206261E-6,82.338331E-6,84.511711E-6,86.726660E-6,88.983430E-6,91.282261E-6,93.623385E-6,96.007022E-6
376E-3,22.346263E-6,23.081175E-6,23.838285E-6,24.618115E-6,25.421187E-6,26.248027E-6,27.099162E-6,27.975122E-6,28.876437E-6,29.803637E-6,30.757252E-6,31.737812E-6,32.745844E-6,33.781875E-6,34.846430E-6,35.940029E-6,37.063189E-6,38.216426E-6,39.400247E-6,40.615158E-6,41.861658E-6,43.140240E-6,44.451391E-6,45.795590E-6,47.173312E-6,48.585020E-6,50.031173E-6,51.512221E-6,53.028602E-6,54.580751E-6,56.169088E-6,57.794027E-6,59.455973E-6,61.155319E-6,62.892448E-6,64.667736E-6,66.481546E-6,68.334231E-6,70.226135E-6,72.157591E-6,74.128921E-6,76.140437E-6,78.192441E-6,80.285224E-6,82.419068E-6,84.594243E-6,86.811010E-6,89.069620E-6,91.370314E-6,93.713322E-6,96.098865E-6
378E-3,22.371292E-6,23.106980E-6,23.864886E-6,24.645531E-6,25.449440E-6,26.277138E-6,27.129153E-6,28.006014E-6,28.908252E-6,29.836398E-6,30.790981E-6,31.772531E-6,32.781577E-6,33.818645E-6,34.884259E-6,35.978940E-6,37.103208E-6,38.257574E-6,39.442550E-6,40.658639E-6,41.906341E-6,43.186149E-6,44.498550E-6,45.844024E-6,47.223044E-6,48.636075E-6,50.083575E-6,51.565994E-6,53.083771E-6,54.637339E-6,56.227120E-6,57.853528E-6,59.516965E-6,61.217827E-6,62.956497E-6,64.733348E-6,66.548746E-6,68.403042E-6,70.296581E-6,72.229694E-6,74.202705E-6,76.215925E-6,78.269656E-6,80.364190E-6,82.499806E-6,84.676776E-6,86.895361E-6,89.155810E-6,91.458365E-6,93.803256E-6,96.190704E-6
380E-3,22.396330E-6,23.132792E-6,23.891494E-6,24.672956E-6,25.477701E-6,26.306257E-6,27.159152E-6,28.036915E-6,28.940077E-6,29.869168E-6,30.824718E-6,31.807259E-6,32.817319E-6,33.855423E-6,34.922097E-6,36.017862E-6,37.143235E-6,38.298732E-6,39.484862E-6,40.702129E-6,41.951033E-6,43.232067E-6,44.545718E-6,45.892466E-6,47.272784E-6,48.687138E-6,50.135986E-6,51.619775E-6,53.138948E-6,54.693935E-6,56.285160E-6,57.913035E-6,59.577965E-6,61.280342E-6,63.020552E-6,64.798967E-6,66.615951E-6,68.471858E-6,70.367031E-6,72.301802E-6,74.276493E-6,76.291417E-6,78.346875E-6,80.443157E-6,82.580546E-6,84.759310E-6,86.979711E-6,89.242000E-6,91.546415E-6,93.893189E-6,96.282541E-6
382E-3,22.421376E-6,23.158613E-6,23.918110E-6,24.700388E-6,25.505971E-6,26.335386E-6,27.189160E-6,28.067824E-6,28.971909E-6,29.901946E-6,30.858465E-6,31.841997E-6,32.853069E-6,33.892210E-6,34.959944E-6,36.056792E-6,37.183273E-6,38.339900E-6,39.527184E-6,40.745629E-6,41.995734E-6,43.277994E-6,44.592895E-6,45.940917E-6,47.322534E-6,48.738210E-6,50.188404E-6,51.673565E-6,53.194133E-6,54.750540E-6,56.343208E-6,57.972551E-6,59.638972E-6,61.342865E-6,63.084613E-6,64.864592E-6,66.683163E-6,68.540680E-6,70.437486E-6,72.373914E-6,74.350286E-6,76.366913E-6,78.424096E-6,80.522127E-6,82.661287E-6,84.841845E-6,87.064062E-6,89.328188E-6,91.634464E-6,93.983119E-6,96.374374E-6
384E-3,22.446429E-6,23.184442E-6,23.944735E-6,24.727829E-6,25.534249E-6,26.364522E-6,27.219177E-6,28.098743E-6,29.003751E-6,29.934734E-6,30.892221E-6,31.876743E-6,32.888830E-6,33.929007E-6,34.997801E-6,36.095732E-6,37.223319E-6,38.381076E-6,39.569514E-6,40.789137E-6,42.040445E-6,43.323930E-6,44.640081E-6,45.989378E-6,47.372292E-6,48.789291E-6,50.240832E-6,51.727363E-6,53.249326E-6,54.807152E-6,56.401264E-6,58.032074E-6,59.699986E-6,61.405394E-6,63.148682E-6,64.930223E-6,66.750380E-6,68.609507E-6,70.507947E-6,72.446031E-6,74.424082E-6,76.442412E-6,78.501321E-6,80.601100E-6,82.742030E-6,84.924381E-6,87.148413E-6,89.414377E-6,91.722512E-6,94.073047E-6,96.466205E-6
386E-3,22.471491E-6,23.210279E-6,23.971368E-6,24.755279E-6,25.562536E-6,26.393668E-6,27.249202E-6,28.129670E-6,29.035602E-6,29.967530E-6,30.925985E-6,31.911499E-6,32.924599E-6,33.965813E-6,35.035666E-6,36.134681E-6,37.263375E-6,38.422262E-6,39.611854E-6,40.832655E-6,42.085164E-6,43.369876E-6,44.687277E-6,46.037847E-6,47.422060E-6,48.840381E-6,50.293268E-6,51.781170E-6,53.304528E-6,54.863773E-6,56.459327E-6,58.091604E-6,59.761008E-6,61.467930E-6,63.212757E-6,64.995860E-6,66.817603E-6,68.678340E-6,70.578412E-6,72.518152E-6,74.497883E-6,76.517914E-6,78.578548E-6,80.680075E-6,82.822775E-6,85.006918E-6,87.232765E-6,89.500565E-6,91.810558E-6,94.162974E-6,96.558033E-6
388E-3,22.496560E-6,23.236124E-6,23.998009E-6,24.782736E-6,25.590831E-6,26.422821E-6,27.279236E-6,28.160605E-6,29.067461E-6,30.000335E-6,30.959759E-6,31.946263E-6,32.960377E-6,34.002628E-6,35.073541E-6,36.173639E-6,37.303440E-6,38.463458E-6,39.654204E-6,40.876182E-6,42.129893E-6,43.415831E-6,44.734481E-6,46.086325E-6,47.471836E-6,48.891480E-6,50.345713E-6,51.834986E-6,53.359738E-6,54.920401E-6,56.517399E-6,58.151142E-6,59.822036E-6,61.530474E-6,63.276839E-6,65.061504E-6,66.884832E-6,68.747178E-6,70.648883E-6,72.590278E-6,74.571687E-6,76.593420E-6,78.655778E-6,80.759052E-6,82.903521E-6,85.089457E-6,87.317117E-6,89.586753E-6,91.898603E-6,94.252898E-6,96.649858E-6
390E-3,22.521637E-6,23.261978E-6,24.024658E-6,24.810202E-6,25.619135E-6,26.451984E-6,27.309278E-6,28.191550E-6,29.099330E-6,30.033150E-6,30.993542E-6,31.981037E-6,32.996165E-6,34.039453E-6,35.111426E-6,36.212607E-6,37.343514E-6,38.504662E-6,39.696562E-6,40.919719E-6,42.174632E-6,43.461795E-6,44.781695E-6,46.134813E-6,47.521622E-6,48.942587E-6,50.398167E-6,51.888810E-6,53.414956E-6,54.977038E-6,56.575478E-6,58.210688E-6,59.883073E-6,61.593024E-6,63.340927E-6,65.127154E-6,66.952068E-6,68.816022E-6,70.719358E-6,72.662409E-6,74.645496E-6,76.668930E-6,78.733012E-6,80.838032E-6,82.984270E-6,85.171996E-6,87.401470E-6,89.672940E-6,91.986648E-6,94.342821E-6,96.741681E-6
392E-3,22.546723E-6,23.287839E-6,24.051316E-6,24.837677E-6,25.647447E-6,26.481155E-6,27.339330E-6,28.222503E-6,29.131207E-6,30.065973E-6,31.027334E-6,32.015820E-6,33.031962E-6,34.076286E-6,35.149319E-6,36.251584E-6,37.383598E-6,38.545876E-6,39.738930E-6,40.963265E-6,42.219379E-6,43.507768E-6,44.828918E-6,46.183309E-6,47.571416E-6,48.993704E-6,50.450629E-6,51.942642E-6,53.470183E-6,55.033683E-6,56.633565E-6,58.270242E-6,59.944116E-6,61.655582E-6,63.405022E-6,65.192810E-6,67.019309E-6,68.884871E-6,70.789839E-6,72.734545E-6,74.719309E-6,76.744443E-6,78.810248E-6,80.917014E-6,83.065020E-6,85.254537E-6,87.485823E-6,89.759128E-6,92.074691E-6,94.432742E-6,96.833501E-6
394E-3,22.571816E-6,23.313708E-6,24.077981E-6,24.865159E-6,25.675767E-6,26.510334E-6,27.369390E-6,28.253465E-6,29.163093E-6,30.098805E-6,31.061135E-6,32.050612E-6,33.067768E-6,34.113129E-6,35.187222E-6,36.290570E-6,37.423691E-6,38.587100E-6,39.781308E-6,41.006820E-6,42.264136E-6,43.553750E-6,44.876150E-6,46.231815E-6,47.621220E-6,49.044829E-6,50.503100E-6,51.996483E-6,53.525418E-6,55.090337E-6,56.691661E-6,58.329803E-6,60.005168E-6,61.718147E-6,63.469124E-6,65.258473E-6,67.086557E-6,68.953726E-6,70.860325E-6,72.806685E-6,74.793126E-6,76.819961E-6,78.887488E-6,80.995999E-6,83.145773E-6,85.337079E-6,87.570177E-6,89.845315E-6,92.162734E-6,94.522662E-6,96.925318E-6
396E-3,22.596917E-6,23.339586E-6,24.104655E-6,24.892650E-6,25.704096E-6,26.539522E-6,27.399458E-6,28.284436E-6,29.194988E-6,30.131647E-6,31.094945E-6,32.085413E-6,33.103583E-6,34.149981E-6,35.225135E-6,36.329565E-6,37.463793E-6,38.628333E-6,39.823694E-6,41.050384E-6,42.308902E-6,43.599742E-6,44.923391E-6,46.280330E-6,47.671032E-6,49.095963E-6,50.555580E-6,52.050333E-6,53.580662E-6,55.146998E-6,56.749764E-6,58.389372E-6,60.066226E-6,61.780719E-6,63.533233E-6,65.324143E-6,67.153810E-6,69.022587E-6,70.930817E-6,72.878830E-6,74.866948E-6,76.895482E-6,78.964731E-6,81.074987E-6,83.226527E-6,85.419622E-6,87.654531E-6,89.931503E-6,92.250776E-6,94.612579E-6,97.017133E-6
398E-3,22.622026E-6,23.365471E-6,24.131338E-6,24.920150E-6,25.732434E-6,26.568719E-6,27.429536E-6,28.315416E-6,29.226892E-6,30.164497E-6,31.128764E-6,32.120224E-6,33.139407E-6,34.186843E-6,35.263056E-6,36.368570E-6,37.503905E-6,38.669575E-6,39.866091E-6,41.093958E-6,42.353678E-6,43.645743E-6,44.970642E-6,46.328854E-6,47.720854E-6,49.147106E-6,50.608069E-6,52.104192E-6,53.635914E-6,55.203668E-6,56.807876E-6,58.448949E-6,60.127293E-6,61.843298E-6,63.597349E-6,65.389819E-6,67.221070E-6,69.091454E-6,71.001314E-6,72.950980E-6,74.940774E-6,76.971007E-6,79.041978E-6,81.153977E-6,83.307284E-6,85.502167E-6,87.738886E-6,90.017690E-6,92.338817E-6,94.702496E-6,97.108946E-6
400E-3,22.647144E-6,23.391365E-6,24.158028E-6,24.947658E-6,25.760780E-6,26.597925E-6,27.459622E-6,28.346404E-6,29.258805E-6,30.197357E-6,31.162592E-6,32.155043E-6,33.175241E-6,34.223714E-6,35.300987E-6,36.407585E-6,37.544026E-6,38.710826E-6,39.908496E-6,41.137542E-6,42.398463E-6,43.691753E-6,45.017901E-6,46.377387E-6,47.770684E-6,49.198258E-6,50.660567E-6,52.158059E-6,53.691175E-6,55.260346E-6,56.865995E-6,58.508534E-6,60.188366E-6,61.905885E-6,63.661472E-6,65.455502E-6,67.288336E-6,69.160327E-6,71.071816E-6,73.023135E-6,75.014605E-6,77.046536E-6,79.119228E-6,81.232970E-6,83.388043E-6,85.584714E-6,87.823242E-6,90.103877E-6,92.426857E-6,94.792410E-6,97.200756E-6
402E-3,22.672269E-6,23.417267E-6,24.184727E-6,24.975174E-6,25.789135E-6,26.627139E-6,27.489717E-6,28.377402E-6,29.290727E-6,30.230225E-6,31.196429E-6,32.189872E-6,33.211084E-6,34.260594E-6,35.338928E-6,36.446609E-6,37.584157E-6,38.752088E-6,39.950912E-6,41.181135E-6,42.443257E-6,43.737773E-6,45.065171E-6,46.425930E-6,47.820524E-6,49.249419E-6,50.713073E-6,52.211935E-6,53.746444E-6,55.317033E-6,56.924123E-6,58.568127E-6,60.249448E-6,61.968479E-6,63.725602E-6,65.521191E-6,67.355608E-6,69.229205E-6,71.142324E-6,73.095295E-6,75.088440E-6,77.122069E-6,79.196481E-6,81.311966E-6,83.468804E-6,85.667262E-6,87.907600E-6,90.190065E-6,92.514897E-6,94.882324E-6,97.292564E-6
404E-3,22.697402E-6,23.443176E-6,24.211434E-6,25.002698E-6,25.817498E-6,26.656361E-6,27.519821E-6,28.408408E-6,29.322658E-6,30.263103E-6,31.230276E-6,32.224710E-6,33.246936E-6,34.297483E-6,35.376877E-6,36.485642E-6,37.624297E-6,38.793358E-6,39.993336E-6,41.224737E-6,42.488061E-6,43.783802E-6,45.112449E-6,46.474481E-6,47.870373E-6,49.300590E-6,50.765589E-6,52.265819E-6,53.801722E-6,55.373728E-6,56.982259E-6,58.627728E-6,60.310537E-6,62.031080E-6,63.789739E-6,65.586888E-6,67.422887E-6,69.298090E-6,71.212837E-6,73.167460E-6,75.162280E-6,77.197606E-6,79.273738E-6,81.390965E-6,83.549567E-6,85.749812E-6,87.991958E-6,90.276253E-6,92.602936E-6,94.972236E-6,97.384371E-6
406E-3,22.722543E-6,23.469095E-6,24.238149E-6,25.030231E-6,25.845869E-6,26.685593E-6,27.549933E-6,28.439424E-6,29.354598E-6,30.295989E-6,31.264132E-6,32.259558E-6,33.282798E-6,34.334382E-6,35.414837E-6,36.524685E-6,37.664447E-6,38.834638E-6,40.035770E-6,41.268349E-6,42.532874E-6,43.829841E-6,45.159737E-6,46.523042E-6,47.920231E-6,49.351769E-6,50.818113E-6,52.319713E-6,53.857008E-6,55.430431E-6,57.040403E-6,58.687336E-6,60.371634E-6,62.093689E-6,63.853883E-6,65.652591E-6,67.490172E-6,69.366980E-6,71.283356E-6,73.239631E-6,75.236124E-6,77.273147E-6,79.350998E-6,81.469967E-6,83.630333E-6,85.832363E-6,88.076317E-6,90.362441E-6,92.690975E-6,95.062147E-6,97.476175E-6
408E-3,22.747693E-6,23.495021E-6,24.264873E-6,25.057773E-6,25.874250E-6,26.714833E-6,27.580054E-6,28.470448E-6,29.386547E-6,30.328885E-6,31.297997E-6,32.294414E-6,33.318669E-6,34.371291E-6,35.452805E-6,36.563737E-6,37.704606E-6,38.875928E-6,40.078214E-6,41.311970E-6,42.577697E-6,43.875889E-6,45.207034E-6,46.571613E-6,47.970099E-6,49.402957E-6,50.870646E-6,52.373615E-6,53.912303E-6,55.487143E-6,57.098555E-6,58.746953E-6,60.432738E-6,62.156305E-6,63.918035E-6,65.718300E-6,67.557464E-6,69.435877E-6,71.353881E-6,73.311806E-6,75.309973E-6,77.348692E-6,79.428262E-6,81.548972E-6,83.711101E-6,85.914917E-6,88.160677E-6,90.448630E-6,92.779014E-6,95.152057E-6,97.567977E-6
410E-3,22.772850E-6,23.520955E-6,24.291605E-6,25.085323E-6,25.902638E-6,26.744082E-6,27.610185E-6,28.501481E-6,29.418505E-6,30.361790E-6,31.331871E-6,32.329280E-6,33.354550E-6,34.408208E-6,35.490784E-6,36.602799E-6,37.744775E-6,38.917227E-6,40.120667E-6,41.355601E-6,42.622530E-6,43.921947E-6,45.254341E-6,46.620193E-6,48.019975E-6,49.454155E-6,50.923189E-6,52.427526E-6,53.967607E-6,55.543863E-6,57.156716E-6,58.806577E-6,60.493851E-6,62.218929E-6,63.982193E-6,65.784017E-6,67.624762E-6,69.504779E-6,71.424411E-6,73.383987E-6,75.383827E-6,77.424242E-6,79.505530E-6,81.627981E-6,83.791872E-6,85.997472E-6,88.245038E-6,90.534820E-6,92.867053E-6,95.241966E-6,97.659778E-6
412E-3,22.798015E-6,23.546898E-6,24.318345E-6,25.112881E-6,25.931036E-6,26.773339E-6,27.640324E-6,28.532523E-6,29.450472E-6,30.394704E-6,31.365754E-6,32.364155E-6,33.390439E-6,34.445136E-6,35.528771E-6,36.641871E-6,37.784953E-6,38.958536E-6,40.163130E-6,41.399242E-6,42.667371E-6,43.968014E-6,45.301657E-6,46.668782E-6,48.069861E-6,49.505362E-6,50.975740E-6,52.481446E-6,54.022920E-6,55.600592E-6,57.214885E-6,58.866210E-6,60.554971E-6,62.281560E-6,64.046359E-6,65.849741E-6,67.692066E-6,69.573688E-6,71.494947E-6,73.456173E-6,75.457686E-6,77.499796E-6,79.582802E-6,81.706992E-6,83.872645E-6,86.080029E-6,88.329401E-6,90.621009E-6,92.955091E-6,95.331874E-6,97.751576E-6
414E-3,22.823189E-6,23.572849E-6,24.345094E-6,25.140448E-6,25.959442E-6,26.802605E-6,27.670471E-6,28.563574E-6,29.482448E-6,30.427627E-6,31.399647E-6,32.399040E-6,33.426339E-6,34.482072E-6,35.566769E-6,36.680952E-6,37.825141E-6,38.999855E-6,40.205603E-6,41.442892E-6,42.712223E-6,44.014091E-6,45.348983E-6,46.717380E-6,48.119757E-6,49.556578E-6,51.028301E-6,52.535375E-6,54.078241E-6,55.657329E-6,57.273062E-6,58.925851E-6,60.616099E-6,62.344199E-6,64.110532E-6,65.915471E-6,67.759378E-6,69.642603E-6,71.565489E-6,73.528364E-6,75.531549E-6,77.575354E-6,79.660077E-6,81.786007E-6,83.953421E-6,86.162588E-6,88.413766E-6,90.707200E-6,93.043130E-6,95.421782E-6,97.843374E-6
416E-3,22.848371E-6,23.598808E-6,24.371851E-6,25.168024E-6,25.987857E-6,26.831880E-6,27.700628E-6,28.594634E-6,29.514433E-6,30.460560E-6,31.433549E-6,32.433934E-6,33.462247E-6,34.519019E-6,35.604776E-6,36.720042E-6,37.865339E-6,39.041183E-6,40.248085E-6,41.486552E-6,42.757084E-6,44.060177E-6,45.396318E-6,46.765988E-6,48.169661E-6,49.607803E-6,51.080871E-6,52.589313E-6,54.133571E-6,55.714076E-6,57.331248E-6,58.985500E-6,60.677236E-6,62.406846E-6,64.174713E-6,65.981209E-6,67.826696E-6,69.711525E-6,71.636036E-6,73.600561E-6,75.605418E-6,77.650917E-6,79.737357E-6,81.865025E-6,84.034200E-6,86.245150E-6,88.498131E-6,90.793392E-6,93.131168E-6,95.511688E-6,97.935169E-6
