Vds ,gds@Vgs 0.2 ,gds@Vgs 0.201 ,gds@Vgs 0.202 ,gds@Vgs 0.203 ,gds@Vgs 0.204 ,gds@Vgs 0.205 ,gds@Vgs 0.206 ,gds@Vgs 0.207 ,gds@Vgs 0.208 ,gds@Vgs 0.209 ,gds@Vgs 0.21 ,gds@Vgs 0.211 ,gds@Vgs 0.212 ,gds@Vgs 0.213 ,gds@Vgs 0.214 ,gds@Vgs 0.215 ,gds@Vgs 0.216 ,gds@Vgs 0.217 ,gds@Vgs 0.218 ,gds@Vgs 0.219 ,gds@Vgs 0.22 ,gds@Vgs 0.221 ,gds@Vgs 0.222 ,gds@Vgs 0.223 ,gds@Vgs 0.224 ,gds@Vgs 0.225 ,gds@Vgs 0.226 ,gds@Vgs 0.227 ,gds@Vgs 0.228 ,gds@Vgs 0.229 ,gds@Vgs 0.23 ,gds@Vgs 0.231 ,gds@Vgs 0.232 ,gds@Vgs 0.233 ,gds@Vgs 0.234 ,gds@Vgs 0.235 ,gds@Vgs 0.236 ,gds@Vgs 0.237 ,gds@Vgs 0.238 ,gds@Vgs 0.239 ,gds@Vgs 0.24 ,gds@Vgs 0.241 ,gds@Vgs 0.242 ,gds@Vgs 0.243 ,gds@Vgs 0.244 ,gds@Vgs 0.245 ,gds@Vgs 0.246 ,gds@Vgs 0.247 ,gds@Vgs 0.248 ,gds@Vgs 0.249 ,gds@Vgs 0.25 
382E-3,640.16817E-9,660.93565E-9,682.36702E-9,704.48283E-9,727.30423E-9,750.85298E-9,775.15144E-9,800.22263E-9,826.09022E-9,852.77853E-9,880.31257E-9,908.71805E-9,938.02140E-9,968.24976E-9,999.43103E-9,1.0315939E-6,1.0647677E-6,1.0989827E-6,1.1342699E-6,1.1706612E-6,1.2081893E-6,1.2468876E-6,1.2867906E-6,1.3279337E-6,1.3703529E-6,1.4140853E-6,1.4591691E-6,1.5056432E-6,1.5535475E-6,1.6029229E-6,1.6538114E-6,1.7062558E-6,1.7603001E-6,1.8159891E-6,1.8733688E-6,1.9324863E-6,1.9933896E-6,2.0561279E-6,2.1207514E-6,2.1873114E-6,2.2558603E-6,2.3264517E-6,2.3991401E-6,2.4739812E-6,2.5510320E-6,2.6303505E-6,2.7119956E-6,2.7960276E-6,2.8825079E-6,2.9714989E-6,3.0630642E-6
384E-3,640.64440E-9,661.42666E-9,682.87324E-9,705.00471E-9,727.84223E-9,751.40755E-9,775.72308E-9,800.81183E-9,826.69748E-9,853.40437E-9,880.95752E-9,909.38265E-9,938.70621E-9,968.95534E-9,1.0001580E-6,1.0323427E-6,1.0655391E-6,1.0997773E-6,1.1350883E-6,1.1715041E-6,1.2090572E-6,1.2477814E-6,1.2877109E-6,1.3288811E-6,1.3713282E-6,1.4150893E-6,1.4602024E-6,1.5067066E-6,1.5546418E-6,1.6040489E-6,1.6549698E-6,1.7074475E-6,1.7615257E-6,1.8172496E-6,1.8746651E-6,1.9338191E-6,1.9947599E-6,2.0575365E-6,2.1221991E-6,2.1887992E-6,2.2573890E-6,2.3280222E-6,2.4007534E-6,2.4756382E-6,2.5527335E-6,2.6320974E-6,2.7137889E-6,2.7978682E-6,2.8843967E-6,2.9734369E-6,3.0650522E-6
386E-3,641.12489E-9,661.92206E-9,683.38400E-9,705.53128E-9,728.38506E-9,751.96713E-9,776.29989E-9,801.40636E-9,827.31025E-9,854.03589E-9,881.60834E-9,910.05331E-9,939.39727E-9,969.66739E-9,1.0008916E-6,1.0330985E-6,1.0663176E-6,1.1005792E-6,1.1359143E-6,1.1723548E-6,1.2099333E-6,1.2486835E-6,1.2886398E-6,1.3298374E-6,1.3723127E-6,1.4161027E-6,1.4612455E-6,1.5077801E-6,1.5557465E-6,1.6051856E-6,1.6561393E-6,1.7086505E-6,1.7627633E-6,1.8185224E-6,1.8759740E-6,1.9351650E-6,1.9961436E-6,2.0589589E-6,2.1236612E-6,2.1903017E-6,2.2589330E-6,2.3296085E-6,2.4023829E-6,2.4773119E-6,2.5544523E-6,2.6338622E-6,2.7156007E-6,2.7997279E-6,2.8863052E-6,2.9753951E-6,3.0670611E-6
388E-3,641.60958E-9,662.42181E-9,683.89924E-9,706.06247E-9,728.93268E-9,752.53165E-9,776.88179E-9,802.00616E-9,827.92845E-9,854.67303E-9,882.26495E-9,910.72996E-9,940.09451E-9,970.38580E-9,1.0016318E-6,1.0338611E-6,1.0671032E-6,1.1013884E-6,1.1367478E-6,1.1732132E-6,1.2108174E-6,1.2495939E-6,1.2895771E-6,1.3308025E-6,1.3733063E-6,1.4171255E-6,1.4622982E-6,1.5088636E-6,1.5568615E-6,1.6063329E-6,1.6573197E-6,1.7098649E-6,1.7640125E-6,1.8198073E-6,1.8772953E-6,1.9365237E-6,1.9975406E-6,2.0603950E-6,2.1251373E-6,2.1918188E-6,2.2604920E-6,2.3312103E-6,2.4040284E-6,2.4790021E-6,2.5561881E-6,2.6356446E-6,2.7174306E-6,2.8016062E-6,2.8882330E-6,2.9773732E-6,3.0690906E-6
390E-3,642.09843E-9,662.92584E-9,684.41892E-9,706.59824E-9,729.48501E-9,753.10103E-9,777.46872E-9,802.61115E-9,828.55201E-9,855.31570E-9,882.92728E-9,911.41251E-9,940.79785E-9,971.11052E-9,1.0023784E-6,1.0346304E-6,1.0678957E-6,1.1022048E-6,1.1375887E-6,1.1740793E-6,1.2117093E-6,1.2505123E-6,1.2905229E-6,1.3317763E-6,1.3743088E-6,1.4181575E-6,1.4633605E-6,1.5099569E-6,1.5579866E-6,1.6074907E-6,1.6585110E-6,1.7110905E-6,1.7652732E-6,1.8211040E-6,1.8786289E-6,1.9378951E-6,1.9989506E-6,2.0618446E-6,2.1266274E-6,2.1933503E-6,2.2620658E-6,2.3328274E-6,2.4056897E-6,2.4807086E-6,2.5579408E-6,2.6374443E-6,2.7192783E-6,2.8035030E-6,2.8901798E-6,2.9793710E-6,3.0711403E-6
392E-3,642.59137E-9,663.43411E-9,684.94295E-9,707.13852E-9,730.04201E-9,753.67523E-9,778.06062E-9,803.22126E-9,829.18087E-9,855.96384E-9,883.59526E-9,912.10088E-9,941.50720E-9,971.84144E-9,1.0031316E-6,1.0354063E-6,1.0686950E-6,1.1030282E-6,1.1384368E-6,1.1749528E-6,1.2126090E-6,1.2514388E-6,1.2914769E-6,1.3327586E-6,1.3753201E-6,1.4191986E-6,1.4644322E-6,1.5110599E-6,1.5591218E-6,1.6086588E-6,1.6597129E-6,1.7123271E-6,1.7665453E-6,1.8224124E-6,1.8799746E-6,1.9392790E-6,2.0003735E-6,2.0633075E-6,2.1281312E-6,2.1948960E-6,2.2636542E-6,2.3344596E-6,2.4073666E-6,2.4824311E-6,2.5597100E-6,2.6392611E-6,2.7211438E-6,2.8054181E-6,2.8921454E-6,2.9813882E-6,3.0732100E-6
394E-3,643.08836E-9,663.94655E-9,685.47131E-9,707.68325E-9,730.60360E-9,754.25417E-9,778.65743E-9,803.83644E-9,829.81496E-9,856.61738E-9,884.26881E-9,912.79501E-9,942.22250E-9,972.57850E-9,1.0038910E-6,1.0361887E-6,1.0695011E-6,1.1038586E-6,1.1392922E-6,1.1758338E-6,1.2135163E-6,1.2523733E-6,1.2924391E-6,1.3337493E-6,1.3763401E-6,1.4202486E-6,1.4655131E-6,1.5121725E-6,1.5602668E-6,1.6098371E-6,1.6609254E-6,1.7135745E-6,1.7678285E-6,1.8237325E-6,1.8813323E-6,1.9406752E-6,2.0018092E-6,2.0647835E-6,2.1296486E-6,2.1964556E-6,2.2652571E-6,2.3361066E-6,2.4090588E-6,2.4841695E-6,2.5614955E-6,2.6410949E-6,2.7230266E-6,2.8073511E-6,2.8941295E-6,2.9834245E-6,3.0752995E-6
396E-3,643.58934E-9,664.46312E-9,686.00392E-9,708.23238E-9,731.16973E-9,754.83781E-9,779.25907E-9,804.45662E-9,830.45421E-9,857.27625E-9,884.94785E-9,913.49482E-9,942.94366E-9,973.32161E-9,1.0046567E-6,1.0369776E-6,1.0703139E-6,1.1046958E-6,1.1401546E-6,1.1767222E-6,1.2144312E-6,1.2533155E-6,1.2934094E-6,1.3347484E-6,1.3773687E-6,1.4213076E-6,1.4666032E-6,1.5132945E-6,1.5614216E-6,1.6110255E-6,1.6621482E-6,1.7148327E-6,1.7691229E-6,1.8250639E-6,1.8827017E-6,1.9420835E-6,2.0032574E-6,2.0662725E-6,2.1311793E-6,2.1980290E-6,2.2668742E-6,2.3377684E-6,2.4107663E-6,2.4859236E-6,2.5632972E-6,2.6429452E-6,2.7249267E-6,2.8093018E-6,2.8961320E-6,2.9854797E-6,3.0774084E-6
398E-3,644.09427E-9,664.98376E-9,686.54074E-9,708.78585E-9,731.74035E-9,755.42607E-9,779.86549E-9,805.08173E-9,831.09855E-9,857.94038E-9,885.63234E-9,914.20024E-9,943.67061E-9,974.07070E-9,1.0054285E-6,1.0377728E-6,1.0711332E-6,1.1055399E-6,1.1410241E-6,1.1776177E-6,1.2153536E-6,1.2542654E-6,1.2943876E-6,1.3357556E-6,1.3784058E-6,1.4223753E-6,1.4677023E-6,1.5144258E-6,1.5625860E-6,1.6122239E-6,1.6633813E-6,1.7161014E-6,1.7704282E-6,1.8264066E-6,1.8840828E-6,1.9435039E-6,2.0047180E-6,2.0677743E-6,2.1327232E-6,2.1996161E-6,2.2685053E-6,2.3394446E-6,2.4124886E-6,2.4876930E-6,2.5651148E-6,2.6448120E-6,2.7268436E-6,2.8112700E-6,2.8981524E-6,2.9875534E-6,3.0795365E-6
400E-3,644.60309E-9,665.50842E-9,687.08171E-9,709.34361E-9,732.31539E-9,756.01891E-9,780.47664E-9,805.71172E-9,831.74793E-9,858.60971E-9,886.32219E-9,914.91119E-9,944.40327E-9,974.82570E-9,1.0062065E-6,1.0385744E-6,1.0719590E-6,1.1063906E-6,1.1419005E-6,1.1785204E-6,1.2162834E-6,1.2552230E-6,1.2953737E-6,1.3367710E-6,1.3794513E-6,1.4234517E-6,1.4688103E-6,1.5155664E-6,1.5637600E-6,1.6134320E-6,1.6646245E-6,1.7173806E-6,1.7717443E-6,1.8277605E-6,1.8854754E-6,1.9449361E-6,2.0061908E-6,2.0692887E-6,2.1342801E-6,2.2012165E-6,2.2701504E-6,2.3411352E-6,2.4142257E-6,2.4894777E-6,2.5669482E-6,2.6466950E-6,2.7287773E-6,2.8132554E-6,2.9001907E-6,2.9896455E-6,3.0816836E-6
402E-3,645.11576E-9,666.03706E-9,687.62678E-9,709.90561E-9,732.89481E-9,756.61626E-9,781.09245E-9,806.34652E-9,832.40228E-9,859.28416E-9,887.01733E-9,915.62762E-9,945.14159E-9,975.58652E-9,1.0069905E-6,1.0393822E-6,1.0727912E-6,1.1072480E-6,1.1427837E-6,1.1794302E-6,1.2172204E-6,1.2561880E-6,1.2963676E-6,1.3377944E-6,1.3805050E-6,1.4245365E-6,1.4699272E-6,1.5167161E-6,1.5649433E-6,1.6146498E-6,1.6658778E-6,1.7186701E-6,1.7730710E-6,1.8291253E-6,1.8868793E-6,1.9463800E-6,2.0076757E-6,2.0708155E-6,2.1358499E-6,2.2028303E-6,2.2718091E-6,2.3428399E-6,2.4159774E-6,2.4912775E-6,2.5687970E-6,2.6485940E-6,2.7307275E-6,2.8152579E-6,2.9022465E-6,2.9917558E-6,3.0838493E-6
404E-3,645.63224E-9,666.56962E-9,688.17591E-9,710.47180E-9,733.47855E-9,757.21807E-9,781.71287E-9,806.98608E-9,833.06154E-9,859.96369E-9,887.71771E-9,916.34945E-9,945.88549E-9,976.35311E-9,1.0077804E-6,1.0401961E-6,1.0736298E-6,1.1081119E-6,1.1436736E-6,1.1803469E-6,1.2181647E-6,1.2571605E-6,1.2973691E-6,1.3388258E-6,1.3815669E-6,1.4256299E-6,1.4710527E-6,1.5178747E-6,1.5661358E-6,1.6158772E-6,1.6671409E-6,1.7199698E-6,1.7744082E-6,1.8305010E-6,1.8882944E-6,1.9478355E-6,2.0091725E-6,2.0723547E-6,2.1374324E-6,2.2044571E-6,2.2734813E-6,2.3445585E-6,2.4177435E-6,2.4930921E-6,2.5706611E-6,2.6505088E-6,2.7326940E-6,2.8172772E-6,2.9043197E-6,2.9938839E-6,3.0860335E-6
406E-3,646.15247E-9,667.10606E-9,688.72905E-9,711.04212E-9,734.06657E-9,757.82430E-9,782.33783E-9,807.63034E-9,833.72565E-9,860.64823E-9,888.42326E-9,917.07662E-9,946.63489E-9,977.12539E-9,1.0085762E-6,1.0410160E-6,1.0744746E-6,1.1089823E-6,1.1445703E-6,1.1812706E-6,1.2191160E-6,1.2581404E-6,1.2983782E-6,1.3398649E-6,1.3826369E-6,1.4267315E-6,1.4721869E-6,1.5190422E-6,1.5673376E-6,1.6171140E-6,1.6684137E-6,1.7212796E-6,1.7757558E-6,1.8318874E-6,1.8897205E-6,1.9493024E-6,2.0106811E-6,2.0739060E-6,2.1390275E-6,2.2060969E-6,2.2751668E-6,2.3462909E-6,2.4195238E-6,2.4949213E-6,2.5725404E-6,2.6524391E-6,2.7346766E-6,2.8193131E-6,2.9064100E-6,2.9960297E-6,3.0882359E-6
408E-3,646.67641E-9,667.64634E-9,689.28614E-9,711.61652E-9,734.65880E-9,758.43487E-9,782.96730E-9,808.27924E-9,834.39455E-9,861.33771E-9,889.13393E-9,917.80907E-9,947.38974E-9,977.90328E-9,1.0093778E-6,1.0418420E-6,1.0753256E-6,1.1098591E-6,1.1454735E-6,1.1822010E-6,1.2200744E-6,1.2591274E-6,1.2993947E-6,1.3409117E-6,1.3837149E-6,1.4278414E-6,1.4733295E-6,1.5202185E-6,1.5685483E-6,1.6183602E-6,1.6696962E-6,1.7225993E-6,1.7771137E-6,1.8332844E-6,1.8911576E-6,1.9507805E-6,2.0122013E-6,2.0754693E-6,2.1406349E-6,2.2077494E-6,2.2768656E-6,2.3480369E-6,2.4213181E-6,2.4967650E-6,2.5744346E-6,2.6543849E-6,2.7366751E-6,2.8213653E-6,2.9085171E-6,2.9981929E-6,3.0904562E-6
410E-3,647.20403E-9,668.19040E-9,689.84714E-9,712.19497E-9,735.25519E-9,759.04976E-9,783.60121E-9,808.93273E-9,835.06819E-9,862.03209E-9,889.84964E-9,918.54673E-9,948.14998E-9,978.68673E-9,1.0101851E-6,1.0426739E-6,1.0761828E-6,1.1107421E-6,1.1463833E-6,1.1831381E-6,1.2210397E-6,1.2601217E-6,1.3004187E-6,1.3419662E-6,1.3848007E-6,1.4289594E-6,1.4744806E-6,1.5214034E-6,1.5697680E-6,1.6196156E-6,1.6709881E-6,1.7239288E-6,1.7784817E-6,1.8346918E-6,1.8926055E-6,1.9522698E-6,2.0137330E-6,2.0770444E-6,2.1422545E-6,2.2094146E-6,2.2785773E-6,2.3497963E-6,2.4231262E-6,2.4986230E-6,2.5763435E-6,2.6563459E-6,2.7386892E-6,2.8234338E-6,2.9106410E-6,3.0003733E-6,3.0926943E-6
412E-3,647.73526E-9,668.73821E-9,690.41201E-9,712.77740E-9,735.85571E-9,759.66889E-9,784.23951E-9,809.59076E-9,835.74651E-9,862.73130E-9,890.57033E-9,919.28953E-9,948.91552E-9,979.47567E-9,1.0109981E-6,1.0435116E-6,1.0770459E-6,1.1116315E-6,1.1472994E-6,1.1840819E-6,1.2220119E-6,1.2611230E-6,1.3014499E-6,1.3430282E-6,1.3858943E-6,1.4300854E-6,1.4756399E-6,1.5225969E-6,1.5709966E-6,1.6208801E-6,1.6722895E-6,1.7252680E-6,1.7798597E-6,1.8361096E-6,1.8940640E-6,1.9537701E-6,2.0152760E-6,2.0786313E-6,2.1438862E-6,2.2110922E-6,2.2803019E-6,2.3515689E-6,2.4249480E-6,2.5004951E-6,2.5782670E-6,2.6583218E-6,2.7407188E-6,2.8255182E-6,2.9127813E-6,3.0025707E-6,3.0949500E-6
414E-3,648.27008E-9,669.28971E-9,690.98070E-9,713.36378E-9,736.46030E-9,760.29223E-9,784.88215E-9,810.25326E-9,836.42946E-9,863.43528E-9,891.29596E-9,920.03743E-9,949.68633E-9,980.27004E-9,1.0118167E-6,1.0443551E-6,1.0779151E-6,1.1125269E-6,1.1482220E-6,1.1850323E-6,1.2229908E-6,1.2621313E-6,1.3024884E-6,1.3440977E-6,1.3869956E-6,1.4312193E-6,1.4768074E-6,1.5237988E-6,1.5722338E-6,1.6221536E-6,1.6736002E-6,1.7266168E-6,1.7812475E-6,1.8375376E-6,1.8955330E-6,1.9552812E-6,2.0168303E-6,2.0802297E-6,2.1455298E-6,2.2127821E-6,2.2820392E-6,2.3533547E-6,2.4267833E-6,2.5023811E-6,2.5802048E-6,2.6603126E-6,2.7427637E-6,2.8276183E-6,2.9149379E-6,3.0047849E-6,3.0972229E-6
416E-3,648.80845E-9,669.84488E-9,691.55316E-9,713.95405E-9,737.06892E-9,760.91973E-9,785.52908E-9,810.92020E-9,837.11698E-9,864.14399E-9,892.02647E-9,920.79036E-9,950.46232E-9,981.06976E-9,1.0126408E-6,1.0452043E-6,1.0787901E-6,1.1134285E-6,1.1491508E-6,1.1859891E-6,1.2239764E-6,1.2631465E-6,1.3035340E-6,1.3451745E-6,1.3881044E-6,1.4323611E-6,1.4779829E-6,1.5250090E-6,1.5734797E-6,1.6234359E-6,1.6749200E-6,1.7279751E-6,1.7826452E-6,1.8389756E-6,1.8970125E-6,1.9568030E-6,2.0183956E-6,2.0818395E-6,2.1471852E-6,2.2144842E-6,2.2837890E-6,2.3551533E-6,2.4286320E-6,2.5042808E-6,2.5821568E-6,2.6623181E-6,2.7448237E-6,2.8297341E-6,2.9171105E-6,3.0070156E-6,3.0995129E-6
418E-3,649.35031E-9,670.40366E-9,692.12936E-9,714.54819E-9,737.68152E-9,761.55134E-9,786.18025E-9,811.59151E-9,837.80902E-9,864.85736E-9,892.76179E-9,921.54826E-9,951.24346E-9,981.87478E-9,1.0134704E-6,1.0460592E-6,1.0796709E-6,1.1143360E-6,1.1500858E-6,1.1869524E-6,1.2249687E-6,1.2641685E-6,1.3045867E-6,1.3462586E-6,1.3892208E-6,1.4335107E-6,1.4791665E-6,1.5262276E-6,1.5747340E-6,1.6247271E-6,1.6762489E-6,1.7293427E-6,1.7840525E-6,1.8404236E-6,1.8985022E-6,1.9583355E-6,2.0199718E-6,2.0834606E-6,2.1488522E-6,2.2161982E-6,2.2855512E-6,2.3569648E-6,2.4304938E-6,2.5061942E-6,2.5841229E-6,2.6643380E-6,2.7468986E-6,2.8318652E-6,2.9192990E-6,3.0092627E-6,3.1018198E-6
420E-3,649.89564E-9,670.96601E-9,692.70925E-9,715.14613E-9,738.29805E-9,762.18700E-9,786.83562E-9,812.26715E-9,838.50553E-9,865.57535E-9,893.50187E-9,922.31108E-9,952.02966E-9,982.68505E-9,1.0143054E-6,1.0469197E-6,1.0805575E-6,1.1152495E-6,1.1510270E-6,1.1879219E-6,1.2259675E-6,1.2651973E-6,1.3056463E-6,1.3473499E-6,1.3903446E-6,1.4346679E-6,1.4803580E-6,1.5274542E-6,1.5759968E-6,1.6260269E-6,1.6775868E-6,1.7307195E-6,1.7854693E-6,1.8418814E-6,1.9000020E-6,1.9598784E-6,2.0215589E-6,2.0850929E-6,2.1505308E-6,2.2179242E-6,2.2873256E-6,2.3587889E-6,2.4323687E-6,2.5081210E-6,2.5861028E-6,2.6663722E-6,2.7489883E-6,2.8340115E-6,2.9215032E-6,3.0115260E-6,3.1041433E-6
422E-3,650.44440E-9,671.53190E-9,693.29278E-9,715.74784E-9,738.91847E-9,762.82669E-9,787.49513E-9,812.94708E-9,839.20646E-9,866.29789E-9,894.24666E-9,923.07875E-9,952.82089E-9,983.50049E-9,1.0151458E-6,1.0477856E-6,1.0814499E-6,1.1161689E-6,1.1519742E-6,1.1888978E-6,1.2269727E-6,1.2662328E-6,1.3067128E-6,1.3484483E-6,1.3914757E-6,1.4358326E-6,1.4815573E-6,1.5286889E-6,1.5772679E-6,1.6273353E-6,1.6789335E-6,1.7321055E-6,1.7868956E-6,1.8433490E-6,1.9015119E-6,1.9614317E-6,2.0231566E-6,2.0867361E-6,2.1522207E-6,2.2196618E-6,2.2891122E-6,2.3606254E-6,2.4342564E-6,2.5100611E-6,2.5880964E-6,2.6684205E-6,2.7510925E-6,2.8361728E-6,2.9237229E-6,3.0138052E-6,3.1064833E-6
424E-3,650.99654E-9,672.10129E-9,693.87993E-9,716.35328E-9,739.54274E-9,763.47034E-9,788.15874E-9,813.63123E-9,839.91176E-9,867.02495E-9,894.99611E-9,923.85124E-9,953.61707E-9,984.32106E-9,1.0159914E-6,1.0486571E-6,1.0823478E-6,1.1170941E-6,1.1529274E-6,1.1898798E-6,1.2279843E-6,1.2672749E-6,1.3077861E-6,1.3495537E-6,1.3926141E-6,1.4370049E-6,1.4827643E-6,1.5299316E-6,1.5785472E-6,1.6286522E-6,1.6802889E-6,1.7335005E-6,1.7883312E-6,1.8448262E-6,1.9030317E-6,1.9629952E-6,2.0247649E-6,2.0883903E-6,2.1539218E-6,2.2214111E-6,2.2909106E-6,2.3624743E-6,2.4361569E-6,2.5120143E-6,2.5901035E-6,2.6704827E-6,2.7532111E-6,2.8383490E-6,2.9259579E-6,3.0161002E-6,3.1088396E-6
426E-3,651.55202E-9,672.67413E-9,694.47065E-9,716.96240E-9,740.17081E-9,764.11792E-9,788.82641E-9,814.31957E-9,840.62138E-9,867.75647E-9,895.75016E-9,924.62848E-9,954.41816E-9,985.14669E-9,1.0168423E-6,1.0495339E-6,1.0832513E-6,1.1180251E-6,1.1538866E-6,1.1908680E-6,1.2290023E-6,1.2683234E-6,1.3088661E-6,1.3506660E-6,1.3937597E-6,1.4381845E-6,1.4839789E-6,1.5311822E-6,1.5798347E-6,1.6299775E-6,1.6816531E-6,1.7349045E-6,1.7897760E-6,1.8463128E-6,1.9045613E-6,1.9645688E-6,2.0263836E-6,2.0900552E-6,2.1556341E-6,2.2231717E-6,2.2927209E-6,2.3643354E-6,2.4380699E-6,2.5139804E-6,2.5921240E-6,2.6725588E-6,2.7553439E-6,2.8405398E-6,2.9282079E-6,3.0184108E-6,3.1112119E-6
428E-3,652.11083E-9,673.25040E-9,695.06490E-9,717.57517E-9,740.80264E-9,764.76939E-9,789.49809E-9,815.01205E-9,841.33527E-9,868.49240E-9,896.50877E-9,925.41042E-9,955.22411E-9,985.97732E-9,1.0176983E-6,1.0504160E-6,1.0841603E-6,1.1189617E-6,1.1548516E-6,1.1918622E-6,1.2300265E-6,1.2693785E-6,1.3099528E-6,1.3517853E-6,1.3949123E-6,1.4393715E-6,1.4852011E-6,1.5324406E-6,1.5811301E-6,1.6313111E-6,1.6830257E-6,1.7363172E-6,1.7912299E-6,1.8478089E-6,1.9061006E-6,1.9661524E-6,2.0280127E-6,2.0917308E-6,2.1573573E-6,2.2249438E-6,2.2945429E-6,2.3662085E-6,2.4399953E-6,2.5159594E-6,2.5941577E-6,2.6746484E-6,2.7574908E-6,2.8427451E-6,2.9304730E-6,3.0207367E-6,3.1136001E-6
430E-3,652.67290E-9,673.83005E-9,695.66264E-9,718.19154E-9,741.43820E-9,765.42470E-9,790.17373E-9,815.70863E-9,842.05340E-9,869.23269E-9,897.27188E-9,926.19701E-9,956.03485E-9,986.81291E-9,1.0185595E-6,1.0513035E-6,1.0850748E-6,1.1199040E-6,1.1558224E-6,1.1928624E-6,1.2310569E-6,1.2704399E-6,1.3110461E-6,1.3529113E-6,1.3960720E-6,1.4405656E-6,1.4864307E-6,1.5337066E-6,1.5824336E-6,1.6326529E-6,1.6844069E-6,1.7377387E-6,1.7926928E-6,1.8493143E-6,1.9076495E-6,1.9677459E-6,2.0296519E-6,2.0934168E-6,2.1590913E-6,2.2267270E-6,2.2963764E-6,2.3680935E-6,2.4419330E-6,2.5179510E-6,2.5962044E-6,2.6767515E-6,2.7596515E-6,2.8449648E-6,2.9327527E-6,3.0230779E-6,3.1160041E-6
432E-3,653.23822E-9,674.41304E-9,696.26383E-9,718.81148E-9,742.07744E-9,766.08381E-9,790.85330E-9,816.40926E-9,842.77570E-9,869.97731E-9,898.03945E-9,926.98820E-9,956.85034E-9,987.65341E-9,1.0194257E-6,1.0521961E-6,1.0859946E-6,1.1208518E-6,1.1567990E-6,1.1938685E-6,1.2320934E-6,1.2715076E-6,1.3121459E-6,1.3540440E-6,1.3972385E-6,1.4417670E-6,1.4876678E-6,1.5349803E-6,1.5837448E-6,1.6340028E-6,1.6857963E-6,1.7391688E-6,1.7941646E-6,1.8508288E-6,1.9092079E-6,1.9693492E-6,2.0313012E-6,2.0951133E-6,2.1608361E-6,2.2285212E-6,2.2982213E-6,2.3699903E-6,2.4438829E-6,2.5199551E-6,2.5982641E-6,2.6788680E-6,2.7618260E-6,2.8471986E-6,2.9350471E-6,3.0254342E-6,3.1184235E-6
434E-3,653.80675E-9,674.99935E-9,696.86845E-9,719.43495E-9,742.72033E-9,766.74669E-9,791.53675E-9,817.11389E-9,843.50214E-9,870.72619E-9,898.81142E-9,927.78393E-9,957.67053E-9,988.49875E-9,1.0202969E-6,1.0530940E-6,1.0869198E-6,1.1218051E-6,1.1577812E-6,1.1948805E-6,1.2331359E-6,1.2725815E-6,1.3132521E-6,1.3551834E-6,1.3984120E-6,1.4429754E-6,1.4889121E-6,1.5362615E-6,1.5850639E-6,1.6353607E-6,1.6871941E-6,1.7406075E-6,1.7956452E-6,1.8523524E-6,1.9107756E-6,1.9709622E-6,2.0329605E-6,2.0968201E-6,2.1625915E-6,2.2303264E-6,2.3000776E-6,2.3718987E-6,2.4458447E-6,2.5219716E-6,2.6003365E-6,2.6809976E-6,2.7640140E-6,2.8494463E-6,2.9373559E-6,3.0278053E-6,3.1208582E-6
436E-3,654.37845E-9,675.58893E-9,697.47645E-9,720.06191E-9,743.36682E-9,767.41328E-9,792.22404E-9,817.82249E-9,844.23267E-9,871.47929E-9,899.58776E-9,928.58417E-9,958.49536E-9,989.34888E-9,1.0211730E-6,1.0539969E-6,1.0878503E-6,1.1227639E-6,1.1587691E-6,1.1958983E-6,1.2341845E-6,1.2736617E-6,1.3143647E-6,1.3563293E-6,1.3995922E-6,1.4441908E-6,1.4901636E-6,1.5375501E-6,1.5863906E-6,1.6367265E-6,1.6886001E-6,1.7420546E-6,1.7971345E-6,1.8538850E-6,1.9123526E-6,1.9725847E-6,2.0346296E-6,2.0985370E-6,2.1643574E-6,2.2321425E-6,2.3019449E-6,2.3738186E-6,2.4478184E-6,2.5240004E-6,2.6024216E-6,2.6831402E-6,2.7662155E-6,2.8517079E-6,2.9396790E-6,3.0301911E-6,3.1233081E-6
438E-3,654.95329E-9,676.18175E-9,698.08779E-9,720.69233E-9,744.01687E-9,768.08356E-9,792.91514E-9,818.53502E-9,844.96726E-9,872.23658E-9,900.36841E-9,929.38887E-9,959.32479E-9,990.20376E-9,1.0220541E-6,1.0549049E-6,1.0887860E-6,1.1237280E-6,1.1597625E-6,1.1969218E-6,1.2352389E-6,1.2747479E-6,1.3154836E-6,1.3574818E-6,1.4007791E-6,1.4454131E-6,1.4914223E-6,1.5388462E-6,1.5877250E-6,1.6381002E-6,1.6900141E-6,1.7435100E-6,1.7986324E-6,1.8554265E-6,1.9139388E-6,1.9742166E-6,2.0363085E-6,2.1002640E-6,2.1661336E-6,2.2339692E-6,2.3038233E-6,2.3757499E-6,2.4498039E-6,2.5260412E-6,2.6045191E-6,2.6852956E-6,2.7684302E-6,2.8539832E-6,2.9420161E-6,3.0325915E-6,3.1257730E-6
