Vds ,gm@Vgs 0.35 ,gm@Vgs 0.351 ,gm@Vgs 0.352 ,gm@Vgs 0.353 ,gm@Vgs 0.354 ,gm@Vgs 0.355 ,gm@Vgs 0.356 ,gm@Vgs 0.357 ,gm@Vgs 0.358 ,gm@Vgs 0.359 ,gm@Vgs 0.36 ,gm@Vgs 0.361 ,gm@Vgs 0.362 ,gm@Vgs 0.363 ,gm@Vgs 0.364 ,gm@Vgs 0.365 ,gm@Vgs 0.366 ,gm@Vgs 0.367 ,gm@Vgs 0.368 ,gm@Vgs 0.369 ,gm@Vgs 0.37 ,gm@Vgs 0.371 ,gm@Vgs 0.372 ,gm@Vgs 0.373 ,gm@Vgs 0.374 ,gm@Vgs 0.375 ,gm@Vgs 0.376 ,gm@Vgs 0.377 ,gm@Vgs 0.378 ,gm@Vgs 0.379 ,gm@Vgs 0.38 ,gm@Vgs 0.381 ,gm@Vgs 0.382 ,gm@Vgs 0.383 ,gm@Vgs 0.384 ,gm@Vgs 0.385 ,gm@Vgs 0.386 ,gm@Vgs 0.387 ,gm@Vgs 0.388 ,gm@Vgs 0.389 ,gm@Vgs 0.39 ,gm@Vgs 0.391 ,gm@Vgs 0.392 ,gm@Vgs 0.393 ,gm@Vgs 0.394 ,gm@Vgs 0.395 ,gm@Vgs 0.396 ,gm@Vgs 0.397 ,gm@Vgs 0.398 ,gm@Vgs 0.399 ,gm@Vgs 0.4 
104E-3,56.734182E-6,58.152289E-6,59.596420E-6,61.066723E-6,62.563342E-6,64.086410E-6,65.636055E-6,67.212394E-6,68.815537E-6,70.445588E-6,72.102639E-6,73.786776E-6,75.498076E-6,77.236609E-6,79.002435E-6,80.795605E-6,82.616164E-6,84.464146E-6,86.339578E-6,88.242478E-6,90.172855E-6,92.130709E-6,94.116032E-6,96.128808E-6,98.169010E-6,100.23660E-6,102.33155E-6,104.45378E-6,106.60326E-6,108.77990E-6,110.98362E-6,113.21434E-6,115.47197E-6,117.75638E-6,120.06749E-6,122.40515E-6,124.76923E-6,127.15960E-6,129.57611E-6,132.01860E-6,134.48690E-6,136.98084E-6,139.50024E-6,142.04490E-6,144.61463E-6,147.20922E-6,149.82846E-6,152.47213E-6,155.13999E-6,157.83181E-6,160.54735E-6
106E-3,56.868383E-6,58.291084E-6,59.739961E-6,61.215169E-6,62.716856E-6,64.245159E-6,65.800212E-6,67.382137E-6,68.991050E-6,70.627058E-6,72.290262E-6,73.980751E-6,75.698611E-6,77.443914E-6,79.216728E-6,81.017112E-6,82.845115E-6,84.700778E-6,86.584136E-6,88.495211E-6,90.434021E-6,92.400574E-6,94.394867E-6,96.416891E-6,98.466628E-6,100.54405E-6,102.64912E-6,104.78180E-6,106.94203E-6,109.12975E-6,111.34489E-6,113.58737E-6,115.85710E-6,118.15399E-6,120.47792E-6,122.82878E-6,125.20646E-6,127.61081E-6,130.04170E-6,132.49897E-6,134.98248E-6,137.49206E-6,140.02752E-6,142.58869E-6,145.17539E-6,147.78741E-6,150.42454E-6,153.08658E-6,155.77330E-6,158.48447E-6,161.21987E-6
108E-3,56.993528E-6,58.420519E-6,59.873829E-6,61.353618E-6,62.860039E-6,64.393233E-6,65.953339E-6,67.540484E-6,69.154790E-6,70.796368E-6,72.465324E-6,74.161755E-6,75.885748E-6,77.637386E-6,79.416739E-6,81.223873E-6,83.058843E-6,84.921698E-6,86.812476E-6,88.731209E-6,90.677920E-6,92.652622E-6,94.655322E-6,96.686017E-6,98.744695E-6,100.83134E-6,102.94591E-6,105.08839E-6,107.25872E-6,109.45685E-6,111.68271E-6,113.93623E-6,116.21734E-6,118.52594E-6,120.86194E-6,123.22523E-6,125.61569E-6,128.03320E-6,130.47763E-6,132.94884E-6,135.44668E-6,137.97099E-6,140.52161E-6,143.09837E-6,145.70107E-6,148.32955E-6,150.98358E-6,153.66299E-6,156.36754E-6,159.09703E-6,161.85122E-6
110E-3,57.110262E-6,58.541259E-6,59.998710E-6,61.482778E-6,62.993620E-6,64.531384E-6,66.096212E-6,67.688235E-6,69.307580E-6,70.954365E-6,72.628699E-6,74.330683E-6,76.060413E-6,77.817975E-6,79.603445E-6,81.416894E-6,83.258385E-6,85.127970E-6,87.025695E-6,88.951598E-6,90.905707E-6,92.888044E-6,94.898620E-6,96.937440E-6,99.004499E-6,101.09978E-6,103.22328E-6,105.37494E-6,107.55474E-6,109.76264E-6,111.99856E-6,114.26246E-6,116.55426E-6,118.87387E-6,121.22121E-6,123.59617E-6,125.99866E-6,128.42855E-6,130.88573E-6,133.37006E-6,135.88139E-6,138.41959E-6,140.98449E-6,143.57594E-6,146.19375E-6,148.83774E-6,151.50774E-6,154.20354E-6,156.92494E-6,159.67173E-6,162.44370E-6
112E-3,57.219191E-6,58.653928E-6,60.115246E-6,61.603311E-6,63.118283E-6,64.660316E-6,66.229555E-6,67.826137E-6,69.450192E-6,71.101842E-6,72.781203E-6,74.488381E-6,76.223474E-6,77.986575E-6,79.777767E-6,81.597124E-6,83.444714E-6,85.320597E-6,87.224824E-6,89.157438E-6,91.118475E-6,93.107960E-6,95.125914E-6,97.172345E-6,99.247257E-6,101.35064E-6,103.48249E-6,105.64277E-6,107.83146E-6,110.04852E-6,112.29389E-6,114.56752E-6,116.86935E-6,119.19930E-6,121.55729E-6,123.94323E-6,126.35702E-6,128.79856E-6,131.26772E-6,133.76439E-6,136.28843E-6,138.83970E-6,141.41805E-6,144.02334E-6,146.65538E-6,149.31402E-6,151.99907E-6,154.71034E-6,157.44765E-6,160.21078E-6,162.99953E-6
114E-3,57.320878E-6,58.759109E-6,60.224038E-6,61.715836E-6,63.234667E-6,64.780688E-6,66.354049E-6,67.954890E-6,69.583346E-6,71.239545E-6,72.923604E-6,74.635636E-6,76.375745E-6,78.144026E-6,79.940568E-6,81.765451E-6,83.618748E-6,85.500523E-6,87.410834E-6,89.349730E-6,91.317250E-6,93.313429E-6,95.338290E-6,97.391851E-6,99.474120E-6,101.58510E-6,103.72477E-6,105.89313E-6,108.09015E-6,110.31580E-6,112.57003E-6,114.85280E-6,117.16404E-6,119.50370E-6,121.87169E-6,124.26794E-6,126.69235E-6,129.14483E-6,131.62526E-6,134.13353E-6,136.66951E-6,139.23309E-6,141.82410E-6,144.44241E-6,147.08787E-6,149.76030E-6,152.45953E-6,155.18540E-6,157.93770E-6,160.71626E-6,163.52086E-6
116E-3,57.415850E-6,58.857344E-6,60.325647E-6,61.820933E-6,63.343369E-6,64.893117E-6,66.470328E-6,68.075150E-6,69.707720E-6,71.368169E-6,73.056621E-6,74.773191E-6,76.517989E-6,78.291113E-6,80.092659E-6,81.922710E-6,83.781345E-6,85.668633E-6,87.584637E-6,89.529410E-6,91.503000E-6,93.505444E-6,95.536773E-6,97.597009E-6,99.686167E-6,101.80425E-6,103.95127E-6,106.12720E-6,108.33202E-6,110.56572E-6,112.82826E-6,115.11960E-6,117.43968E-6,119.78844E-6,122.16582E-6,124.57175E-6,127.00613E-6,129.46888E-6,131.95990E-6,134.47907E-6,137.02629E-6,139.60143E-6,142.20436E-6,144.83493E-6,147.49300E-6,150.17842E-6,152.89102E-6,155.63063E-6,158.39708E-6,161.19018E-6,164.00973E-6
118E-3,57.504597E-6,58.949141E-6,60.420596E-6,61.919140E-6,63.444945E-6,64.998175E-6,66.578986E-6,68.187528E-6,69.823943E-6,71.488366E-6,73.180924E-6,74.901737E-6,76.650919E-6,78.428573E-6,80.234797E-6,82.069683E-6,83.933311E-6,85.825756E-6,87.747086E-6,89.697360E-6,91.676629E-6,93.684938E-6,95.722321E-6,97.788808E-6,99.884418E-6,102.00916E-6,104.16305E-6,106.34607E-6,108.55822E-6,110.79947E-6,113.06979E-6,115.36916E-6,117.69752E-6,120.05483E-6,122.44102E-6,124.85602E-6,127.29977E-6,129.77217E-6,132.27313E-6,134.80255E-6,137.36032E-6,139.94634E-6,142.56046E-6,145.20256E-6,147.87251E-6,150.57015E-6,153.29533E-6,156.04789E-6,158.82765E-6,161.63445E-6,164.46810E-6
120E-3,57.587577E-6,59.034970E-6,60.509371E-6,62.010962E-6,63.539916E-6,65.096400E-6,66.680576E-6,68.292596E-6,69.932605E-6,71.600743E-6,73.297140E-6,75.021921E-6,76.775202E-6,78.557092E-6,80.367693E-6,82.207100E-6,84.075399E-6,85.972669E-6,87.898982E-6,89.854403E-6,91.838988E-6,93.852786E-6,95.895837E-6,97.968175E-6,100.06983E-6,102.20081E-6,104.36113E-6,106.55079E-6,108.76980E-6,111.01812E-6,113.29575E-6,115.60264E-6,117.93877E-6,120.30409E-6,122.69855E-6,125.12207E-6,127.57460E-6,130.05606E-6,132.56635E-6,135.10539E-6,137.67308E-6,140.26931E-6,142.89396E-6,145.54690E-6,148.22801E-6,150.93715E-6,153.67417E-6,156.43891E-6,159.23122E-6,162.05092E-6,164.89784E-6
122E-3,57.665214E-6,59.115271E-6,60.592427E-6,62.096865E-6,63.628763E-6,65.188291E-6,66.775612E-6,68.390884E-6,70.034255E-6,71.705866E-6,73.405854E-6,75.134345E-6,76.891460E-6,78.677312E-6,80.492007E-6,82.335644E-6,84.208313E-6,86.110097E-6,88.041074E-6,90.001312E-6,91.990871E-6,94.009806E-6,96.058163E-6,98.135980E-6,100.24329E-6,102.38011E-6,104.54646E-6,106.74235E-6,108.96777E-6,111.22273E-6,113.50719E-6,115.82115E-6,118.16456E-6,120.53739E-6,122.93959E-6,125.37111E-6,127.83188E-6,130.32183E-6,132.84089E-6,135.38897E-6,137.96597E-6,140.57179E-6,143.20632E-6,145.86946E-6,148.56106E-6,151.28101E-6,154.02915E-6,156.80536E-6,159.60947E-6,162.44132E-6,165.30074E-6
124E-3,57.737903E-6,59.190452E-6,60.670183E-6,62.177285E-6,63.711936E-6,65.274310E-6,66.864574E-6,68.482887E-6,70.129402E-6,71.804263E-6,73.507609E-6,75.239571E-6,77.000273E-6,78.789832E-6,80.608358E-6,82.455952E-6,84.332709E-6,86.238718E-6,88.174059E-6,90.138805E-6,92.133021E-6,94.156766E-6,96.210090E-6,98.293036E-6,100.40564E-6,102.54793E-6,104.71993E-6,106.92165E-6,109.15309E-6,111.41425E-6,113.70513E-6,116.02570E-6,118.37594E-6,120.75581E-6,123.16528E-6,125.60429E-6,128.07279E-6,130.57072E-6,133.09800E-6,135.65455E-6,138.24029E-6,140.85512E-6,143.49894E-6,146.17165E-6,148.87311E-6,151.60322E-6,154.36183E-6,157.14881E-6,159.96402E-6,162.80730E-6,165.67849E-6
126E-3,57.806010E-6,59.260890E-6,60.743032E-6,62.252625E-6,63.789852E-6,65.354890E-6,66.947907E-6,68.569066E-6,70.218522E-6,71.896424E-6,73.602913E-6,75.338123E-6,77.102182E-6,78.895209E-6,80.717319E-6,82.568617E-6,84.449202E-6,86.359165E-6,88.298590E-6,90.267556E-6,92.266131E-6,94.294379E-6,96.352353E-6,98.440103E-6,100.55767E-6,102.70508E-6,104.88237E-6,107.08954E-6,109.32662E-6,111.59361E-6,113.89049E-6,116.21726E-6,118.57390E-6,120.96037E-6,123.37665E-6,125.82270E-6,128.29845E-6,130.80386E-6,133.33885E-6,135.90336E-6,138.49730E-6,141.12059E-6,143.77313E-6,146.45482E-6,149.16555E-6,151.90520E-6,154.67365E-6,157.47076E-6,160.29641E-6,163.15044E-6,166.03270E-6
128E-3,57.869875E-6,59.326937E-6,60.811335E-6,62.323261E-6,63.862900E-6,65.430430E-6,67.026024E-6,68.649847E-6,70.302057E-6,71.982805E-6,73.692235E-6,75.430485E-6,77.197686E-6,78.993961E-6,80.819426E-6,82.674192E-6,84.558359E-6,86.472024E-6,88.415274E-6,90.388191E-6,92.390848E-6,94.423312E-6,96.485642E-6,98.577890E-6,100.70010E-6,102.85231E-6,105.03455E-6,107.24684E-6,109.48921E-6,111.76164E-6,114.06415E-6,116.39674E-6,118.75937E-6,121.15204E-6,123.57470E-6,126.02734E-6,128.50989E-6,131.02231E-6,133.56454E-6,136.13652E-6,138.73816E-6,141.36939E-6,144.03011E-6,146.72024E-6,149.43967E-6,152.18829E-6,154.96598E-6,157.77262E-6,160.60807E-6,163.47221E-6,166.36488E-6
130E-3,57.929812E-6,59.388918E-6,60.875429E-6,62.389539E-6,63.931437E-6,65.501302E-6,67.099309E-6,68.725627E-6,70.380415E-6,72.063828E-6,73.776013E-6,75.517110E-6,77.287254E-6,79.086569E-6,80.915177E-6,82.773189E-6,84.660712E-6,86.577844E-6,88.524676E-6,90.501294E-6,92.507774E-6,94.544187E-6,96.610596E-6,98.707058E-6,100.83362E-6,102.99033E-6,105.17721E-6,107.39430E-6,109.64161E-6,111.91915E-6,114.22694E-6,116.56497E-6,118.93322E-6,121.33169E-6,123.76035E-6,126.21917E-6,128.70810E-6,131.22710E-6,133.77612E-6,136.35510E-6,138.96396E-6,141.60264E-6,144.27105E-6,146.96910E-6,149.69670E-6,152.45374E-6,155.24011E-6,158.05570E-6,160.90038E-6,163.77402E-6,166.67648E-6
132E-3,57.986113E-6,59.447135E-6,60.935626E-6,62.451783E-6,63.995797E-6,65.567849E-6,67.168118E-6,68.796773E-6,70.453977E-6,72.139887E-6,73.854653E-6,75.598417E-6,77.371317E-6,79.173482E-6,81.005033E-6,82.866088E-6,84.756754E-6,86.677133E-6,88.627321E-6,90.607406E-6,92.617468E-6,94.657581E-6,96.727813E-6,98.828223E-6,100.95886E-6,103.11978E-6,105.31101E-6,107.53259E-6,109.78454E-6,112.06688E-6,114.37961E-6,116.72275E-6,119.09627E-6,121.50019E-6,123.93446E-6,126.39907E-6,128.89398E-6,131.41916E-6,133.97455E-6,136.56010E-6,139.17574E-6,141.82141E-6,144.49704E-6,147.20253E-6,149.93780E-6,152.70275E-6,155.49727E-6,158.32127E-6,161.17461E-6,164.05717E-6,166.96884E-6
134E-3,58.039048E-6,59.501865E-6,60.992213E-6,62.510290E-6,64.056287E-6,65.630391E-6,67.232780E-6,68.863625E-6,70.523094E-6,72.211345E-6,73.928530E-6,75.674795E-6,77.450278E-6,79.255113E-6,81.089423E-6,82.953329E-6,84.846941E-6,86.770365E-6,88.723698E-6,90.707032E-6,92.720451E-6,94.764033E-6,96.837847E-6,98.941958E-6,101.07642E-6,103.24129E-6,105.43660E-6,107.66239E-6,109.91869E-6,112.20551E-6,114.52289E-6,116.87081E-6,119.24928E-6,121.65829E-6,124.09783E-6,126.56788E-6,129.06840E-6,131.59937E-6,134.16074E-6,136.75245E-6,139.37446E-6,142.02669E-6,144.70909E-6,147.42156E-6,150.16403E-6,152.93641E-6,155.73860E-6,158.57049E-6,161.43197E-6,164.32293E-6,167.24324E-6
136E-3,58.088865E-6,59.553368E-6,61.045458E-6,62.565336E-6,64.113194E-6,65.689222E-6,67.293599E-6,68.926500E-6,70.588093E-6,72.278539E-6,73.997993E-6,75.746602E-6,77.524509E-6,79.331847E-6,81.168746E-6,83.035325E-6,84.931699E-6,86.857977E-6,88.814260E-6,90.800641E-6,92.817208E-6,94.864041E-6,96.941215E-6,99.048796E-6,101.18684E-6,103.35541E-6,105.55455E-6,107.78429E-6,110.04466E-6,112.33570E-6,114.65742E-6,117.00983E-6,119.39294E-6,121.80674E-6,124.25122E-6,126.72637E-6,129.23216E-6,131.76856E-6,134.33553E-6,136.93303E-6,139.56101E-6,142.21941E-6,144.90816E-6,147.62719E-6,150.37642E-6,153.15578E-6,155.96516E-6,158.80446E-6,161.67359E-6,164.57244E-6,167.50088E-6
138E-3,58.135795E-6,59.601881E-6,61.095607E-6,62.617175E-6,64.166781E-6,65.744615E-6,67.350859E-6,68.985689E-6,70.649276E-6,72.341782E-6,74.063365E-6,75.814174E-6,77.594354E-6,79.404042E-6,81.243368E-6,83.112455E-6,85.011422E-6,86.940377E-6,88.899426E-6,90.888665E-6,92.908185E-6,94.958069E-6,97.038394E-6,99.149230E-6,101.29064E-6,103.46268E-6,105.66540E-6,107.89885E-6,110.16305E-6,112.45804E-6,114.78384E-6,117.14046E-6,119.52792E-6,121.94621E-6,124.39533E-6,126.87526E-6,129.38599E-6,131.92749E-6,134.49973E-6,137.10266E-6,139.73624E-6,142.40042E-6,145.09514E-6,147.82033E-6,150.57591E-6,153.36182E-6,156.17795E-6,159.02423E-6,161.90055E-6,164.80680E-6,167.74288E-6
140E-3,58.180051E-6,59.647624E-6,61.142887E-6,62.666044E-6,64.217292E-6,65.796823E-6,67.404820E-6,69.041462E-6,70.706920E-6,72.401361E-6,74.124944E-6,75.877819E-6,77.660134E-6,79.472027E-6,81.313632E-6,83.185074E-6,85.086473E-6,87.017942E-6,88.979588E-6,90.971510E-6,92.993801E-6,95.046548E-6,97.129830E-6,99.243721E-6,101.38829E-6,103.56359E-6,105.76967E-6,108.00659E-6,110.27439E-6,112.57308E-6,114.90271E-6,117.26329E-6,119.65483E-6,122.07733E-6,124.53080E-6,127.01523E-6,129.53060E-6,132.07688E-6,134.65406E-6,137.26209E-6,139.90094E-6,142.57055E-6,145.27087E-6,148.00184E-6,150.76339E-6,153.55545E-6,156.37793E-6,159.23075E-6,162.11382E-6,165.02704E-6,167.97029E-6
142E-3,58.221830E-6,59.690802E-6,61.187511E-6,62.712161E-6,64.264953E-6,65.846078E-6,67.455723E-6,69.094068E-6,70.761286E-6,72.457545E-6,74.183006E-6,75.937822E-6,77.722143E-6,79.536108E-6,81.379853E-6,83.253507E-6,85.157191E-6,87.091021E-6,89.055105E-6,91.049546E-6,93.074440E-6,95.129875E-6,97.215934E-6,99.332693E-6,101.48022E-6,103.65858E-6,105.86783E-6,108.10801E-6,110.37918E-6,112.68135E-6,115.01458E-6,117.37887E-6,119.77424E-6,122.20070E-6,124.65825E-6,127.14690E-6,129.66662E-6,132.21740E-6,134.79922E-6,137.41204E-6,140.05583E-6,142.73054E-6,145.43612E-6,148.17252E-6,150.93967E-6,153.73751E-6,156.56596E-6,159.42493E-6,162.31435E-6,165.23410E-6,168.18411E-6
144E-3,58.261313E-6,59.731602E-6,61.229671E-6,62.755727E-6,64.309970E-6,65.892596E-6,67.503791E-6,69.143738E-6,70.812611E-6,72.510580E-6,74.237807E-6,75.994449E-6,77.780654E-6,79.596567E-6,81.442325E-6,83.318057E-6,85.223889E-6,87.159937E-6,89.126313E-6,91.123121E-6,93.150460E-6,95.208420E-6,97.297088E-6,99.416542E-6,101.56685E-6,103.74809E-6,105.96030E-6,108.20355E-6,110.47788E-6,112.78333E-6,115.11993E-6,117.48771E-6,119.88668E-6,122.31685E-6,124.77825E-6,127.27085E-6,129.79466E-6,132.34967E-6,134.93584E-6,137.55316E-6,140.20159E-6,142.88109E-6,145.59162E-6,148.33312E-6,151.10554E-6,153.90881E-6,156.74286E-6,159.60762E-6,162.50299E-6,165.42890E-6,168.38525E-6
146E-3,58.298669E-6,59.770197E-6,61.269547E-6,62.796927E-6,64.352538E-6,65.936576E-6,67.549231E-6,69.190685E-6,70.861116E-6,72.560694E-6,74.289583E-6,76.047942E-6,77.835921E-6,79.653666E-6,81.501317E-6,83.379004E-6,85.286855E-6,87.224990E-6,89.193520E-6,91.192554E-6,93.222192E-6,95.282527E-6,97.373647E-6,99.495633E-6,101.64856E-6,103.83250E-6,106.04750E-6,108.29363E-6,110.57094E-6,112.87946E-6,115.21923E-6,117.59028E-6,119.99264E-6,122.42631E-6,124.89130E-6,127.38763E-6,129.91529E-6,132.47426E-6,135.06453E-6,137.68607E-6,140.33886E-6,143.02287E-6,145.73804E-6,148.48434E-6,151.26171E-6,154.07008E-6,156.90940E-6,159.77959E-6,162.68057E-6,165.61227E-6,168.57458E-6
148E-3,58.334051E-6,59.806748E-6,61.307306E-6,62.835934E-6,64.392834E-6,65.978203E-6,67.592233E-6,69.235107E-6,70.907005E-6,72.608098E-6,74.338553E-6,76.098528E-6,77.888177E-6,79.707647E-6,81.557079E-6,83.436607E-6,85.346359E-6,87.286456E-6,89.257014E-6,91.258142E-6,93.289942E-6,95.352510E-6,97.445937E-6,99.570306E-6,101.72569E-6,103.91217E-6,106.12980E-6,108.37864E-6,110.65874E-6,112.97015E-6,115.31291E-6,117.68704E-6,120.09257E-6,122.52953E-6,124.99791E-6,127.49774E-6,130.02901E-6,132.59171E-6,135.18582E-6,137.81134E-6,140.46824E-6,143.15648E-6,145.87602E-6,148.62683E-6,151.40884E-6,154.22202E-6,157.06629E-6,159.94159E-6,162.84784E-6,165.78497E-6,168.75289E-6
150E-3,58.367602E-6,59.841403E-6,61.343101E-6,62.872905E-6,64.431021E-6,66.017645E-6,67.632972E-6,69.277185E-6,70.950466E-6,72.652988E-6,74.384917E-6,76.146416E-6,77.937639E-6,79.758734E-6,81.609844E-6,83.491105E-6,85.402646E-6,87.344592E-6,89.317059E-6,91.320158E-6,93.353994E-6,95.418665E-6,97.514263E-6,99.640874E-6,101.79858E-6,103.98744E-6,106.20754E-6,108.45893E-6,110.74167E-6,113.05579E-6,115.40135E-6,117.77838E-6,120.18691E-6,122.62695E-6,125.09853E-6,127.60164E-6,130.13631E-6,132.70251E-6,135.30025E-6,137.92951E-6,140.59026E-6,143.28248E-6,146.00613E-6,148.76118E-6,151.54757E-6,154.36526E-6,157.21419E-6,160.09429E-6,163.00551E-6,165.94775E-6,168.92095E-6
152E-3,58.399455E-6,59.874298E-6,61.377072E-6,62.907987E-6,64.467250E-6,66.055060E-6,67.671610E-6,69.317087E-6,70.991673E-6,72.695542E-6,74.428863E-6,76.191798E-6,77.984505E-6,79.807132E-6,81.659824E-6,83.542718E-6,85.455947E-6,87.399634E-6,89.373900E-6,91.378857E-6,93.414610E-6,95.481262E-6,97.578905E-6,99.707627E-6,101.86751E-6,104.05863E-6,106.28105E-6,108.53484E-6,110.82005E-6,113.13674E-6,115.48494E-6,117.86469E-6,120.27603E-6,122.71898E-6,125.19356E-6,127.69978E-6,130.23764E-6,132.80714E-6,135.40829E-6,138.04106E-6,140.70544E-6,143.40141E-6,146.12892E-6,148.88796E-6,151.67847E-6,154.50040E-6,157.35372E-6,160.23834E-6,163.15422E-6,166.10128E-6,169.07944E-6
154E-3,58.429730E-6,59.905559E-6,61.409350E-6,62.941316E-6,64.501663E-6,66.090592E-6,67.708298E-6,69.354969E-6,71.030786E-6,72.735927E-6,74.470562E-6,76.234853E-6,78.028960E-6,79.853032E-6,81.707217E-6,83.591653E-6,85.506472E-6,87.451802E-6,89.427764E-6,91.434472E-6,93.472034E-6,95.540552E-6,97.640122E-6,99.770834E-6,101.93277E-6,104.12601E-6,106.35062E-6,108.60667E-6,110.89422E-6,113.21331E-6,115.56400E-6,117.94633E-6,120.36032E-6,122.80600E-6,125.28341E-6,127.79254E-6,130.33341E-6,132.90602E-6,135.51037E-6,138.14646E-6,140.81425E-6,143.51374E-6,146.24490E-6,149.00769E-6,151.80207E-6,154.62801E-6,157.48545E-6,160.37433E-6,163.29460E-6,166.24619E-6,169.22903E-6
156E-3,58.458541E-6,59.935302E-6,61.440055E-6,62.973014E-6,64.534387E-6,66.124375E-6,67.743174E-6,69.390972E-6,71.067955E-6,72.774298E-6,74.510173E-6,76.275746E-6,78.071174E-6,79.896612E-6,81.752206E-6,83.638096E-6,85.554418E-6,87.501299E-6,89.478861E-6,91.487221E-6,93.526489E-6,95.596768E-6,97.698156E-6,99.830744E-6,101.99462E-6,104.18986E-6,106.41654E-6,108.67472E-6,110.96446E-6,113.28583E-6,115.63886E-6,118.02361E-6,120.44009E-6,122.88836E-6,125.36842E-6,127.88030E-6,130.42401E-6,132.99955E-6,135.60692E-6,138.24612E-6,140.91713E-6,143.61994E-6,146.35453E-6,149.12085E-6,151.91889E-6,154.74859E-6,157.60991E-6,160.50280E-6,163.42721E-6,166.38306E-6,169.37030E-6
158E-3,58.485990E-6,59.963634E-6,61.469299E-6,63.003199E-6,64.565542E-6,66.156532E-6,67.776365E-6,69.425231E-6,71.103315E-6,72.810795E-6,74.547843E-6,76.314627E-6,78.111306E-6,79.938034E-6,81.794960E-6,83.682225E-6,85.599965E-6,87.548310E-6,89.527384E-6,91.537304E-6,93.578183E-6,95.650124E-6,97.753228E-6,99.887588E-6,102.05329E-6,104.25042E-6,106.47904E-6,108.73923E-6,111.03105E-6,113.35456E-6,115.70981E-6,118.09683E-6,120.51568E-6,122.96637E-6,125.44894E-6,127.96341E-6,130.50979E-6,133.08809E-6,135.69831E-6,138.34045E-6,141.01449E-6,143.72043E-6,146.45824E-6,149.22790E-6,152.02937E-6,154.86262E-6,157.72760E-6,160.62427E-6,163.55257E-6,166.51245E-6,169.50383E-6
160E-3,58.512174E-6,59.990655E-6,61.497184E-6,63.031975E-6,64.595239E-6,66.187178E-6,67.807990E-6,69.457866E-6,71.136993E-6,72.845549E-6,74.583709E-6,76.351638E-6,78.149500E-6,79.977449E-6,81.835634E-6,83.724199E-6,85.643280E-6,87.593010E-6,89.573513E-6,91.584908E-6,93.627308E-6,95.700820E-6,97.805544E-6,99.941577E-6,102.10901E-6,104.30791E-6,106.53838E-6,108.80047E-6,111.09425E-6,113.41978E-6,115.77711E-6,118.16629E-6,120.58735E-6,123.04034E-6,125.52528E-6,128.04219E-6,130.59109E-6,133.17199E-6,135.78490E-6,138.42980E-6,141.10671E-6,143.81560E-6,146.55645E-6,149.32925E-6,152.13396E-6,154.97056E-6,157.83899E-6,160.73922E-6,163.67119E-6,166.63485E-6,169.63015E-6
162E-3,58.537180E-6,60.016456E-6,61.523804E-6,63.059441E-6,64.623577E-6,66.216416E-6,67.838157E-6,69.488992E-6,71.169107E-6,72.878683E-6,74.617894E-6,76.386910E-6,78.185891E-6,80.014995E-6,81.874373E-6,83.764168E-6,85.684519E-6,87.635559E-6,89.617413E-6,91.630202E-6,93.674041E-6,95.749038E-6,97.855295E-6,99.992909E-6,102.16197E-6,104.36256E-6,106.59476E-6,108.85864E-6,111.15428E-6,113.48171E-6,115.84102E-6,118.23223E-6,120.65539E-6,123.11054E-6,125.59772E-6,128.11693E-6,130.66821E-6,133.25157E-6,135.86701E-6,138.51453E-6,141.19413E-6,143.90580E-6,146.64953E-6,149.42529E-6,152.23306E-6,155.07281E-6,157.94449E-6,160.84808E-6,163.78351E-6,166.75075E-6,169.74973E-6
164E-3,58.561090E-6,60.041121E-6,61.549248E-6,63.085688E-6,64.650652E-6,66.244345E-6,67.866967E-6,69.518711E-6,71.199764E-6,72.910307E-6,74.650516E-6,76.420560E-6,78.220603E-6,80.050803E-6,81.911310E-6,83.802270E-6,85.723824E-6,87.676103E-6,89.659237E-6,91.673347E-6,93.718548E-6,95.794950E-6,97.902657E-6,100.04177E-6,102.21237E-6,104.41455E-6,106.64840E-6,108.91398E-6,111.21135E-6,113.54060E-6,115.90176E-6,118.29489E-6,120.72004E-6,123.17724E-6,125.66652E-6,128.18792E-6,130.74144E-6,133.32712E-6,135.94495E-6,138.59493E-6,141.27708E-6,143.99138E-6,146.73782E-6,149.51638E-6,152.32703E-6,155.16975E-6,158.04451E-6,160.95126E-6,163.88997E-6,166.86057E-6,169.86303E-6
166E-3,58.583979E-6,60.064728E-6,61.573595E-6,63.110798E-6,64.676550E-6,66.271055E-6,67.894514E-6,69.547121E-6,71.229064E-6,72.940525E-6,74.681681E-6,76.452701E-6,78.253752E-6,80.084990E-6,81.946568E-6,83.838633E-6,85.761326E-6,87.714782E-6,89.699128E-6,91.714488E-6,93.760979E-6,95.838712E-6,97.947791E-6,100.08832E-6,102.26038E-6,104.46407E-6,106.69947E-6,108.96665E-6,111.26569E-6,113.59664E-6,115.95956E-6,118.35451E-6,120.78153E-6,123.24066E-6,125.73194E-6,128.25539E-6,130.81104E-6,133.39891E-6,136.01899E-6,138.67132E-6,141.35587E-6,144.07265E-6,146.82165E-6,149.60284E-6,152.41622E-6,155.26175E-6,158.13941E-6,161.04915E-6,163.99094E-6,166.96473E-6,169.97047E-6
