Vds ,id@Vgs 0.275  (A),id@Vgs 0.276  (A),id@Vgs 0.277  (A),id@Vgs 0.278  (A),id@Vgs 0.279  (A),id@Vgs 0.28  (A),id@Vgs 0.281  (A),id@Vgs 0.282  (A),id@Vgs 0.283  (A),id@Vgs 0.284  (A),id@Vgs 0.285  (A),id@Vgs 0.286  (A),id@Vgs 0.287  (A),id@Vgs 0.288  (A),id@Vgs 0.289  (A),id@Vgs 0.29  (A),id@Vgs 0.291  (A),id@Vgs 0.292  (A),id@Vgs 0.293  (A),id@Vgs 0.294  (A),id@Vgs 0.295  (A),id@Vgs 0.296  (A),id@Vgs 0.297  (A),id@Vgs 0.298  (A),id@Vgs 0.299  (A),id@Vgs 0.3  (A),id@Vgs 0.301  (A),id@Vgs 0.302  (A),id@Vgs 0.303  (A),id@Vgs 0.304  (A),id@Vgs 0.305  (A),id@Vgs 0.306  (A),id@Vgs 0.307  (A),id@Vgs 0.308  (A),id@Vgs 0.309  (A),id@Vgs 0.31  (A),id@Vgs 0.311  (A),id@Vgs 0.312  (A),id@Vgs 0.313  (A),id@Vgs 0.314  (A),id@Vgs 0.315  (A),id@Vgs 0.316  (A),id@Vgs 0.317  (A),id@Vgs 0.318  (A),id@Vgs 0.319  (A),id@Vgs 0.32  (A),id@Vgs 0.321  (A),id@Vgs 0.322  (A),id@Vgs 0.323  (A),id@Vgs 0.324  (A),id@Vgs 0.325  (A)
354E-3,664.00778E-9,686.44089E-9,709.61135E-9,733.54138E-9,758.25373E-9,783.77169E-9,810.11904E-9,837.32011E-9,865.39974E-9,894.38332E-9,924.29675E-9,955.16645E-9,987.01939E-9,1.0198830E-6,1.0537854E-6,1.0887551E-6,1.1248210E-6,1.1620128E-6,1.2003605E-6,1.2398947E-6,1.2806465E-6,1.3226474E-6,1.3659295E-6,1.4105254E-6,1.4564681E-6,1.5037910E-6,1.5525281E-6,1.6027138E-6,1.6543829E-6,1.7075708E-6,1.7623131E-6,1.8186460E-6,1.8766060E-6,1.9362301E-6,1.9975555E-6,2.0606201E-6,2.1254617E-6,2.1921190E-6,2.2606307E-6,2.3310359E-6,2.4033741E-6,2.4776850E-6,2.5540087E-6,2.6323856E-6,2.7128565E-6,2.7954621E-6,2.8802438E-6,2.9672430E-6,3.0565014E-6,3.1480610E-6,3.2419639E-6
356E-3,664.77921E-9,687.23765E-9,710.43422E-9,734.39117E-9,759.13127E-9,784.67781E-9,811.05461E-9,838.28603E-9,866.39692E-9,895.41268E-9,925.35925E-9,956.26308E-9,988.15114E-9,1.0210509E-6,1.0549905E-6,1.0899984E-6,1.1261037E-6,1.1633360E-6,1.2017253E-6,1.2413023E-6,1.2820981E-6,1.3241442E-6,1.3674728E-6,1.4121163E-6,1.4581080E-6,1.5054811E-6,1.5542699E-6,1.6045086E-6,1.6562321E-6,1.7094758E-6,1.7642753E-6,1.8206669E-6,1.8786871E-6,1.9383728E-6,1.9997614E-6,2.0628907E-6,2.1277988E-6,2.1945240E-6,2.2631052E-6,2.3335817E-6,2.4059927E-6,2.4803782E-6,2.5567783E-6,2.6352333E-6,2.7157839E-6,2.7984712E-6,2.8833363E-6,2.9704207E-6,3.0597663E-6,3.1514149E-6,3.2454088E-6
358E-3,665.55095E-9,688.03472E-9,711.25741E-9,735.24128E-9,760.00913E-9,785.58427E-9,811.99053E-9,839.25230E-9,867.39445E-9,896.44242E-9,926.42214E-9,957.36010E-9,989.28329E-9,1.0222193E-6,1.0561960E-6,1.0912422E-6,1.1273869E-6,1.1646596E-6,1.2030906E-6,1.2427104E-6,1.2835501E-6,1.3256415E-6,1.3690165E-6,1.4137077E-6,1.4597484E-6,1.5071719E-6,1.5560122E-6,1.6063039E-6,1.6580818E-6,1.7113813E-6,1.7662381E-6,1.8226883E-6,1.8807687E-6,1.9405161E-6,2.0019680E-6,2.0651620E-6,2.1301364E-6,2.1969296E-6,2.2655804E-6,2.3361280E-6,2.4086120E-6,2.4830721E-6,2.5595484E-6,2.6380815E-6,2.7187120E-6,2.8014809E-6,2.8864294E-6,2.9735992E-6,3.0630318E-6,3.1547694E-6,3.2488542E-6
360E-3,666.32297E-9,688.83210E-9,712.08091E-9,736.09171E-9,760.88732E-9,786.49106E-9,812.92680E-9,840.21893E-9,868.39235E-9,897.47252E-9,927.48541E-9,958.45751E-9,990.41584E-9,1.0233880E-6,1.0574020E-6,1.0924864E-6,1.1286705E-6,1.1659837E-6,1.2044563E-6,1.2441189E-6,1.2850027E-6,1.3271392E-6,1.3705607E-6,1.4152997E-6,1.4613893E-6,1.5088631E-6,1.5577551E-6,1.6080998E-6,1.6599321E-6,1.7132874E-6,1.7682014E-6,1.8247104E-6,1.8828509E-6,1.9426600E-6,2.0041750E-6,2.0674339E-6,2.1324746E-6,2.1993357E-6,2.2680561E-6,2.3386750E-6,2.4112319E-6,2.4857666E-6,2.5623193E-6,2.6409304E-6,2.7216407E-6,2.8044912E-6,2.8895232E-6,2.9767782E-6,3.0662980E-6,3.1581246E-6,3.2523003E-6
362E-3,667.09530E-9,689.62978E-9,712.90473E-9,736.94247E-9,761.76584E-9,787.39819E-9,813.86342E-9,841.18591E-9,869.39062E-9,898.50301E-9,928.54906E-9,959.55531E-9,991.54880E-9,1.0245571E-6,1.0586083E-6,1.0937311E-6,1.1299545E-6,1.1673083E-6,1.2058225E-6,1.2455279E-6,1.2864557E-6,1.3286374E-6,1.3721054E-6,1.4168921E-6,1.4630307E-6,1.5105548E-6,1.5594985E-6,1.6098962E-6,1.6617829E-6,1.7151940E-6,1.7701653E-6,1.8267329E-6,1.8849337E-6,1.9448044E-6,2.0063827E-6,2.0697063E-6,2.1348134E-6,2.2017425E-6,2.2705325E-6,2.3412226E-6,2.4138524E-6,2.4884617E-6,2.5650907E-6,2.6437799E-6,2.7245700E-6,2.8075022E-6,2.8926176E-6,2.9799579E-6,3.0695648E-6,3.1614804E-6,3.2557470E-6
364E-3,667.86792E-9,690.42776E-9,713.72885E-9,737.79355E-9,762.64469E-9,788.30567E-9,814.80038E-9,842.15325E-9,870.38925E-9,899.53386E-9,929.61309E-9,960.65350E-9,992.68215E-9,1.0257266E-6,1.0598151E-6,1.0949762E-6,1.1312390E-6,1.1686333E-6,1.2071892E-6,1.2469374E-6,1.2879092E-6,1.3301362E-6,1.3736505E-6,1.4184850E-6,1.4646726E-6,1.5122471E-6,1.5612424E-6,1.6116932E-6,1.6636343E-6,1.7171012E-6,1.7721297E-6,1.8287561E-6,1.8870170E-6,1.9469495E-6,2.0085910E-6,2.0719794E-6,2.1371528E-6,2.2041499E-6,2.2730095E-6,2.3437708E-6,2.4164735E-6,2.4911574E-6,2.5678628E-6,2.6466300E-6,2.7275000E-6,2.8105138E-6,2.8957126E-6,2.9831382E-6,3.0728322E-6,3.1648369E-6,3.2591944E-6
366E-3,668.64084E-9,691.22604E-9,714.55329E-9,738.64494E-9,763.52387E-9,789.21347E-9,815.73768E-9,843.12094E-9,871.38824E-9,900.56508E-9,930.67751E-9,961.75208E-9,993.81590E-9,1.0268966E-6,1.0610223E-6,1.0962217E-6,1.1325239E-6,1.1699587E-6,1.2085563E-6,1.2483474E-6,1.2893631E-6,1.3316354E-6,1.3751962E-6,1.4200784E-6,1.4663151E-6,1.5139399E-6,1.5629869E-6,1.6134907E-6,1.6654862E-6,1.7190089E-6,1.7740947E-6,1.8307798E-6,1.8891009E-6,1.9490951E-6,2.0107999E-6,2.0742530E-6,2.1394928E-6,2.2065579E-6,2.2754870E-6,2.3463196E-6,2.4190952E-6,2.4938538E-6,2.5706354E-6,2.6494808E-6,2.7304306E-6,2.8135260E-6,2.8988083E-6,2.9863191E-6,3.0761003E-6,3.1681939E-6,3.2626424E-6
368E-3,669.41406E-9,692.02464E-9,715.37804E-9,739.49666E-9,764.40338E-9,790.12162E-9,816.67533E-9,844.08899E-9,872.38760E-9,901.59668E-9,931.74230E-9,962.85106E-9,994.95005E-9,1.0280669E-6,1.0622299E-6,1.0974676E-6,1.1338092E-6,1.1712846E-6,1.2099238E-6,1.2497578E-6,1.2908176E-6,1.3331351E-6,1.3767424E-6,1.4216723E-6,1.4679580E-6,1.5156332E-6,1.5647319E-6,1.6152887E-6,1.6673387E-6,1.7209172E-6,1.7760603E-6,1.8328041E-6,1.8911854E-6,1.9512413E-6,2.0130093E-6,2.0765273E-6,2.1418335E-6,2.2089665E-6,2.2779652E-6,2.3488691E-6,2.4217176E-6,2.4965507E-6,2.5734088E-6,2.6523322E-6,2.7333619E-6,2.8165389E-6,2.9019046E-6,2.9895007E-6,3.0793690E-6,3.1715516E-6,3.2660909E-6
370E-3,670.18757E-9,692.82353E-9,716.20311E-9,740.34869E-9,765.28321E-9,791.03010E-9,817.61333E-9,845.05739E-9,873.38732E-9,902.62865E-9,932.80748E-9,963.95042E-9,996.08460E-9,1.0292377E-6,1.0634379E-6,1.0987139E-6,1.1350950E-6,1.1726109E-6,1.2112918E-6,1.2511686E-6,1.2922725E-6,1.3346352E-6,1.3782891E-6,1.4232667E-6,1.4696015E-6,1.5173270E-6,1.5664774E-6,1.6170873E-6,1.6691917E-6,1.7228261E-6,1.7780264E-6,1.8348290E-6,1.8932705E-6,1.9533881E-6,2.0152194E-6,2.0788021E-6,2.1441747E-6,2.2113757E-6,2.2804440E-6,2.3514191E-6,2.4243406E-6,2.4992484E-6,2.5761827E-6,2.6551842E-6,2.7362937E-6,2.8195524E-6,2.9050015E-6,2.9926829E-6,3.0826383E-6,3.1749100E-6,3.2695402E-6
372E-3,670.96138E-9,693.62273E-9,717.02848E-9,741.20105E-9,766.16338E-9,791.93892E-9,818.55167E-9,846.02615E-9,874.38740E-9,903.66099E-9,933.87304E-9,965.05017E-9,997.21955E-9,1.0304089E-6,1.0646463E-6,1.0999607E-6,1.1363812E-6,1.1739377E-6,1.2126603E-6,1.2525799E-6,1.2937279E-6,1.3361359E-6,1.3798362E-6,1.4248617E-6,1.4712455E-6,1.5190213E-6,1.5682234E-6,1.6188864E-6,1.6710452E-6,1.7247355E-6,1.7799931E-6,1.8368544E-6,1.8953561E-6,1.9555355E-6,2.0174300E-6,2.0810776E-6,2.1465165E-6,2.2137855E-6,2.2829235E-6,2.3539698E-6,2.4269642E-6,2.5019466E-6,2.5789573E-6,2.6580369E-6,2.7392262E-6,2.8225665E-6,2.9080991E-6,2.9958657E-6,3.0859083E-6,3.1782689E-6,3.2729900E-6
374E-3,671.73548E-9,694.42223E-9,717.85417E-9,742.05373E-9,767.04387E-9,792.84808E-9,819.49036E-9,846.99526E-9,875.38784E-9,904.69371E-9,934.93898E-9,966.15031E-9,998.35490E-9,1.0315805E-6,1.0658552E-6,1.1012079E-6,1.1376679E-6,1.1752649E-6,1.2140292E-6,1.2539917E-6,1.2951837E-6,1.3376370E-6,1.3813839E-6,1.4264571E-6,1.4728900E-6,1.5207162E-6,1.5699700E-6,1.6206860E-6,1.6728993E-6,1.7266454E-6,1.7819603E-6,1.8388804E-6,1.8974423E-6,1.9576834E-6,2.0196412E-6,2.0833536E-6,2.1488589E-6,2.2161959E-6,2.2854035E-6,2.3565211E-6,2.4295884E-6,2.5046454E-6,2.5817325E-6,2.6608901E-6,2.7421593E-6,2.8255812E-6,2.9111973E-6,2.9990492E-6,3.0891788E-6,3.1816285E-6,3.2764405E-6
376E-3,672.50988E-9,695.22204E-9,718.68017E-9,742.90673E-9,767.92469E-9,793.75757E-9,820.42940E-9,847.96473E-9,876.38865E-9,905.72679E-9,936.00530E-9,967.25085E-9,999.49065E-9,1.0327524E-6,1.0670645E-6,1.1024556E-6,1.1389550E-6,1.1765925E-6,1.2153986E-6,1.2554040E-6,1.2966400E-6,1.3391386E-6,1.3829320E-6,1.4280530E-6,1.4745349E-6,1.5224116E-6,1.5717171E-6,1.6224862E-6,1.6747539E-6,1.7285559E-6,1.7839281E-6,1.8409069E-6,1.8995291E-6,1.9598320E-6,2.0218530E-6,2.0856302E-6,2.1512019E-6,2.2186069E-6,2.2878841E-6,2.3590730E-6,2.4322133E-6,2.5073449E-6,2.5845083E-6,2.6637440E-6,2.7450931E-6,2.8285966E-6,2.9142961E-6,3.0022333E-6,3.0924501E-6,3.1849887E-6,3.2798916E-6
378E-3,673.28457E-9,696.02215E-9,719.50648E-9,743.76005E-9,768.80584E-9,794.66740E-9,821.36878E-9,848.93455E-9,877.38982E-9,906.76025E-9,937.07200E-9,968.35177E-9,1.0006268E-6,1.0339248E-6,1.0682742E-6,1.1037036E-6,1.1402425E-6,1.1779207E-6,1.2167684E-6,1.2568167E-6,1.2980968E-6,1.3406407E-6,1.3844806E-6,1.4296494E-6,1.4761804E-6,1.5241075E-6,1.5734647E-6,1.6242869E-6,1.6766091E-6,1.7304670E-6,1.7858965E-6,1.8429340E-6,1.9016165E-6,1.9619811E-6,2.0240654E-6,2.0879074E-6,2.1535456E-6,2.2210185E-6,2.2903654E-6,2.3616255E-6,2.4348387E-6,2.5100450E-6,2.5872847E-6,2.6665986E-6,2.7480275E-6,2.8316127E-6,2.9173956E-6,3.0054180E-6,3.0957219E-6,3.1883495E-6,3.2833433E-6
380E-3,674.05957E-9,696.82257E-9,720.33311E-9,744.61368E-9,769.68732E-9,795.57757E-9,822.30851E-9,849.90472E-9,878.39136E-9,907.79408E-9,938.13908E-9,969.45308E-9,1.0017633E-6,1.0350976E-6,1.0694843E-6,1.1049521E-6,1.1415305E-6,1.1792492E-6,1.2181387E-6,1.2582299E-6,1.2995541E-6,1.3421433E-6,1.3860297E-6,1.4312463E-6,1.4778265E-6,1.5258039E-6,1.5752128E-6,1.6260881E-6,1.6784648E-6,1.7323786E-6,1.7878654E-6,1.8449617E-6,1.9037044E-6,1.9641308E-6,2.0262784E-6,2.0901852E-6,2.1558898E-6,2.2234308E-6,2.2928472E-6,2.3641787E-6,2.4374648E-6,2.5127457E-6,2.5900618E-6,2.6694538E-6,2.7509625E-6,2.8346293E-6,2.9204957E-6,3.0086034E-6,3.0989944E-6,3.1917110E-6,3.2867957E-6
382E-3,674.83485E-9,697.62329E-9,721.16004E-9,745.46764E-9,770.56913E-9,796.48808E-9,823.24858E-9,850.87525E-9,879.39326E-9,908.82828E-9,939.20654E-9,970.55478E-9,1.0029003E-6,1.0362709E-6,1.0706948E-6,1.1062010E-6,1.1428189E-6,1.1805782E-6,1.2195095E-6,1.2596435E-6,1.3010119E-6,1.3436463E-6,1.3875793E-6,1.4328438E-6,1.4794730E-6,1.5275008E-6,1.5769615E-6,1.6278899E-6,1.6803211E-6,1.7342907E-6,1.7898349E-6,1.8469900E-6,1.9057929E-6,1.9662810E-6,2.0284919E-6,2.0924636E-6,2.1582346E-6,2.2258436E-6,2.2953297E-6,2.3667324E-6,2.4400915E-6,2.5154471E-6,2.5928395E-6,2.6723096E-6,2.7538982E-6,2.8376466E-6,2.9235964E-6,3.0117894E-6,3.1022675E-6,3.1950731E-6,3.2902486E-6
384E-3,675.61044E-9,698.42431E-9,721.98729E-9,746.32192E-9,771.45127E-9,797.39892E-9,824.18900E-9,851.84614E-9,880.39552E-9,909.86286E-9,940.27439E-9,971.65688E-9,1.0040376E-6,1.0374445E-6,1.0719058E-6,1.1074504E-6,1.1441077E-6,1.1819076E-6,1.2208807E-6,1.2610577E-6,1.3024701E-6,1.3451499E-6,1.3891294E-6,1.4344417E-6,1.4811200E-6,1.5291982E-6,1.5787107E-6,1.6296922E-6,1.6821779E-6,1.7362034E-6,1.7918049E-6,1.8490188E-6,1.9078820E-6,1.9684319E-6,2.0307061E-6,2.0947427E-6,2.1605800E-6,2.2282571E-6,2.2978128E-6,2.3692868E-6,2.4427189E-6,2.5181491E-6,2.5956179E-6,2.6751660E-6,2.7568344E-6,2.8406645E-6,2.9266978E-6,3.0149760E-6,3.1055413E-6,3.1984358E-6,3.2937023E-6
386E-3,676.38632E-9,699.22564E-9,722.81485E-9,747.17653E-9,772.33374E-9,798.31011E-9,825.12976E-9,852.81738E-9,881.39815E-9,910.89781E-9,941.34261E-9,972.75936E-9,1.0051754E-6,1.0386185E-6,1.0731171E-6,1.1087001E-6,1.1453970E-6,1.1832375E-6,1.2222523E-6,1.2624722E-6,1.3039288E-6,1.3466539E-6,1.3906800E-6,1.4360401E-6,1.4827675E-6,1.5308962E-6,1.5804604E-6,1.6314950E-6,1.6840352E-6,1.7381167E-6,1.7937755E-6,1.8510482E-6,1.9099717E-6,1.9705833E-6,2.0329208E-6,2.0970223E-6,2.1629261E-6,2.2306711E-6,2.3002965E-6,2.3718418E-6,2.4453468E-6,2.5208517E-6,2.5983968E-6,2.6780231E-6,2.7597714E-6,2.8436831E-6,2.9297998E-6,3.0181633E-6,3.1088157E-6,3.2017992E-6,3.2971565E-6
388E-3,677.16250E-9,700.02727E-9,723.64273E-9,748.03145E-9,773.21654E-9,799.22163E-9,826.07087E-9,853.78897E-9,882.40114E-9,911.93313E-9,942.41122E-9,973.86224E-9,1.0063135E-6,1.0397929E-6,1.0743289E-6,1.1099503E-6,1.1466867E-6,1.1845679E-6,1.2236244E-6,1.2638873E-6,1.3053880E-6,1.3481584E-6,1.3922311E-6,1.4376390E-6,1.4844156E-6,1.5325947E-6,1.5822107E-6,1.6332984E-6,1.6858931E-6,1.7400305E-6,1.7957466E-6,1.8530782E-6,1.9120619E-6,1.9727354E-6,2.0351362E-6,2.0993025E-6,2.1652727E-6,2.2330858E-6,2.3027808E-6,2.3743974E-6,2.4479754E-6,2.5235549E-6,2.6011764E-6,2.6808808E-6,2.7627089E-6,2.8467023E-6,2.9329024E-6,3.0213512E-6,3.1120907E-6,3.2051632E-6,3.3006114E-6
390E-3,677.93897E-9,700.82921E-9,724.47092E-9,748.88669E-9,774.09966E-9,800.13348E-9,827.01233E-9,854.76092E-9,883.40449E-9,912.96882E-9,943.48021E-9,974.96551E-9,1.0074521E-6,1.0409678E-6,1.0755411E-6,1.1112010E-6,1.1479768E-6,1.1858987E-6,1.2249970E-6,1.2653028E-6,1.3068476E-6,1.3496634E-6,1.3937827E-6,1.4392385E-6,1.4860642E-6,1.5342937E-6,1.5839615E-6,1.6351023E-6,1.6877516E-6,1.7419449E-6,1.7977184E-6,1.8551087E-6,1.9141528E-6,1.9748880E-6,2.0373521E-6,2.1015833E-6,2.1676200E-6,2.2355011E-6,2.3052658E-6,2.3769537E-6,2.4506046E-6,2.5262588E-6,2.6039567E-6,2.6837391E-6,2.7656471E-6,2.8497221E-6,2.9360057E-6,3.0245397E-6,3.1153664E-6,3.2085279E-6,3.3040669E-6
392E-3,678.71575E-9,701.63146E-9,725.29942E-9,749.74226E-9,774.98312E-9,801.04568E-9,827.95414E-9,855.73323E-9,884.40821E-9,914.00489E-9,944.54959E-9,976.06917E-9,1.0085910E-6,1.0421431E-6,1.0767537E-6,1.1124520E-6,1.1492674E-6,1.1872299E-6,1.2263700E-6,1.2667188E-6,1.3083077E-6,1.3511689E-6,1.3953348E-6,1.4408384E-6,1.4877132E-6,1.5359932E-6,1.5857128E-6,1.6369068E-6,1.6896105E-6,1.7438598E-6,1.7996907E-6,1.8571398E-6,1.9162442E-6,1.9770412E-6,2.0395686E-6,2.1038647E-6,2.1699678E-6,2.2379169E-6,2.3077513E-6,2.3795105E-6,2.4532344E-6,2.5289633E-6,2.6067375E-6,2.6865981E-6,2.7685860E-6,2.8527426E-6,2.9391096E-6,3.0277289E-6,3.1186427E-6,3.2118932E-6,3.3075231E-6
394E-3,679.49282E-9,702.43401E-9,726.12823E-9,750.59815E-9,775.86691E-9,801.95822E-9,828.89629E-9,856.70589E-9,885.41230E-9,915.04133E-9,945.61935E-9,977.17322E-9,1.0097304E-6,1.0433187E-6,1.0779668E-6,1.1137035E-6,1.1505584E-6,1.1885616E-6,1.2277435E-6,1.2681352E-6,1.3097683E-6,1.3526748E-6,1.3968873E-6,1.4424388E-6,1.4893628E-6,1.5376933E-6,1.5874646E-6,1.6387118E-6,1.6914701E-6,1.7457753E-6,1.8016635E-6,1.8591715E-6,1.9183362E-6,1.9791950E-6,2.0417858E-6,2.1061467E-6,2.1723163E-6,2.2403334E-6,2.3102375E-6,2.3820680E-6,2.4558649E-6,2.5316684E-6,2.6095190E-6,2.6894577E-6,2.7715255E-6,2.8557637E-6,2.9422142E-6,3.0309188E-6,3.1219196E-6,3.2152591E-6,3.3109799E-6
396E-3,680.27019E-9,703.23686E-9,726.95736E-9,751.45436E-9,776.75103E-9,802.87109E-9,829.83880E-9,857.67891E-9,886.41675E-9,916.07815E-9,946.68949E-9,978.27767E-9,1.0108701E-6,1.0444948E-6,1.0791802E-6,1.1149554E-6,1.1518499E-6,1.1898937E-6,1.2291174E-6,1.2695521E-6,1.3112294E-6,1.3541813E-6,1.3984404E-6,1.4440398E-6,1.4910129E-6,1.5393939E-6,1.5892170E-6,1.6405173E-6,1.6933302E-6,1.7476913E-6,1.8036369E-6,1.8612037E-6,1.9204287E-6,1.9813494E-6,2.0440035E-6,2.1084293E-6,2.1746653E-6,2.2427506E-6,2.3127243E-6,2.3846261E-6,2.4584960E-6,2.5343741E-6,2.6123012E-6,2.6923179E-6,2.7744656E-6,2.8587855E-6,2.9453194E-6,3.0341093E-6,3.1251972E-6,3.2186257E-6,3.3144373E-6
398E-3,681.04785E-9,704.04002E-9,727.78681E-9,752.31089E-9,777.63548E-9,803.78431E-9,830.78165E-9,858.65229E-9,887.42157E-9,917.11535E-9,947.76002E-9,979.38251E-9,1.0120103E-6,1.0456713E-6,1.0803941E-6,1.1162078E-6,1.1531418E-6,1.1912263E-6,1.2304918E-6,1.2709695E-6,1.3126909E-6,1.3556882E-6,1.3999940E-6,1.4456412E-6,1.4926635E-6,1.5410950E-6,1.5909699E-6,1.6423234E-6,1.6951908E-6,1.7496079E-6,1.8056109E-6,1.8632366E-6,1.9225219E-6,1.9835043E-6,2.0462218E-6,2.1107125E-6,2.1770150E-6,2.2451683E-6,2.3152117E-6,2.3871848E-6,2.4611277E-6,2.5370805E-6,2.6150840E-6,2.6951788E-6,2.7774063E-6,2.8618079E-6,2.9484253E-6,3.0373004E-6,3.1284755E-6,3.2219929E-6,3.3178954E-6
400E-3,681.82582E-9,704.84349E-9,728.61657E-9,753.16775E-9,778.52026E-9,804.69787E-9,831.72485E-9,859.62603E-9,888.42676E-9,918.15292E-9,948.83093E-9,980.48774E-9,1.0131508E-6,1.0468482E-6,1.0816084E-6,1.1174605E-6,1.1544341E-6,1.1925593E-6,1.2318667E-6,1.2723873E-6,1.3141530E-6,1.3571957E-6,1.4015480E-6,1.4472432E-6,1.4943147E-6,1.5427966E-6,1.5927234E-6,1.6441301E-6,1.6970520E-6,1.7515250E-6,1.8075855E-6,1.8652700E-6,1.9246156E-6,1.9856599E-6,2.0484407E-6,2.1129963E-6,2.1793653E-6,2.2475867E-6,2.3176997E-6,2.3897442E-6,2.4637601E-6,2.5397876E-6,2.6178674E-6,2.6980404E-6,2.7803478E-6,2.8648310E-6,2.9515318E-6,3.0404922E-6,3.1317544E-6,3.2253608E-6,3.3213541E-6
402E-3,682.60408E-9,705.64727E-9,729.44665E-9,754.02493E-9,779.40538E-9,805.61176E-9,832.66840E-9,860.60012E-9,889.43231E-9,919.19086E-9,949.90222E-9,981.59337E-9,1.0142918E-6,1.0480255E-6,1.0828232E-6,1.1187138E-6,1.1557269E-6,1.1938928E-6,1.2332420E-6,1.2738057E-6,1.3156155E-6,1.3587036E-6,1.4031026E-6,1.4488456E-6,1.4959663E-6,1.5444987E-6,1.5944774E-6,1.6459372E-6,1.6989137E-6,1.7534428E-6,1.8095606E-6,1.8673039E-6,1.9267099E-6,1.9878160E-6,2.0506602E-6,2.1152807E-6,2.1817162E-6,2.2500056E-6,2.3201884E-6,2.3923042E-6,2.4663930E-6,2.5424952E-6,2.6206514E-6,2.7009026E-6,2.7832898E-6,2.8678547E-6,2.9546390E-6,3.0436846E-6,3.1350339E-6,3.2287293E-6,3.3248135E-6
404E-3,683.38265E-9,706.45136E-9,730.27704E-9,754.88244E-9,780.29083E-9,806.52600E-9,833.61230E-9,861.57458E-9,890.43823E-9,920.22919E-9,950.97391E-9,982.69939E-9,1.0154332E-6,1.0492033E-6,1.0840383E-6,1.1199674E-6,1.1570202E-6,1.1952267E-6,1.2346178E-6,1.2752245E-6,1.3170785E-6,1.3602120E-6,1.4046576E-6,1.4504486E-6,1.4976185E-6,1.5462014E-6,1.5962319E-6,1.6477449E-6,1.7007760E-6,1.7553610E-6,1.8115363E-6,1.8693385E-6,1.9288048E-6,1.9899728E-6,2.0528803E-6,2.1175657E-6,2.1840677E-6,2.2524252E-6,2.3226777E-6,2.3948648E-6,2.4690267E-6,2.5452036E-6,2.6234361E-6,2.7037654E-6,2.7862325E-6,2.8708791E-6,2.9577468E-6,3.0468777E-6,3.1383141E-6,3.2320985E-6,3.3282735E-6
406E-3,684.16152E-9,707.25575E-9,731.10775E-9,755.74027E-9,781.17661E-9,807.44059E-9,834.55655E-9,862.54939E-9,891.44452E-9,921.26789E-9,952.04598E-9,983.80581E-9,1.0165749E-6,1.0503814E-6,1.0852539E-6,1.1212215E-6,1.1583138E-6,1.1965611E-6,1.2359940E-6,1.2766437E-6,1.3185419E-6,1.3617209E-6,1.4062132E-6,1.4520521E-6,1.4992712E-6,1.5479046E-6,1.5979869E-6,1.6495532E-6,1.7026389E-6,1.7572799E-6,1.8135125E-6,1.8713736E-6,1.9309003E-6,1.9921301E-6,2.0551010E-6,2.1198514E-6,2.1864198E-6,2.2548454E-6,2.3251676E-6,2.3974261E-6,2.4716609E-6,2.5479125E-6,2.6262215E-6,2.7066289E-6,2.7891759E-6,2.8739041E-6,2.9608553E-6,3.0500715E-6,3.1415950E-6,3.2354683E-6,3.3317342E-6
408E-3,684.94068E-9,708.06045E-9,731.93877E-9,756.59843E-9,782.06272E-9,808.35551E-9,835.50115E-9,863.52456E-9,892.45118E-9,922.30697E-9,953.11844E-9,984.91263E-9,1.0177171E-6,1.0515600E-6,1.0864699E-6,1.1224760E-6,1.1596079E-6,1.1978959E-6,1.2373707E-6,1.2780634E-6,1.3200059E-6,1.3632303E-6,1.4077693E-6,1.4536561E-6,1.5009244E-6,1.5496083E-6,1.5997425E-6,1.6513620E-6,1.7045023E-6,1.7591993E-6,1.8154894E-6,1.8734093E-6,1.9329964E-6,1.9942881E-6,2.0573223E-6,2.1221376E-6,2.1887726E-6,2.2572663E-6,2.3276582E-6,2.3999880E-6,2.4742958E-6,2.5506221E-6,2.6290075E-6,2.7094930E-6,2.7921199E-6,2.8769298E-6,2.9639644E-6,3.0532659E-6,3.1448765E-6,3.2388388E-6,3.3351956E-6
410E-3,685.72015E-9,708.86547E-9,732.77012E-9,757.45691E-9,782.94917E-9,809.27078E-9,836.44611E-9,864.50010E-9,893.45821E-9,923.34642E-9,954.19128E-9,986.01984E-9,1.0188597E-6,1.0527390E-6,1.0876863E-6,1.1237309E-6,1.1609025E-6,1.1992312E-6,1.2387479E-6,1.2794837E-6,1.3214703E-6,1.3647401E-6,1.4093258E-6,1.4552606E-6,1.5025781E-6,1.5513126E-6,1.6014987E-6,1.6531714E-6,1.7063662E-6,1.7611193E-6,1.8174668E-6,1.8754456E-6,1.9350930E-6,1.9964466E-6,2.0595443E-6,2.1244245E-6,2.1911259E-6,2.2596877E-6,2.3301493E-6,2.4025505E-6,2.4769314E-6,2.5533323E-6,2.6317941E-6,2.7123578E-6,2.7950646E-6,2.8799561E-6,2.9670742E-6,3.0564609E-6,3.1481587E-6,3.2422100E-6,3.3386576E-6
