Vds ,gds@Vgs 0.275 ,gds@Vgs 0.276 ,gds@Vgs 0.277 ,gds@Vgs 0.278 ,gds@Vgs 0.279 ,gds@Vgs 0.28 ,gds@Vgs 0.281 ,gds@Vgs 0.282 ,gds@Vgs 0.283 ,gds@Vgs 0.284 ,gds@Vgs 0.285 ,gds@Vgs 0.286 ,gds@Vgs 0.287 ,gds@Vgs 0.288 ,gds@Vgs 0.289 ,gds@Vgs 0.29 ,gds@Vgs 0.291 ,gds@Vgs 0.292 ,gds@Vgs 0.293 ,gds@Vgs 0.294 ,gds@Vgs 0.295 ,gds@Vgs 0.296 ,gds@Vgs 0.297 ,gds@Vgs 0.298 ,gds@Vgs 0.299 ,gds@Vgs 0.3 ,gds@Vgs 0.301 ,gds@Vgs 0.302 ,gds@Vgs 0.303 ,gds@Vgs 0.304 ,gds@Vgs 0.305 ,gds@Vgs 0.306 ,gds@Vgs 0.307 ,gds@Vgs 0.308 ,gds@Vgs 0.309 ,gds@Vgs 0.31 ,gds@Vgs 0.311 ,gds@Vgs 0.312 ,gds@Vgs 0.313 ,gds@Vgs 0.314 ,gds@Vgs 0.315 ,gds@Vgs 0.316 ,gds@Vgs 0.317 ,gds@Vgs 0.318 ,gds@Vgs 0.319 ,gds@Vgs 0.32 ,gds@Vgs 0.321 ,gds@Vgs 0.322 ,gds@Vgs 0.323 ,gds@Vgs 0.324 ,gds@Vgs 0.325 
354E-3,385.64221E-9,398.30413E-9,411.35789E-9,424.81373E-9,438.68208E-9,452.97349E-9,467.69866E-9,482.86843E-9,498.49376E-9,514.58574E-9,531.15558E-9,548.21461E-9,565.77425E-9,583.84604E-9,602.44161E-9,621.57268E-9,641.25104E-9,661.48856E-9,682.29720E-9,703.68895E-9,725.67587E-9,748.27006E-9,771.48368E-9,795.32891E-9,819.81794E-9,844.96301E-9,870.77635E-9,897.27022E-9,924.45685E-9,952.34849E-9,980.95737E-9,1.0102957E-6,1.0403757E-6,1.0712094E-6,1.1028091E-6,1.1351867E-6,1.1683544E-6,1.2023242E-6,1.2371079E-6,1.2727174E-6,1.3091647E-6,1.3464613E-6,1.3846191E-6,1.4236497E-6,1.4635646E-6,1.5043752E-6,1.5460931E-6,1.5887294E-6,1.6322955E-6,1.6768026E-6,1.7222617E-6
356E-3,385.79098E-9,398.45692E-9,411.51474E-9,424.97472E-9,438.84727E-9,453.14294E-9,467.87242E-9,483.04656E-9,498.67630E-9,514.77274E-9,531.34709E-9,548.41066E-9,565.97488E-9,584.05127E-9,602.65147E-9,621.78717E-9,641.47018E-9,661.71236E-9,682.52565E-9,703.92205E-9,725.91359E-9,748.51239E-9,771.73058E-9,795.58033E-9,820.07384E-9,845.22332E-9,871.04100E-9,897.53912E-9,924.72992E-9,952.62563E-9,981.23845E-9,1.0105806E-6,1.0406642E-6,1.0715015E-6,1.1031045E-6,1.1354854E-6,1.1686560E-6,1.2026285E-6,1.2374148E-6,1.2730266E-6,1.3094759E-6,1.3467743E-6,1.3849336E-6,1.4239653E-6,1.4638810E-6,1.5046922E-6,1.5464101E-6,1.5890463E-6,1.6326117E-6,1.6771177E-6,1.7225753E-6
358E-3,385.93957E-9,398.60951E-9,411.67140E-9,425.13551E-9,439.01225E-9,453.31217E-9,468.04596E-9,483.22445E-9,498.85861E-9,514.95950E-9,531.53835E-9,548.60645E-9,566.17523E-9,584.25622E-9,602.86103E-9,622.00137E-9,641.68903E-9,661.93586E-9,682.75379E-9,704.15482E-9,726.15099E-9,748.75438E-9,771.97713E-9,795.83140E-9,820.32937E-9,845.48325E-9,871.30527E-9,897.80764E-9,925.00260E-9,952.90235E-9,981.51911E-9,1.0108651E-6,1.0409524E-6,1.0717931E-6,1.1033995E-6,1.1357835E-6,1.1689572E-6,1.2029324E-6,1.2377212E-6,1.2733353E-6,1.3097866E-6,1.3470868E-6,1.3852476E-6,1.4242805E-6,1.4641970E-6,1.5050086E-6,1.5467268E-6,1.5893626E-6,1.6329275E-6,1.6774324E-6,1.7228885E-6
360E-3,386.08800E-9,398.76193E-9,411.82789E-9,425.29613E-9,439.17705E-9,453.48122E-9,468.21931E-9,483.40215E-9,499.04071E-9,515.14606E-9,531.72939E-9,548.80202E-9,566.37536E-9,584.46094E-9,603.07036E-9,622.21533E-9,641.90762E-9,662.15909E-9,682.98167E-9,704.38733E-9,726.38810E-9,748.99608E-9,772.22339E-9,796.08216E-9,820.58459E-9,845.74287E-9,871.56922E-9,898.07583E-9,925.27494E-9,953.17874E-9,981.79943E-9,1.0111492E-6,1.0412402E-6,1.0720844E-6,1.1036942E-6,1.1360813E-6,1.1692579E-6,1.2032359E-6,1.2380272E-6,1.2736437E-6,1.3100970E-6,1.3473990E-6,1.3855612E-6,1.4245952E-6,1.4645126E-6,1.5053248E-6,1.5470430E-6,1.5896787E-6,1.6332429E-6,1.6777467E-6,1.7232013E-6
362E-3,386.23630E-9,398.91422E-9,411.98424E-9,425.45660E-9,439.34170E-9,453.65011E-9,468.39249E-9,483.57969E-9,499.22264E-9,515.33243E-9,531.92025E-9,548.99740E-9,566.57530E-9,584.66546E-9,603.27949E-9,622.42908E-9,642.12600E-9,662.38211E-9,683.20932E-9,704.61960E-9,726.62499E-9,749.23755E-9,772.46940E-9,796.33268E-9,820.83956E-9,846.00224E-9,871.83290E-9,898.34376E-9,925.54701E-9,953.45486E-9,982.07948E-9,1.0114330E-6,1.0415277E-6,1.0723755E-6,1.1039885E-6,1.1363788E-6,1.1695584E-6,1.2035392E-6,1.2383330E-6,1.2739517E-6,1.3104071E-6,1.3477108E-6,1.3858745E-6,1.4249097E-6,1.4648280E-6,1.5056406E-6,1.5473590E-6,1.5899944E-6,1.6335580E-6,1.6780608E-6,1.7235140E-6
364E-3,386.38448E-9,399.06640E-9,412.14047E-9,425.61695E-9,439.50623E-9,453.81887E-9,468.56555E-9,483.75709E-9,499.40444E-9,515.51867E-9,532.11097E-9,549.19264E-9,566.77509E-9,584.86982E-9,603.48845E-9,622.64266E-9,642.34421E-9,662.60496E-9,683.43679E-9,704.85170E-9,726.86169E-9,749.47883E-9,772.71522E-9,796.58300E-9,821.09434E-9,846.26140E-9,872.09639E-9,898.61148E-9,925.81888E-9,953.73077E-9,982.35931E-9,1.0117167E-6,1.0418149E-6,1.0726663E-6,1.1042826E-6,1.1366761E-6,1.1698587E-6,1.2038422E-6,1.2386386E-6,1.2742596E-6,1.3107170E-6,1.3480225E-6,1.3861877E-6,1.4252241E-6,1.4651431E-6,1.5059563E-6,1.5476749E-6,1.5903100E-6,1.6338730E-6,1.6783748E-6,1.7238265E-6
366E-3,386.53259E-9,399.21849E-9,412.29662E-9,425.77721E-9,439.67067E-9,453.98754E-9,468.73851E-9,483.93439E-9,499.58613E-9,515.70480E-9,532.30157E-9,549.38776E-9,566.97476E-9,585.07407E-9,603.69730E-9,622.85612E-9,642.56230E-9,662.82767E-9,683.66414E-9,705.08366E-9,727.09825E-9,749.71996E-9,772.96090E-9,796.83318E-9,821.34897E-9,846.52042E-9,872.35972E-9,898.87905E-9,926.09059E-9,954.00652E-9,982.63899E-9,1.0120001E-6,1.0421021E-6,1.0729569E-6,1.1045766E-6,1.1369733E-6,1.1701588E-6,1.2041451E-6,1.2389440E-6,1.2745673E-6,1.3110268E-6,1.3483340E-6,1.3865007E-6,1.4255383E-6,1.4654582E-6,1.5062719E-6,1.5479906E-6,1.5906256E-6,1.6341880E-6,1.6786888E-6,1.7241390E-6
368E-3,386.68064E-9,399.37053E-9,412.45270E-9,425.93740E-9,439.83504E-9,454.15614E-9,468.91140E-9,484.11162E-9,499.76775E-9,515.89085E-9,532.49210E-9,549.58280E-9,567.17434E-9,585.27823E-9,603.90605E-9,623.06949E-9,642.78029E-9,663.05029E-9,683.89139E-9,705.31552E-9,727.33471E-9,749.96100E-9,773.20648E-9,797.08326E-9,821.60350E-9,846.77934E-9,872.62295E-9,899.14652E-9,926.36221E-9,954.28218E-9,982.91858E-9,1.0122835E-6,1.0423891E-6,1.0732475E-6,1.1048705E-6,1.1372703E-6,1.1704588E-6,1.2044479E-6,1.2392493E-6,1.2748750E-6,1.3113365E-6,1.3486455E-6,1.3868137E-6,1.4258525E-6,1.4657733E-6,1.5065875E-6,1.5483064E-6,1.5909412E-6,1.6345030E-6,1.6790028E-6,1.7244516E-6
370E-3,386.82865E-9,399.52252E-9,412.60874E-9,426.09756E-9,439.99936E-9,454.32470E-9,469.08425E-9,484.28881E-9,499.94932E-9,516.07685E-9,532.68258E-9,549.77779E-9,567.37388E-9,585.48234E-9,604.11476E-9,623.28281E-9,642.99823E-9,663.27286E-9,684.11858E-9,705.54733E-9,727.57112E-9,750.20199E-9,773.45201E-9,797.33329E-9,821.85797E-9,847.03820E-9,872.88614E-9,899.41394E-9,926.63378E-9,954.55779E-9,983.19812E-9,1.0125669E-6,1.0426761E-6,1.0735380E-6,1.1051644E-6,1.1375674E-6,1.1707589E-6,1.2047507E-6,1.2395547E-6,1.2751826E-6,1.3116462E-6,1.3489570E-6,1.3871267E-6,1.4261667E-6,1.4660884E-6,1.5069032E-6,1.5486223E-6,1.5912569E-6,1.6348181E-6,1.6793169E-6,1.7247643E-6
372E-3,386.97665E-9,399.67450E-9,412.76477E-9,426.25770E-9,440.16367E-9,454.49324E-9,469.25707E-9,484.46597E-9,500.13087E-9,516.26284E-9,532.87304E-9,549.97276E-9,567.57340E-9,585.68643E-9,604.32345E-9,623.49611E-9,643.21616E-9,663.49541E-9,684.34576E-9,705.77913E-9,727.80752E-9,750.44296E-9,773.69752E-9,797.58331E-9,822.11244E-9,847.29707E-9,873.14932E-9,899.68137E-9,926.90535E-9,954.83342E-9,983.47768E-9,1.0128502E-6,1.0429632E-6,1.0738285E-6,1.1054583E-6,1.1378645E-6,1.1710589E-6,1.2050535E-6,1.2398601E-6,1.2754904E-6,1.3119560E-6,1.3492687E-6,1.3874399E-6,1.4264811E-6,1.4664037E-6,1.5072190E-6,1.5489384E-6,1.5915728E-6,1.6351335E-6,1.6796313E-6,1.7250773E-6
374E-3,387.12465E-9,399.82649E-9,412.92080E-9,426.41784E-9,440.32799E-9,454.66179E-9,469.42991E-9,484.64314E-9,500.31243E-9,516.44883E-9,533.06351E-9,550.16775E-9,567.77293E-9,585.89054E-9,604.53215E-9,623.70942E-9,643.43410E-9,663.71798E-9,684.57296E-9,706.01095E-9,728.04394E-9,750.68396E-9,773.94307E-9,797.83336E-9,822.36695E-9,847.55597E-9,873.41255E-9,899.94884E-9,927.17698E-9,955.10910E-9,983.75730E-9,1.0131337E-6,1.0432503E-6,1.0741192E-6,1.1057523E-6,1.1381617E-6,1.1713591E-6,1.2053565E-6,1.2401657E-6,1.2757983E-6,1.3122660E-6,1.3495805E-6,1.3877532E-6,1.4267956E-6,1.4667192E-6,1.5075351E-6,1.5492547E-6,1.5918890E-6,1.6354491E-6,1.6799461E-6,1.7253907E-6
376E-3,387.27267E-9,399.97850E-9,413.07686E-9,426.57801E-9,440.49234E-9,454.83037E-9,469.60277E-9,484.82035E-9,500.49403E-9,516.63486E-9,533.25402E-9,550.36277E-9,567.97250E-9,586.09468E-9,604.74089E-9,623.92278E-9,643.65208E-9,663.94060E-9,684.80021E-9,706.24282E-9,728.28042E-9,750.92502E-9,774.18868E-9,798.08348E-9,822.62153E-9,847.81495E-9,873.67586E-9,900.21641E-9,927.44871E-9,955.38488E-9,984.03704E-9,1.0134172E-6,1.0435375E-6,1.0744100E-6,1.1060465E-6,1.1384590E-6,1.1716595E-6,1.2056597E-6,1.2404714E-6,1.2761064E-6,1.3125762E-6,1.3498925E-6,1.3880668E-6,1.4271105E-6,1.4670350E-6,1.5078515E-6,1.5495713E-6,1.5922055E-6,1.6357652E-6,1.6802612E-6,1.7257045E-6
378E-3,387.42074E-9,400.13055E-9,413.23297E-9,426.73823E-9,440.65673E-9,454.99899E-9,469.77568E-9,484.99760E-9,500.67568E-9,516.82095E-9,533.44458E-9,550.55785E-9,568.17213E-9,586.29889E-9,604.94970E-9,624.13621E-9,643.87015E-9,664.16330E-9,685.02754E-9,706.47478E-9,728.51699E-9,751.16618E-9,774.43440E-9,798.33371E-9,822.87623E-9,848.07405E-9,873.93930E-9,900.48410E-9,927.72058E-9,955.66082E-9,984.31693E-9,1.0137010E-6,1.0438250E-6,1.0747009E-6,1.1063408E-6,1.1387566E-6,1.1719601E-6,1.2059631E-6,1.2407774E-6,1.2764147E-6,1.3128867E-6,1.3502048E-6,1.3883807E-6,1.4274257E-6,1.4673511E-6,1.5081683E-6,1.5498884E-6,1.5925225E-6,1.6360816E-6,1.6805768E-6,1.7260188E-6
380E-3,387.56887E-9,400.28267E-9,413.38914E-9,426.89852E-9,440.82119E-9,455.16769E-9,469.94868E-9,485.17494E-9,500.85741E-9,517.00712E-9,533.63524E-9,550.75302E-9,568.37186E-9,586.50320E-9,605.15862E-9,624.34975E-9,644.08832E-9,664.38612E-9,685.25500E-9,706.70687E-9,728.75369E-9,751.40748E-9,774.68025E-9,798.58409E-9,823.13107E-9,848.33331E-9,874.20291E-9,900.75198E-9,927.99262E-9,955.93695E-9,984.59702E-9,1.0139849E-6,1.0441126E-6,1.0749921E-6,1.1066354E-6,1.1390544E-6,1.1722609E-6,1.2062668E-6,1.2410837E-6,1.2767234E-6,1.3131975E-6,1.3505175E-6,1.3886950E-6,1.4277412E-6,1.4676676E-6,1.5084855E-6,1.5502059E-6,1.5928399E-6,1.6363986E-6,1.6808929E-6,1.7263337E-6
382E-3,387.71708E-9,400.43486E-9,413.54539E-9,427.05889E-9,440.98574E-9,455.33648E-9,470.12176E-9,485.35237E-9,501.03924E-9,517.19339E-9,533.82600E-9,550.94831E-9,568.57170E-9,586.70763E-9,605.36766E-9,624.56342E-9,644.30663E-9,664.60907E-9,685.48260E-9,706.93911E-9,728.99055E-9,751.64894E-9,774.92628E-9,798.83464E-9,823.38611E-9,848.59277E-9,874.46672E-9,901.02006E-9,928.26490E-9,956.21331E-9,984.87736E-9,1.0142691E-6,1.0444005E-6,1.0752836E-6,1.1069303E-6,1.1393525E-6,1.1725621E-6,1.2065708E-6,1.2413904E-6,1.2770325E-6,1.3135087E-6,1.3508306E-6,1.3890097E-6,1.4280573E-6,1.4679847E-6,1.5088032E-6,1.5505239E-6,1.5931579E-6,1.6367162E-6,1.6812097E-6,1.7266492E-6
384E-3,387.86538E-9,400.58716E-9,413.70174E-9,427.21936E-9,441.15040E-9,455.50538E-9,470.29496E-9,485.52993E-9,501.22119E-9,517.37980E-9,534.01689E-9,551.14373E-9,568.77168E-9,586.91221E-9,605.57685E-9,624.77725E-9,644.52510E-9,664.83220E-9,685.71037E-9,707.17153E-9,729.22760E-9,751.89059E-9,775.17251E-9,799.08541E-9,823.64136E-9,848.85245E-9,874.73077E-9,901.28840E-9,928.53743E-9,956.48994E-9,985.15798E-9,1.0145536E-6,1.0446887E-6,1.0755754E-6,1.1072256E-6,1.1396510E-6,1.1728637E-6,1.2068752E-6,1.2416974E-6,1.2773419E-6,1.3138204E-6,1.3511442E-6,1.3893249E-6,1.4283738E-6,1.4683022E-6,1.5091214E-6,1.5508425E-6,1.5934765E-6,1.6370344E-6,1.6815271E-6,1.7269654E-6
386E-3,388.01379E-9,400.73957E-9,413.85821E-9,427.37996E-9,441.31519E-9,455.67441E-9,470.46830E-9,485.70762E-9,501.40329E-9,517.56635E-9,534.20794E-9,551.33931E-9,568.97183E-9,587.11695E-9,605.78622E-9,624.99125E-9,644.74376E-9,665.05552E-9,685.93835E-9,707.40416E-9,729.46487E-9,752.13247E-9,775.41898E-9,799.33642E-9,823.89687E-9,849.11240E-9,874.99509E-9,901.55702E-9,928.81026E-9,956.76688E-9,985.43892E-9,1.0148384E-6,1.0449773E-6,1.0758676E-6,1.1075212E-6,1.1399499E-6,1.1731656E-6,1.2071801E-6,1.2420049E-6,1.2776519E-6,1.3141325E-6,1.3514583E-6,1.3896406E-6,1.4286909E-6,1.4686204E-6,1.5094403E-6,1.5511618E-6,1.5937958E-6,1.6373534E-6,1.6818453E-6,1.7272824E-6
388E-3,388.16233E-9,400.89210E-9,414.01482E-9,427.54069E-9,441.48011E-9,455.84359E-9,470.64178E-9,485.88546E-9,501.58555E-9,517.75306E-9,534.39915E-9,551.53507E-9,569.17217E-9,587.32189E-9,605.99578E-9,625.20547E-9,644.96263E-9,665.27905E-9,686.16656E-9,707.63702E-9,729.70238E-9,752.37461E-9,775.66571E-9,799.58771E-9,824.15267E-9,849.37265E-9,875.25972E-9,901.82596E-9,929.08342E-9,957.04416E-9,985.72022E-9,1.0151236E-6,1.0452663E-6,1.0761602E-6,1.1078172E-6,1.1402492E-6,1.1734680E-6,1.2074854E-6,1.2423129E-6,1.2779624E-6,1.3144452E-6,1.3517729E-6,1.3899569E-6,1.4290086E-6,1.4689392E-6,1.5097599E-6,1.5514817E-6,1.5941158E-6,1.6376731E-6,1.6821643E-6,1.7276003E-6
390E-3,388.31100E-9,401.04478E-9,414.17157E-9,427.70158E-9,441.64520E-9,456.01293E-9,470.81543E-9,486.06348E-9,501.76799E-9,517.93997E-9,534.59057E-9,551.73103E-9,569.37270E-9,587.52704E-9,606.20557E-9,625.41991E-9,645.18174E-9,665.50284E-9,686.39501E-9,707.87015E-9,729.94016E-9,752.61702E-9,775.91273E-9,799.83930E-9,824.40877E-9,849.63322E-9,875.52469E-9,902.09524E-9,929.35694E-9,957.32182E-9,986.00191E-9,1.0154092E-6,1.0455556E-6,1.0764532E-6,1.1081137E-6,1.1405490E-6,1.1737709E-6,1.2077912E-6,1.2426215E-6,1.2782734E-6,1.3147584E-6,1.3520881E-6,1.3902739E-6,1.4293270E-6,1.4692587E-6,1.5100801E-6,1.5518024E-6,1.5944366E-6,1.6379936E-6,1.6824841E-6,1.7279190E-6
392E-3,388.45983E-9,401.19762E-9,414.32848E-9,427.86264E-9,441.81046E-9,456.18245E-9,470.98927E-9,486.24170E-9,501.95062E-9,518.12707E-9,534.78219E-9,551.92720E-9,569.57347E-9,587.73242E-9,606.41560E-9,625.63459E-9,645.40111E-9,665.72689E-9,686.62375E-9,708.10356E-9,730.17824E-9,752.85975E-9,776.16007E-9,800.09121E-9,824.66522E-9,849.89414E-9,875.79002E-9,902.36491E-9,929.63086E-9,957.59990E-9,986.28403E-9,1.0156952E-6,1.0458455E-6,1.0767467E-6,1.1084107E-6,1.1408493E-6,1.1740744E-6,1.2080976E-6,1.2429306E-6,1.2785850E-6,1.3150723E-6,1.3524040E-6,1.3905915E-6,1.4296460E-6,1.4695789E-6,1.5104012E-6,1.5521240E-6,1.5947583E-6,1.6383149E-6,1.6828048E-6,1.7282387E-6
394E-3,388.60882E-9,401.35063E-9,414.48557E-9,428.02387E-9,441.97590E-9,456.35217E-9,471.16331E-9,486.42012E-9,502.13347E-9,518.31440E-9,534.97404E-9,552.12362E-9,569.77448E-9,587.93806E-9,606.62588E-9,625.84955E-9,645.62075E-9,665.95123E-9,686.85278E-9,708.33729E-9,730.41664E-9,753.10280E-9,776.40775E-9,800.34349E-9,824.92204E-9,850.15545E-9,876.05575E-9,902.63499E-9,929.90521E-9,957.87841E-9,986.56660E-9,1.0159818E-6,1.0461358E-6,1.0770407E-6,1.1087082E-6,1.1411502E-6,1.1743784E-6,1.2084046E-6,1.2432404E-6,1.2788973E-6,1.3153869E-6,1.3527206E-6,1.3909099E-6,1.4299659E-6,1.4698999E-6,1.5107230E-6,1.5524463E-6,1.5950808E-6,1.6386372E-6,1.6831265E-6,1.7285593E-6
396E-3,388.75799E-9,401.50382E-9,414.64285E-9,428.18531E-9,442.14155E-9,456.52209E-9,471.33757E-9,486.59876E-9,502.31655E-9,518.50197E-9,535.16613E-9,552.32028E-9,569.97575E-9,588.14397E-9,606.83645E-9,626.06480E-9,645.84070E-9,666.17588E-9,687.08214E-9,708.57134E-9,730.65539E-9,753.34621E-9,776.65580E-9,800.59614E-9,825.17925E-9,850.41716E-9,876.32190E-9,902.90551E-9,930.18001E-9,958.15740E-9,986.84967E-9,1.0162688E-6,1.0464267E-6,1.0773352E-6,1.1090063E-6,1.1414516E-6,1.1746830E-6,1.2087122E-6,1.2435508E-6,1.2792102E-6,1.3157022E-6,1.3530380E-6,1.3912290E-6,1.4302865E-6,1.4702217E-6,1.5110457E-6,1.5527696E-6,1.5954042E-6,1.6389605E-6,1.6834492E-6,1.7288810E-6
398E-3,388.90735E-9,401.65721E-9,414.80033E-9,428.34695E-9,442.30741E-9,456.69223E-9,471.51205E-9,486.77764E-9,502.49988E-9,518.68979E-9,535.35849E-9,552.51722E-9,570.17730E-9,588.35016E-9,607.04732E-9,626.28036E-9,646.06096E-9,666.40085E-9,687.31183E-9,708.80575E-9,730.89449E-9,753.59000E-9,776.90424E-9,800.84920E-9,825.43688E-9,850.67931E-9,876.58851E-9,903.17650E-9,930.45529E-9,958.43688E-9,987.13325E-9,1.0165563E-6,1.0467181E-6,1.0776303E-6,1.1093049E-6,1.1417537E-6,1.1749883E-6,1.2090205E-6,1.2438618E-6,1.2795239E-6,1.3160182E-6,1.3533561E-6,1.3915489E-6,1.4306080E-6,1.4705444E-6,1.5113693E-6,1.5530938E-6,1.5957286E-6,1.6392848E-6,1.6837730E-6,1.7292038E-6
400E-3,389.05691E-9,401.81081E-9,414.95803E-9,428.50881E-9,442.47350E-9,456.86262E-9,471.68678E-9,486.95677E-9,502.68346E-9,518.87788E-9,535.55113E-9,552.71444E-9,570.37914E-9,588.55666E-9,607.25850E-9,626.49625E-9,646.28156E-9,666.62618E-9,687.54189E-9,709.04053E-9,731.13399E-9,753.83419E-9,777.15309E-9,801.10268E-9,825.69495E-9,850.94191E-9,876.85558E-9,903.44797E-9,930.73107E-9,958.71689E-9,987.41737E-9,1.0168445E-6,1.0470101E-6,1.0779261E-6,1.1096042E-6,1.1420564E-6,1.1752943E-6,1.2093295E-6,1.2441737E-6,1.2798383E-6,1.3163350E-6,1.3536750E-6,1.3918697E-6,1.4309303E-6,1.4708680E-6,1.5116939E-6,1.5534189E-6,1.5960541E-6,1.6396101E-6,1.6840978E-6,1.7295278E-6
402E-3,389.20669E-9,401.96462E-9,415.11595E-9,428.67090E-9,442.63984E-9,457.03325E-9,471.86177E-9,487.13616E-9,502.86732E-9,519.06625E-9,535.74405E-9,552.91196E-9,570.58130E-9,588.76348E-9,607.47001E-9,626.71247E-9,646.50252E-9,666.85188E-9,687.77232E-9,709.27570E-9,731.37388E-9,754.07879E-9,777.40238E-9,801.35661E-9,825.95348E-9,851.20500E-9,877.12315E-9,903.71995E-9,931.00739E-9,958.99744E-9,987.70206E-9,1.0171332E-6,1.0473027E-6,1.0782224E-6,1.1099042E-6,1.1423598E-6,1.1756009E-6,1.2096392E-6,1.2444862E-6,1.2801536E-6,1.3166526E-6,1.3539948E-6,1.3921913E-6,1.4312536E-6,1.4711926E-6,1.5120194E-6,1.5537451E-6,1.5963806E-6,1.6399365E-6,1.6844238E-6,1.7298529E-6
404E-3,389.35668E-9,402.11866E-9,415.27411E-9,428.83324E-9,442.80642E-9,457.20413E-9,472.03702E-9,487.31584E-9,503.05147E-9,519.25491E-9,535.93728E-9,553.10980E-9,570.78379E-9,588.97064E-9,607.68188E-9,626.92906E-9,646.72385E-9,667.07795E-9,688.00316E-9,709.51128E-9,731.61421E-9,754.32384E-9,777.65212E-9,801.61101E-9,826.21250E-9,851.46858E-9,877.39124E-9,903.99248E-9,931.28427E-9,959.27858E-9,987.98735E-9,1.0174225E-6,1.0475959E-6,1.0785194E-6,1.1102048E-6,1.1426639E-6,1.1759083E-6,1.2099497E-6,1.2447996E-6,1.2804696E-6,1.3169711E-6,1.3543154E-6,1.3925139E-6,1.4315777E-6,1.4715181E-6,1.5123460E-6,1.5540724E-6,1.5967082E-6,1.6402641E-6,1.6847509E-6,1.7301793E-6
406E-3,389.50691E-9,402.27294E-9,415.43252E-9,428.99584E-9,442.97327E-9,457.37530E-9,472.21255E-9,487.49580E-9,503.23591E-9,519.44389E-9,536.13084E-9,553.30797E-9,570.98661E-9,589.17815E-9,607.89410E-9,627.14602E-9,646.94556E-9,667.30443E-9,688.23440E-9,709.74729E-9,731.85497E-9,754.56934E-9,777.90233E-9,801.86590E-9,826.47203E-9,851.73269E-9,877.65987E-9,904.26556E-9,931.56172E-9,959.56031E-9,988.27326E-9,1.0177125E-6,1.0478898E-6,1.0788171E-6,1.1105062E-6,1.1429687E-6,1.1762164E-6,1.2102609E-6,1.2451138E-6,1.2807864E-6,1.3172904E-6,1.3546369E-6,1.3928374E-6,1.4319029E-6,1.4718446E-6,1.5126736E-6,1.5544007E-6,1.5970369E-6,1.6405928E-6,1.6850793E-6,1.7305069E-6
408E-3,389.65737E-9,402.42747E-9,415.59118E-9,429.15870E-9,443.14039E-9,457.54674E-9,472.38838E-9,487.67606E-9,503.42067E-9,519.63318E-9,536.32472E-9,553.50648E-9,571.18979E-9,589.38603E-9,608.10670E-9,627.36337E-9,647.16768E-9,667.53133E-9,688.46608E-9,709.98375E-9,732.09619E-9,754.81531E-9,778.15303E-9,802.12130E-9,826.73207E-9,851.99733E-9,877.92906E-9,904.53922E-9,931.83977E-9,959.84266E-9,988.55980E-9,1.0180031E-6,1.0481844E-6,1.0791155E-6,1.1108083E-6,1.1432743E-6,1.1765254E-6,1.2105730E-6,1.2454288E-6,1.2811042E-6,1.3176106E-6,1.3549594E-6,1.3931619E-6,1.4322291E-6,1.4721722E-6,1.5130023E-6,1.5547302E-6,1.5973667E-6,1.6409228E-6,1.6854089E-6,1.7308358E-6
410E-3,389.80809E-9,402.58226E-9,415.75010E-9,429.32183E-9,443.30779E-9,457.71848E-9,472.56451E-9,487.85664E-9,503.60574E-9,519.82281E-9,536.51894E-9,553.70535E-9,571.39333E-9,589.59428E-9,608.31970E-9,627.58113E-9,647.39021E-9,667.75865E-9,688.69820E-9,710.22066E-9,732.33789E-9,755.06178E-9,778.40424E-9,802.37721E-9,826.99266E-9,852.26254E-9,878.19883E-9,904.81347E-9,932.11844E-9,960.12565E-9,988.84701E-9,1.0182944E-6,1.0484797E-6,1.0794147E-6,1.1111111E-6,1.1435807E-6,1.1768351E-6,1.2108859E-6,1.2457447E-6,1.2814228E-6,1.3179318E-6,1.3552829E-6,1.3934873E-6,1.4325563E-6,1.4725009E-6,1.5133320E-6,1.5550608E-6,1.5976978E-6,1.6412540E-6,1.6857398E-6,1.7311660E-6
412E-3,389.95906E-9,402.73731E-9,415.90931E-9,429.48525E-9,443.47549E-9,457.89051E-9,472.74095E-9,488.03754E-9,503.79115E-9,520.01278E-9,536.71353E-9,553.90458E-9,571.59725E-9,589.80293E-9,608.53309E-9,627.79930E-9,647.61318E-9,667.98642E-9,688.93078E-9,710.45805E-9,732.58008E-9,755.30875E-9,778.65597E-9,802.63368E-9,827.25381E-9,852.52833E-9,878.46919E-9,905.08835E-9,932.39774E-9,960.40929E-9,989.13490E-9,1.0185864E-6,1.0487757E-6,1.0797146E-6,1.1114148E-6,1.1438879E-6,1.1771457E-6,1.2111997E-6,1.2460615E-6,1.2817424E-6,1.3182539E-6,1.3556073E-6,1.3938138E-6,1.4328846E-6,1.4728306E-6,1.5136630E-6,1.5553925E-6,1.5980301E-6,1.6415864E-6,1.6860720E-6,1.7314976E-6
