dc (V),cgg@Vgs 0.25 ,cgg@Vgs 0.251 ,cgg@Vgs 0.252 ,cgg@Vgs 0.253 ,cgg@Vgs 0.254 ,cgg@Vgs 0.255 ,cgg@Vgs 0.256 ,cgg@Vgs 0.257 ,cgg@Vgs 0.258 ,cgg@Vgs 0.259 ,cgg@Vgs 0.26 ,cgg@Vgs 0.261 ,cgg@Vgs 0.262 ,cgg@Vgs 0.263 ,cgg@Vgs 0.264 ,cgg@Vgs 0.265 ,cgg@Vgs 0.266 ,cgg@Vgs 0.267 ,cgg@Vgs 0.268 ,cgg@Vgs 0.269 ,cgg@Vgs 0.27 ,cgg@Vgs 0.271 ,cgg@Vgs 0.272 ,cgg@Vgs 0.273 ,cgg@Vgs 0.274 ,cgg@Vgs 0.275 ,cgg@Vgs 0.276 ,cgg@Vgs 0.277 ,cgg@Vgs 0.278 ,cgg@Vgs 0.279 ,cgg@Vgs 0.28 ,cgg@Vgs 0.281 ,cgg@Vgs 0.282 ,cgg@Vgs 0.283 ,cgg@Vgs 0.284 ,cgg@Vgs 0.285 ,cgg@Vgs 0.286 ,cgg@Vgs 0.287 ,cgg@Vgs 0.288 ,cgg@Vgs 0.289 ,cgg@Vgs 0.29 ,cgg@Vgs 0.291 ,cgg@Vgs 0.292 ,cgg@Vgs 0.293 ,cgg@Vgs 0.294 ,cgg@Vgs 0.295 ,cgg@Vgs 0.296 ,cgg@Vgs 0.297 ,cgg@Vgs 0.298 ,cgg@Vgs 0.299 ,cgg@Vgs 0.3 ,cgg@Vgs 0.301 ,cgg@Vgs 0.302 ,cgg@Vgs 0.303 ,cgg@Vgs 0.304 ,cgg@Vgs 0.305 ,cgg@Vgs 0.306 ,cgg@Vgs 0.307 ,cgg@Vgs 0.308 ,cgg@Vgs 0.309 ,cgg@Vgs 0.31 ,cgg@Vgs 0.311 ,cgg@Vgs 0.312 ,cgg@Vgs 0.313 ,cgg@Vgs 0.314 ,cgg@Vgs 0.315 ,cgg@Vgs 0.316 ,cgg@Vgs 0.317 ,cgg@Vgs 0.318 ,cgg@Vgs 0.319 ,cgg@Vgs 0.32 ,cgg@Vgs 0.321 ,cgg@Vgs 0.322 ,cgg@Vgs 0.323 ,cgg@Vgs 0.324 ,cgg@Vgs 0.325 ,cgg@Vgs 0.326 ,cgg@Vgs 0.327 ,cgg@Vgs 0.328 ,cgg@Vgs 0.329 ,cgg@Vgs 0.33 
472E-3,17.054593E-15,17.121397E-15,17.189576E-15,17.259135E-15,17.330075E-15,17.402399E-15,17.476106E-15,17.551195E-15,17.627664E-15,17.705511E-15,17.784730E-15,17.865316E-15,17.947263E-15,18.030563E-15,18.115206E-15,18.201183E-15,18.288482E-15,18.377091E-15,18.466997E-15,18.558184E-15,18.650637E-15,18.744340E-15,18.839274E-15,18.935421E-15,19.032762E-15,19.131275E-15,19.230939E-15,19.331732E-15,19.433630E-15,19.536610E-15,19.640647E-15,19.745716E-15,19.851790E-15,19.958844E-15,20.066849E-15,20.175779E-15,20.285605E-15,20.396298E-15,20.507831E-15,20.620172E-15,20.733294E-15,20.847166E-15,20.961759E-15,21.077042E-15,21.192984E-15,21.309557E-15,21.426728E-15,21.544469E-15,21.662748E-15,21.781536E-15,21.900801E-15,22.020516E-15,22.140648E-15,22.261169E-15,22.382049E-15,22.503260E-15,22.624772E-15,22.746556E-15,22.868585E-15,22.990830E-15,23.113264E-15,23.235860E-15,23.358591E-15,23.481431E-15,23.604354E-15,23.727335E-15,23.850349E-15,23.973371E-15,24.096379E-15,24.219348E-15,24.342256E-15,24.465080E-15,24.587800E-15,24.710394E-15,24.832842E-15,24.955123E-15,25.077218E-15,25.199109E-15,25.320778E-15,25.442206E-15,25.563377E-15
474E-3,17.052934E-15,17.119734E-15,17.187911E-15,17.257466E-15,17.328404E-15,17.400724E-15,17.474428E-15,17.549514E-15,17.625980E-15,17.703824E-15,17.783040E-15,17.863623E-15,17.945567E-15,18.028864E-15,18.113504E-15,18.199478E-15,18.286775E-15,18.375381E-15,18.465283E-15,18.556468E-15,18.648918E-15,18.742618E-15,18.837549E-15,18.933693E-15,19.031031E-15,19.129541E-15,19.229202E-15,19.329993E-15,19.431888E-15,19.534865E-15,19.638900E-15,19.743966E-15,19.850037E-15,19.957088E-15,20.065091E-15,20.174018E-15,20.283841E-15,20.394532E-15,20.506062E-15,20.618401E-15,20.731521E-15,20.845390E-15,20.959980E-15,21.075261E-15,21.191201E-15,21.307771E-15,21.424940E-15,21.542678E-15,21.660955E-15,21.779740E-15,21.899004E-15,22.018716E-15,22.138846E-15,22.259365E-15,22.380243E-15,22.501451E-15,22.622961E-15,22.744743E-15,22.866769E-15,22.989012E-15,23.111444E-15,23.234038E-15,23.356767E-15,23.479605E-15,23.602526E-15,23.725505E-15,23.848517E-15,23.971538E-15,24.094544E-15,24.217511E-15,24.340417E-15,24.463240E-15,24.585958E-15,24.708550E-15,24.830996E-15,24.953275E-15,25.075369E-15,25.197259E-15,25.318926E-15,25.440353E-15,25.561522E-15
476E-3,17.051281E-15,17.118078E-15,17.186251E-15,17.255804E-15,17.326738E-15,17.399056E-15,17.472756E-15,17.547839E-15,17.624303E-15,17.702143E-15,17.781356E-15,17.861936E-15,17.943877E-15,18.027171E-15,18.111808E-15,18.197779E-15,18.285073E-15,18.373676E-15,18.463575E-15,18.554757E-15,18.647204E-15,18.740901E-15,18.835830E-15,18.931971E-15,19.029306E-15,19.127813E-15,19.227472E-15,19.328259E-15,19.430152E-15,19.533126E-15,19.637158E-15,19.742221E-15,19.848290E-15,19.955338E-15,20.063338E-15,20.172262E-15,20.282083E-15,20.392771E-15,20.504298E-15,20.616635E-15,20.729752E-15,20.843619E-15,20.958206E-15,21.073484E-15,21.189422E-15,21.305989E-15,21.423156E-15,21.540892E-15,21.659166E-15,21.777949E-15,21.897210E-15,22.016920E-15,22.137047E-15,22.257564E-15,22.378440E-15,22.499646E-15,22.621153E-15,22.742933E-15,22.864958E-15,22.987199E-15,23.109628E-15,23.232220E-15,23.354947E-15,23.477783E-15,23.600702E-15,23.723679E-15,23.846689E-15,23.969708E-15,24.092712E-15,24.215677E-15,24.338581E-15,24.461402E-15,24.584118E-15,24.706709E-15,24.829153E-15,24.951431E-15,25.073523E-15,25.195411E-15,25.317076E-15,25.438501E-15,25.559669E-15
478E-3,17.049634E-15,17.116428E-15,17.184598E-15,17.254148E-15,17.325079E-15,17.397393E-15,17.471091E-15,17.546171E-15,17.622631E-15,17.700468E-15,17.779678E-15,17.860255E-15,17.942193E-15,18.025484E-15,18.110118E-15,18.196086E-15,18.283376E-15,18.371977E-15,18.461873E-15,18.553052E-15,18.645496E-15,18.739190E-15,18.834116E-15,18.930254E-15,19.027586E-15,19.126090E-15,19.225746E-15,19.326530E-15,19.428420E-15,19.531392E-15,19.635421E-15,19.740481E-15,19.846547E-15,19.953593E-15,20.061590E-15,20.170512E-15,20.280330E-15,20.391015E-15,20.502540E-15,20.614874E-15,20.727988E-15,20.841852E-15,20.956437E-15,21.071712E-15,21.187648E-15,21.304212E-15,21.421377E-15,21.539110E-15,21.657382E-15,21.776162E-15,21.895421E-15,22.015128E-15,22.135254E-15,22.255768E-15,22.376641E-15,22.497845E-15,22.619350E-15,22.741128E-15,22.863150E-15,22.985389E-15,23.107816E-15,23.230406E-15,23.353131E-15,23.475965E-15,23.598882E-15,23.721857E-15,23.844864E-15,23.967881E-15,24.090883E-15,24.213846E-15,24.336749E-15,24.459568E-15,24.582282E-15,24.704871E-15,24.827313E-15,24.949589E-15,25.071679E-15,25.193566E-15,25.315229E-15,25.436653E-15,25.557819E-15
480E-3,17.047994E-15,17.114785E-15,17.182952E-15,17.252498E-15,17.323426E-15,17.395737E-15,17.469431E-15,17.544508E-15,17.620965E-15,17.698799E-15,17.778006E-15,17.858580E-15,17.940515E-15,18.023803E-15,18.108434E-15,18.194399E-15,18.281686E-15,18.370283E-15,18.460177E-15,18.551352E-15,18.643794E-15,18.737485E-15,18.832407E-15,18.928543E-15,19.025872E-15,19.124373E-15,19.224026E-15,19.324807E-15,19.426695E-15,19.529663E-15,19.633689E-15,19.738747E-15,19.844810E-15,19.951853E-15,20.059847E-15,20.168766E-15,20.278582E-15,20.389264E-15,20.500786E-15,20.613118E-15,20.726229E-15,20.840091E-15,20.954673E-15,21.069946E-15,21.185878E-15,21.302440E-15,21.419602E-15,21.537333E-15,21.655602E-15,21.774380E-15,21.893636E-15,22.013341E-15,22.133464E-15,22.253976E-15,22.374847E-15,22.496048E-15,22.617551E-15,22.739326E-15,22.861346E-15,22.983583E-15,23.106008E-15,23.228596E-15,23.351318E-15,23.474150E-15,23.597065E-15,23.720037E-15,23.843043E-15,23.966058E-15,24.089058E-15,24.212019E-15,24.334919E-15,24.457736E-15,24.580449E-15,24.703036E-15,24.825476E-15,24.947750E-15,25.069839E-15,25.191723E-15,25.313385E-15,25.434807E-15,25.555971E-15
482E-3,17.046360E-15,17.113147E-15,17.181311E-15,17.250854E-15,17.321779E-15,17.394087E-15,17.467778E-15,17.542852E-15,17.619306E-15,17.697137E-15,17.776340E-15,17.856911E-15,17.938843E-15,18.022128E-15,18.106756E-15,18.192718E-15,18.280002E-15,18.368596E-15,18.458486E-15,18.549659E-15,18.642097E-15,18.735785E-15,18.830705E-15,18.926837E-15,19.024163E-15,19.122662E-15,19.222312E-15,19.323090E-15,19.424974E-15,19.527940E-15,19.631963E-15,19.737018E-15,19.843079E-15,19.950118E-15,20.058110E-15,20.167026E-15,20.276839E-15,20.387519E-15,20.499038E-15,20.611366E-15,20.724475E-15,20.838334E-15,20.952914E-15,21.068184E-15,21.184113E-15,21.300673E-15,21.417832E-15,21.535560E-15,21.653827E-15,21.772603E-15,21.891856E-15,22.011558E-15,22.131679E-15,22.252188E-15,22.373057E-15,22.494256E-15,22.615756E-15,22.737529E-15,22.859547E-15,22.981781E-15,23.104204E-15,23.226789E-15,23.349509E-15,23.472339E-15,23.595252E-15,23.718222E-15,23.841226E-15,23.964238E-15,24.087236E-15,24.210195E-15,24.333093E-15,24.455909E-15,24.578619E-15,24.701204E-15,24.823642E-15,24.945914E-15,25.068001E-15,25.189884E-15,25.311544E-15,25.432964E-15,25.554126E-15
484E-3,17.044732E-15,17.111516E-15,17.179677E-15,17.249217E-15,17.320138E-15,17.392443E-15,17.466131E-15,17.541201E-15,17.617652E-15,17.695480E-15,17.774681E-15,17.855249E-15,17.937177E-15,18.020458E-15,18.105083E-15,18.191042E-15,18.278323E-15,18.366914E-15,18.456802E-15,18.547971E-15,18.640407E-15,18.734091E-15,18.829008E-15,18.925138E-15,19.022461E-15,19.120956E-15,19.220603E-15,19.321378E-15,19.423260E-15,19.526223E-15,19.630243E-15,19.735295E-15,19.841352E-15,19.948389E-15,20.056378E-15,20.165291E-15,20.275101E-15,20.385778E-15,20.497294E-15,20.609620E-15,20.722726E-15,20.836583E-15,20.951159E-15,21.066427E-15,21.182354E-15,21.298911E-15,21.416067E-15,21.533793E-15,21.652057E-15,21.770830E-15,21.890081E-15,22.009780E-15,22.129898E-15,22.250405E-15,22.371271E-15,22.492468E-15,22.613966E-15,22.735736E-15,22.857751E-15,22.979983E-15,23.102404E-15,23.224987E-15,23.347705E-15,23.470532E-15,23.593442E-15,23.716411E-15,23.839412E-15,23.962422E-15,24.085418E-15,24.208375E-15,24.331271E-15,24.454084E-15,24.576793E-15,24.699375E-15,24.821812E-15,24.944082E-15,25.066167E-15,25.188047E-15,25.309705E-15,25.431123E-15,25.552284E-15
486E-3,17.043110E-15,17.109892E-15,17.178049E-15,17.247586E-15,17.318504E-15,17.390805E-15,17.464490E-15,17.539557E-15,17.616005E-15,17.693830E-15,17.773027E-15,17.853592E-15,17.935517E-15,18.018795E-15,18.103417E-15,18.189373E-15,18.276651E-15,18.365239E-15,18.455123E-15,18.546289E-15,18.638722E-15,18.732404E-15,18.827317E-15,18.923444E-15,19.020764E-15,19.119256E-15,19.218900E-15,19.319672E-15,19.421551E-15,19.524511E-15,19.628528E-15,19.733577E-15,19.839632E-15,19.946666E-15,20.054651E-15,20.163562E-15,20.273369E-15,20.384043E-15,20.495556E-15,20.607879E-15,20.720983E-15,20.834836E-15,20.949410E-15,21.064675E-15,21.180599E-15,21.297153E-15,21.414307E-15,21.532030E-15,21.650292E-15,21.769062E-15,21.888310E-15,22.008007E-15,22.128123E-15,22.248627E-15,22.369491E-15,22.490684E-15,22.612180E-15,22.733948E-15,22.855961E-15,22.978190E-15,23.100608E-15,23.223189E-15,23.345904E-15,23.468729E-15,23.591637E-15,23.714603E-15,23.837602E-15,23.960610E-15,24.083603E-15,24.206558E-15,24.329452E-15,24.452263E-15,24.574970E-15,24.697550E-15,24.819985E-15,24.942253E-15,25.064336E-15,25.186214E-15,25.307870E-15,25.429286E-15,25.550445E-15
488E-3,17.041495E-15,17.108273E-15,17.176427E-15,17.245961E-15,17.316876E-15,17.389174E-15,17.462856E-15,17.537920E-15,17.614364E-15,17.692185E-15,17.771380E-15,17.851941E-15,17.933864E-15,18.017138E-15,18.101757E-15,18.187710E-15,18.274985E-15,18.363569E-15,18.453451E-15,18.544614E-15,18.637043E-15,18.730722E-15,18.825632E-15,18.921756E-15,19.019072E-15,19.117562E-15,19.217203E-15,19.317972E-15,19.419848E-15,19.522805E-15,19.626819E-15,19.731865E-15,19.837916E-15,19.944947E-15,20.052930E-15,20.161838E-15,20.271642E-15,20.382313E-15,20.493824E-15,20.606144E-15,20.719244E-15,20.833095E-15,20.947666E-15,21.062928E-15,21.178850E-15,21.295401E-15,21.412552E-15,21.530272E-15,21.648531E-15,21.767299E-15,21.886544E-15,22.006239E-15,22.126351E-15,22.246853E-15,22.367714E-15,22.488906E-15,22.610398E-15,22.732164E-15,22.854174E-15,22.976401E-15,23.098817E-15,23.221395E-15,23.344108E-15,23.466930E-15,23.589836E-15,23.712800E-15,23.835797E-15,23.958802E-15,24.081793E-15,24.204746E-15,24.327638E-15,24.450446E-15,24.573150E-15,24.695729E-15,24.818161E-15,24.940427E-15,25.062508E-15,25.184384E-15,25.306038E-15,25.427453E-15,25.548610E-15
490E-3,17.039887E-15,17.106662E-15,17.174812E-15,17.244342E-15,17.315254E-15,17.387549E-15,17.461228E-15,17.536288E-15,17.612729E-15,17.690548E-15,17.769739E-15,17.850297E-15,17.932216E-15,18.015488E-15,18.100103E-15,18.186053E-15,18.273324E-15,18.361906E-15,18.451784E-15,18.542944E-15,18.635370E-15,18.729046E-15,18.823953E-15,18.920074E-15,19.017387E-15,19.115874E-15,19.215511E-15,19.316278E-15,19.418150E-15,19.521104E-15,19.625115E-15,19.730158E-15,19.836207E-15,19.943235E-15,20.051215E-15,20.160120E-15,20.269920E-15,20.380589E-15,20.492097E-15,20.604414E-15,20.717511E-15,20.831359E-15,20.945928E-15,21.061186E-15,21.177105E-15,21.293654E-15,21.410802E-15,21.528520E-15,21.646776E-15,21.765541E-15,21.884784E-15,22.004475E-15,22.124585E-15,22.245084E-15,22.365943E-15,22.487132E-15,22.608622E-15,22.730385E-15,22.852392E-15,22.974617E-15,23.097030E-15,23.219605E-15,23.342316E-15,23.465136E-15,23.588039E-15,23.711001E-15,23.833995E-15,23.956998E-15,24.079987E-15,24.202937E-15,24.325827E-15,24.448633E-15,24.571335E-15,24.693911E-15,24.816341E-15,24.938605E-15,25.060684E-15,25.182558E-15,25.304210E-15,25.425622E-15,25.546777E-15
492E-3,17.038285E-15,17.105056E-15,17.173204E-15,17.242730E-15,17.313639E-15,17.385931E-15,17.459606E-15,17.534663E-15,17.611101E-15,17.688916E-15,17.768104E-15,17.848659E-15,17.930575E-15,18.013843E-15,18.098456E-15,18.184402E-15,18.271670E-15,18.360249E-15,18.450124E-15,18.541281E-15,18.633704E-15,18.727376E-15,18.822280E-15,18.918398E-15,19.015708E-15,19.114191E-15,19.213826E-15,19.314589E-15,19.416459E-15,19.519410E-15,19.623418E-15,19.728458E-15,19.834503E-15,19.941528E-15,20.049505E-15,20.158407E-15,20.268205E-15,20.378870E-15,20.490375E-15,20.602689E-15,20.715784E-15,20.829629E-15,20.944195E-15,21.059450E-15,21.175366E-15,21.291912E-15,21.409058E-15,21.526772E-15,21.645026E-15,21.763788E-15,21.883028E-15,22.002717E-15,22.122824E-15,22.243320E-15,22.364176E-15,22.485362E-15,22.606850E-15,22.728610E-15,22.850615E-15,22.972837E-15,23.095248E-15,23.217821E-15,23.340529E-15,23.463346E-15,23.586247E-15,23.709206E-15,23.832198E-15,23.955199E-15,24.078185E-15,24.201133E-15,24.324020E-15,24.446824E-15,24.569524E-15,24.692097E-15,24.814525E-15,24.936787E-15,25.058863E-15,25.180736E-15,25.302385E-15,25.423795E-15,25.544948E-15
494E-3,17.036689E-15,17.103457E-15,17.171601E-15,17.241125E-15,17.312030E-15,17.384319E-15,17.457990E-15,17.533045E-15,17.609479E-15,17.687291E-15,17.766476E-15,17.847027E-15,17.928940E-15,18.012205E-15,18.096814E-15,18.182757E-15,18.270023E-15,18.358598E-15,18.448470E-15,18.539623E-15,18.632043E-15,18.725712E-15,18.820613E-15,18.916727E-15,19.014035E-15,19.112515E-15,19.212147E-15,19.312907E-15,19.414773E-15,19.517721E-15,19.621726E-15,19.726763E-15,19.832805E-15,19.939827E-15,20.047801E-15,20.156700E-15,20.266495E-15,20.377157E-15,20.488659E-15,20.600971E-15,20.714062E-15,20.827904E-15,20.942467E-15,21.057720E-15,21.173633E-15,21.290176E-15,21.407318E-15,21.525030E-15,21.643281E-15,21.762040E-15,21.881277E-15,22.000963E-15,22.121068E-15,22.241562E-15,22.362415E-15,22.483598E-15,22.605083E-15,22.726841E-15,22.848843E-15,22.971062E-15,23.093470E-15,23.216040E-15,23.338746E-15,23.461561E-15,23.584459E-15,23.707415E-15,23.830405E-15,23.953403E-15,24.076387E-15,24.199333E-15,24.322217E-15,24.445019E-15,24.567716E-15,24.690288E-15,24.812713E-15,24.934973E-15,25.057047E-15,25.178917E-15,25.300564E-15,25.421972E-15,25.543123E-15
496E-3,17.035100E-15,17.101865E-15,17.170006E-15,17.239526E-15,17.310428E-15,17.382713E-15,17.456382E-15,17.531432E-15,17.607864E-15,17.685672E-15,17.764854E-15,17.845402E-15,17.927311E-15,18.010573E-15,18.095179E-15,18.181119E-15,18.268381E-15,18.356953E-15,18.446822E-15,18.537972E-15,18.630389E-15,18.724055E-15,18.818953E-15,18.915064E-15,19.012368E-15,19.110845E-15,19.210473E-15,19.311230E-15,19.413093E-15,19.516038E-15,19.620040E-15,19.725074E-15,19.831113E-15,19.938132E-15,20.046103E-15,20.154999E-15,20.264791E-15,20.375450E-15,20.486949E-15,20.599257E-15,20.712346E-15,20.826185E-15,20.940745E-15,21.055995E-15,21.171905E-15,21.288445E-15,21.405585E-15,21.523293E-15,21.641541E-15,21.760297E-15,21.879532E-15,21.999215E-15,22.119317E-15,22.239808E-15,22.360658E-15,22.481839E-15,22.603321E-15,22.725076E-15,22.847075E-15,22.969292E-15,23.091697E-15,23.214265E-15,23.336968E-15,23.459780E-15,23.582676E-15,23.705630E-15,23.828617E-15,23.951613E-15,24.074594E-15,24.197537E-15,24.320419E-15,24.443218E-15,24.565913E-15,24.688482E-15,24.810905E-15,24.933162E-15,25.055234E-15,25.177102E-15,25.298747E-15,25.420153E-15,25.541301E-15
498E-3,17.033518E-15,17.100279E-15,17.168417E-15,17.237933E-15,17.308832E-15,17.381114E-15,17.454779E-15,17.529827E-15,17.606255E-15,17.684060E-15,17.763238E-15,17.843783E-15,17.925689E-15,18.008948E-15,18.093551E-15,18.179487E-15,18.266746E-15,18.355315E-15,18.445180E-15,18.536327E-15,18.628740E-15,18.722403E-15,18.817298E-15,18.913406E-15,19.010707E-15,19.109181E-15,19.208806E-15,19.309560E-15,19.411420E-15,19.514361E-15,19.618360E-15,19.723391E-15,19.829427E-15,19.936443E-15,20.044411E-15,20.153303E-15,20.263092E-15,20.373749E-15,20.485244E-15,20.597550E-15,20.710635E-15,20.824471E-15,20.939028E-15,21.054275E-15,21.170182E-15,21.286719E-15,21.403856E-15,21.521562E-15,21.639807E-15,21.758560E-15,21.877792E-15,21.997472E-15,22.117571E-15,22.238059E-15,22.358907E-15,22.480085E-15,22.601564E-15,22.723316E-15,22.845313E-15,22.967527E-15,23.089929E-15,23.212494E-15,23.335195E-15,23.458004E-15,23.580897E-15,23.703848E-15,23.826833E-15,23.949826E-15,24.072805E-15,24.195745E-15,24.318625E-15,24.441422E-15,24.564114E-15,24.686681E-15,24.809102E-15,24.931356E-15,25.053426E-15,25.175291E-15,25.296934E-15,25.418337E-15,25.539483E-15
500E-3,17.031942E-15,17.098700E-15,17.166834E-15,17.236347E-15,17.307243E-15,17.379521E-15,17.453183E-15,17.528227E-15,17.604652E-15,17.682454E-15,17.761629E-15,17.842171E-15,17.924073E-15,18.007329E-15,18.091928E-15,18.177861E-15,18.265117E-15,18.353682E-15,18.443545E-15,18.534688E-15,18.627099E-15,18.720758E-15,18.815650E-15,18.911754E-15,19.009052E-15,19.107523E-15,19.207145E-15,19.307896E-15,19.409752E-15,19.512691E-15,19.616686E-15,19.721714E-15,19.827747E-15,19.934760E-15,20.042725E-15,20.151614E-15,20.261400E-15,20.372053E-15,20.483546E-15,20.595848E-15,20.708930E-15,20.822764E-15,20.937317E-15,21.052561E-15,21.168465E-15,21.285000E-15,21.402133E-15,21.519836E-15,21.638078E-15,21.756828E-15,21.876057E-15,21.995735E-15,22.115831E-15,22.236316E-15,22.357161E-15,22.478336E-15,22.599812E-15,22.721562E-15,22.843556E-15,22.965766E-15,23.088167E-15,23.210729E-15,23.333426E-15,23.456233E-15,23.579124E-15,23.702072E-15,23.825054E-15,23.948045E-15,24.071021E-15,24.193959E-15,24.316836E-15,24.439630E-15,24.562320E-15,24.684884E-15,24.807302E-15,24.929554E-15,25.051621E-15,25.173484E-15,25.295125E-15,25.416526E-15,25.537669E-15
502E-3,17.030372E-15,17.097127E-15,17.165258E-15,17.234768E-15,17.305660E-15,17.377935E-15,17.451594E-15,17.526635E-15,17.603056E-15,17.680855E-15,17.760026E-15,17.840565E-15,17.922464E-15,18.005716E-15,18.090312E-15,18.176242E-15,18.263494E-15,18.352057E-15,18.441915E-15,18.533056E-15,18.625463E-15,18.719120E-15,18.814008E-15,18.910109E-15,19.007404E-15,19.105871E-15,19.205490E-15,19.306237E-15,19.408091E-15,19.511026E-15,19.615019E-15,19.720043E-15,19.826073E-15,19.933083E-15,20.041044E-15,20.149930E-15,20.259713E-15,20.370363E-15,20.481853E-15,20.594152E-15,20.707231E-15,20.821061E-15,20.935612E-15,21.050853E-15,21.166754E-15,21.283285E-15,21.400416E-15,21.518116E-15,21.636355E-15,21.755102E-15,21.874328E-15,21.994003E-15,22.114096E-15,22.234578E-15,22.355420E-15,22.476592E-15,22.598066E-15,22.719812E-15,22.841803E-15,22.964011E-15,23.086409E-15,23.208968E-15,23.331663E-15,23.454467E-15,23.577355E-15,23.700301E-15,23.823280E-15,23.946268E-15,24.069241E-15,24.192176E-15,24.315051E-15,24.437843E-15,24.560530E-15,24.683092E-15,24.805507E-15,24.927757E-15,25.049821E-15,25.171682E-15,25.293320E-15,25.414718E-15,25.535860E-15
504E-3,17.028810E-15,17.095561E-15,17.163688E-15,17.233195E-15,17.304084E-15,17.376356E-15,17.450011E-15,17.525049E-15,17.601467E-15,17.679262E-15,17.758430E-15,17.838965E-15,17.920861E-15,18.004110E-15,18.088703E-15,18.174630E-15,18.261878E-15,18.350437E-15,18.440293E-15,18.531430E-15,18.623834E-15,18.717487E-15,18.812372E-15,18.908470E-15,19.005761E-15,19.104226E-15,19.203841E-15,19.304586E-15,19.406436E-15,19.509368E-15,19.613357E-15,19.718378E-15,19.824405E-15,19.931411E-15,20.039370E-15,20.148253E-15,20.258032E-15,20.368680E-15,20.480166E-15,20.592462E-15,20.705538E-15,20.819365E-15,20.933913E-15,21.049151E-15,21.165049E-15,21.281577E-15,21.398705E-15,21.516401E-15,21.634637E-15,21.753382E-15,21.872605E-15,21.992276E-15,22.112366E-15,22.232846E-15,22.353685E-15,22.474854E-15,22.596324E-15,22.718068E-15,22.840057E-15,22.962262E-15,23.084656E-15,23.207213E-15,23.329905E-15,23.452706E-15,23.575591E-15,23.698534E-15,23.821510E-15,23.944496E-15,24.067466E-15,24.190399E-15,24.313271E-15,24.436060E-15,24.558745E-15,24.681304E-15,24.803717E-15,24.925964E-15,25.048026E-15,25.169884E-15,25.291519E-15,25.412915E-15,25.534054E-15
506E-3,17.027254E-15,17.094002E-15,17.162126E-15,17.231629E-15,17.302514E-15,17.374783E-15,17.448435E-15,17.523469E-15,17.599884E-15,17.677676E-15,17.756840E-15,17.837372E-15,17.919265E-15,18.002511E-15,18.087100E-15,18.173023E-15,18.260269E-15,18.348824E-15,18.438677E-15,18.529811E-15,18.622211E-15,18.715861E-15,18.810743E-15,18.906837E-15,19.004126E-15,19.102586E-15,19.202199E-15,19.302940E-15,19.404787E-15,19.507716E-15,19.611702E-15,19.716720E-15,19.822743E-15,19.929746E-15,20.037702E-15,20.146581E-15,20.256358E-15,20.367002E-15,20.478485E-15,20.590778E-15,20.703851E-15,20.817675E-15,20.932219E-15,21.047454E-15,21.163349E-15,21.279874E-15,21.396999E-15,21.514693E-15,21.632925E-15,21.751667E-15,21.870887E-15,21.990555E-15,22.110643E-15,22.231119E-15,22.351955E-15,22.473121E-15,22.594589E-15,22.716329E-15,22.838315E-15,22.960517E-15,23.082909E-15,23.205463E-15,23.328152E-15,23.450950E-15,23.573832E-15,23.696773E-15,23.819746E-15,23.942729E-15,24.065697E-15,24.188627E-15,24.311496E-15,24.434282E-15,24.556964E-15,24.679520E-15,24.801931E-15,24.924175E-15,25.046235E-15,25.168090E-15,25.289723E-15,25.411117E-15,25.532253E-15
508E-3,17.025704E-15,17.092449E-15,17.160569E-15,17.230070E-15,17.300952E-15,17.373217E-15,17.446865E-15,17.521896E-15,17.598307E-15,17.676096E-15,17.755257E-15,17.835786E-15,17.917675E-15,18.000918E-15,18.085504E-15,18.171423E-15,18.258666E-15,18.347218E-15,18.437067E-15,18.528198E-15,18.620595E-15,18.714241E-15,18.809120E-15,18.905211E-15,19.002496E-15,19.100954E-15,19.200563E-15,19.301300E-15,19.403144E-15,19.506070E-15,19.610053E-15,19.715067E-15,19.821088E-15,19.928088E-15,20.036040E-15,20.144916E-15,20.254689E-15,20.365330E-15,20.476810E-15,20.589100E-15,20.702170E-15,20.815991E-15,20.930532E-15,21.045763E-15,21.161655E-15,21.278177E-15,21.395299E-15,21.512990E-15,21.631219E-15,21.749958E-15,21.869175E-15,21.988840E-15,22.108924E-15,22.229398E-15,22.350230E-15,22.471394E-15,22.592858E-15,22.714596E-15,22.836579E-15,22.958778E-15,23.081167E-15,23.203718E-15,23.326404E-15,23.449200E-15,23.572079E-15,23.695016E-15,23.817987E-15,23.940967E-15,24.063932E-15,24.186859E-15,24.309726E-15,24.432509E-15,24.555188E-15,24.677742E-15,24.800150E-15,24.922392E-15,25.044448E-15,25.166301E-15,25.287932E-15,25.409323E-15,25.530456E-15
